"","mydata[, 2]"
"2014-04-16",0.4969855226048
"2014-04-17",-0.0509229356676
"2014-04-22",0.0259333483392001
"2014-04-23",0.3480531549481
"2014-04-24",0.0278182526078999
"2014-04-25",-0.1334351310062
"2014-04-28",-0.1913545107346
"2014-04-30",-0.8185386735238
"2014-05-02",0.528733614573
"2014-05-07",-0.7318760250702
"2014-05-08",-0.4923585164261
"2014-05-09",-0.2204937992412
"2014-05-12",-0.8085433801784
"2014-05-13",-0.0362786638421001
"2014-05-14",0.192566836769
"2014-05-15",-0.113972819139
"2014-05-16",-0.3309919307305
"2014-05-19",-0.1982810831629
"2014-05-20",0.5480743700649
"2014-05-21",-0.2756587031294
"2014-05-22",0.2562855632513
"2014-05-23",-0.2626489198121
"2014-05-27",0.1114372943297
"2014-05-28",0.0819500366666
"2014-05-29",-0.4034641154111
"2014-05-30",0.1463623181472
"2014-06-03",0.7667765413745
"2014-06-05",-0.1130372645682
"2014-06-09",-0.0402749649941
"2014-06-10",-0.1747060436976
"2014-06-11",0.3702947606058
"2014-06-12",0.2773041445343
"2014-06-13",-0.1536690878745
"2014-06-16",-0.2150395007136
"2014-06-17",-0.2294082708915
"2014-06-18",0.2599024839266
"2014-06-19",-0.0296706093510001
"2014-06-20",0.1397841992052
"2014-06-23",-0.4904028724899
"2014-06-24",0.4902221448906
"2014-06-25",-0.4115735056126
"2014-06-26",-0.4771850203607
"2014-06-27",-0.00100998189560003
"2014-06-30",-0.3802205441992
"2014-07-02",0.5138134464246
"2014-07-03",-0.0817681626867
"2014-07-07",0.0681947068627
"2014-07-08",-0.0465806251458
"2014-07-09",-0.2385368062467
"2014-07-10",0.3521775706364
"2014-07-11",0.0862650321828
"2014-07-14",0.9630077467347
"2014-07-15",0.2085170411031
"2014-07-16",-0.0524677732067
"2014-07-17",-0.1378788854239
"2014-07-18",0.364766297841
"2014-07-22",1.1061789198827
"2014-07-24",-0.5263131290763
"2014-07-25",0.0689743085443
"2014-07-28",0.8154875462767
"2014-07-29",0.6708465319187
"2014-07-30",-0.3322395664224
"2014-07-31",-0.5380363907196
"2014-08-01",-0.6095739323907
"2014-08-04",-0.5132774616866
"2014-08-05",0.3412222410739
"2014-08-06",1.4127373524839
"2014-08-07",-0.7331038623894
"2014-08-08",-0.4027430390586
"2014-08-11",-0.0635158279189
"2014-08-12",-0.0615382360273
"2014-08-13",-0.2220483134577
"2014-08-14",0.0637489764905
"2014-08-18",-0.2024857946915
"2014-08-19",-0.074295017253
"2014-08-20",0.2118163496589
"2014-08-21",-0.297122981128
"2014-08-22",0.2941240727631
"2014-08-25",0.0135667867015
"2014-08-26",0.00171156153220003
"2014-08-27",-0.028728414696
"2014-08-28",-0.1212093498644
"2014-08-29",-0.2855922801701
"2014-09-02",0.6705856288846
"2014-09-03",0.6210691078934
"2014-09-04",-0.4000969523107
"2014-09-05",0.1908598120594
"2014-09-11",0.5392935817045
"2014-09-12",0.2083200971194
"2014-09-16",0.1497190681303
"2014-09-17",0.2324172311628
"2014-09-18",0.2474777685158
"2014-09-19",-0.2653956271246
"2014-09-22",-1.0325577370339
"2014-09-24",-0.1984333771847
"2014-09-25",0.1898332535559
"2014-09-26",-0.075758174399
"2014-09-29",-0.1214316425065
"2014-09-30",-0.2064952787123
"2014-10-06",-0.1448509312404
"2014-10-07",0.7088265374581
"2014-10-08",-0.2847343089463
"2014-10-14",-0.9429300338301
"2014-10-15",0.3796359083583
"2014-10-16",0.0818073445421002
"2014-10-17",-0.2193723270805
"2014-10-20",0.7417172151621
"2014-10-21",-0.3816573253
"2014-10-22",0.8425424845068
"2014-10-23",-0.291386716628
"2014-10-24",0.2310912834728
"2014-10-27",-0.3646588890236
"2014-10-28",0.2107718391605
"2014-10-29",-0.2434800562146
"2014-10-30",0.5052182715405
"2014-10-31",-0.6374179070098
"2014-11-04",-0.0313556133914
"2014-11-05",0.0655212677036
"2014-11-06",0.1421080721736
"2014-11-07",-0.29829438748
"2014-11-10",0.0853666932564
"2014-11-11",0.2456729737804
"2014-11-12",-0.5336209350151
"2014-11-13",0.0560853411938
"2014-11-14",0.0267284463095
"2014-11-17",-1.0929766026076
"2014-11-18",-0.5486615023906
"2014-11-19",0.4008559185666
"2014-11-20",0.047439090111
"2014-11-21",0.1055328984235
"2014-11-25",-0.0177719393546999
"2014-11-26",-0.331636028845
"2014-11-28",-0.1763170362366
"2014-12-01",-0.1790622999726
"2014-12-02",-0.4937713277004
"2014-12-03",0.0662274602646
"2014-12-04",0.1378423296856
"2014-12-05",-0.2863935775244
"2014-12-08",0.1030922678832
"2014-12-09",-0.5809903765574
"2014-12-10",0.7489126345199
"2014-12-11",-0.2069908100235
"2014-12-12",0.5570849239432
"2014-12-15",-0.3004420386863
"2014-12-16",-0.6564595784909
"2014-12-17",-0.4027131965736
"2014-12-18",-0.0413177459231999
"2014-12-19",1.4130047355783
"2014-12-22",0.2508216735451
"2014-12-24",0.060105397015
"2014-12-29",0.2610597344038
"2014-12-30",0.1204385102119
"2015-01-05",2.360890532758
"2015-01-06",0.6713615627067
"2015-01-07",0.8087692715515
"2015-01-08",-0.7982893467729
"2015-01-09",-0.1031923329665
"2015-01-13",-0.3747022059708
"2015-01-14",-0.5518522517694
"2015-01-15",-0.0382776012917
"2015-01-16",-0.7810903651846
"2015-01-20",0.2846744995075
"2015-01-21",0.078431547886
"2015-01-22",0.7861595483597
"2015-01-23",0.2428724467182
"2015-01-26",-0.6605075232866
"2015-01-27",-0.0640504362234999
"2015-01-28",0.2291421157593
"2015-01-29",-0.9680906527341
"2015-01-30",0.1072990730645
"2015-02-02",-0.1109070975608
"2015-02-03",-0.3678667168039
"2015-02-04",-0.0616775522432
"2015-02-05",-0.0939248666090999
"2015-02-06",-0.1525523334747
"2015-02-09",0.0647717816405
"2015-02-10",-0.2225717210487
"2015-02-12",-0.0823977842971999
"2015-02-13",0.4028279357329
"2015-02-24",-0.4978625789405
"2015-02-25",0.7482992198562
"2015-02-26",0.4002858332418
"2015-03-02",-0.1108544179456
"2015-03-03",-0.178882972056
"2015-03-04",0.203559448726
"2015-03-05",-0.8813681357305
"2015-03-06",1.4237184794303
"2015-03-09",-0.5210445187667
"2015-03-10",-0.3165392211001
"2015-03-11",-0.4745988705315
"2015-03-12",-0.3643970606945
"2015-03-13",0.0425787300935
"2015-03-16",-0.1655636191362
"2015-03-17",0.0675977216177999
"2015-03-18",-0.1471213515863
"2015-03-19",0.3746781426139
"2015-03-20",-0.2271152465664
"2015-03-23",0.1105455202797
"2015-03-24",0.0360034050821
"2015-03-25",0.3153183069404
"2015-03-26",0.6215569449601
"2015-03-27",0.2474989370025
"2015-03-30",0.7165336119532
"2015-03-31",-0.5192182753062
"2015-04-01",0.5277382375896
"2015-04-02",0.3599008288059
"2015-04-08",0.0464846600127004
"2015-04-09",1.1186565019335
"2015-04-10",0.3504340365896
"2015-04-13",0.4747885906098
"2015-04-14",-0.1212136704996
"2015-04-15",0.6492672502659
"2015-04-16",0.6223782869233
"2015-04-17",1.272526615991
"2015-04-20",-1.399027880797
"2015-04-21",-1.159603241925
"2015-04-22",0.0684438603213999
"2015-04-23",0.7322188029455
"2015-04-24",0.3320425308073
"2015-04-27",0.6191569223275
"2015-04-28",0.7144929091525
"2015-04-30",-0.5442126817498
"2015-05-07",-1.3893639382922
"2015-05-08",-0.6513826947057
"2015-05-11",0.7879331780731
"2015-05-12",-0.1025609654003
"2015-05-13",-0.0350195128147
"2015-05-14",1.6718714547906
"2015-05-15",-0.1153112226141
"2015-05-18",-1.157485123087
"2015-05-19",-0.1049768389931
"2015-05-20",-0.2819925092826
"2015-05-21",-0.0372530466227
"2015-05-22",0.8104664626375
"2015-05-26",-0.1791695214997
"2015-05-27",-0.4037241852307
"2015-05-28",-0.5917097026424
"2015-05-29",0.4599643571968
"2015-06-01",-0.5581927906478
"2015-06-02",-0.4410783277968
"2015-06-03",-0.0613354934786
"2015-06-04",0.2733116375571
"2015-06-05",0.4895048207573
"2015-06-08",0.4185935044517
"2015-06-09",-1.19706213135
"2015-06-10",-0.1113048034292
"2015-06-11",-0.2769546110857
"2015-06-12",0.3609946657613
"2015-06-15",0.3900650750531
"2015-06-16",-0.6022280047879
"2015-06-17",0.0838720359912001
"2015-06-18",-0.5454432242402
"2015-06-22",-0.3798378717242
"2015-06-23",-0.3007524727208
"2015-06-24",0.1608566883676
"2015-06-25",0.0251930258742
"2015-06-26",-0.1634886702809
"2015-06-29",-0.0699979576244
"2015-06-30",0.3116208558566
"2015-07-02",-0.1951164461447
"2015-07-06",-0.0279152335889999
"2015-07-07",-1.7262409442788
"2015-07-08",0.12787042782
"2015-07-09",0.5555003130498
"2015-07-13",-0.4000507327914
"2015-07-14",-0.3075576346628
"2015-07-15",-0.1450625295669
"2015-07-16",-0.2673628030288
"2015-07-17",0.6352485419554
"2015-07-21",-0.2365299409939
"2015-07-22",-0.3104475572115
"2015-07-23",0.7605682476709
"2015-07-24",-0.0773039583739001
"2015-07-27",-0.5897509118341
"2015-07-28",-0.4056728222623
"2015-07-29",-0.3168294038302
"2015-07-30",-0.1801953916408
"2015-07-31",-0.8755837943214
"2015-08-03",0.1620233547723
"2015-08-04",-0.4479149663718
"2015-08-05",0.7035269449718
"2015-08-06",0.4449534733399
"2015-08-07",0.6827882942717
"2015-08-10",2.095391780519
"2015-08-11",0.183984623255
"2015-08-12",0.1643647447132
"2015-08-13",-0.3172654885434
"2015-08-17",0.4960796051676
"2015-08-18",-0.9822673559984
"2015-08-19",0.3343334626136
"2015-08-20",0.4730257042575
"2015-08-21",-0.3051987467869
"2015-08-24",0.5599674745738
"2015-08-25",-1.2110820713599
"2015-08-26",-1.2471233075907
"2015-08-27",1.4262081561835
"2015-08-28",0.258940355191
"2015-08-31",0.1911430866334
"2015-09-01",0.7794967095265
"2015-09-02",-1.4364524540397
"2015-09-04",0.4125013231173
"2015-09-08",-0.0273123823602001
"2015-09-09",-0.1631765413177
"2015-09-10",-0.0237048923518
"2015-09-11",-0.3061755561073
"2015-09-14",-0.177793020579
"2015-09-15",-0.6814737406367
"2015-09-16",-0.4322737652871
"2015-09-17",-0.4003874930239
"2015-09-18",0.8016525105492
"2015-09-24",-0.529055389875
"2015-09-25",-0.4114867539948
"2015-09-30",0.0221244803093001
"2015-10-02",0.447083419135
"2015-10-05",0.5597835619738
"2015-10-06",0.293668429353
"2015-10-07",0.7449429049288
"2015-10-08",-0.5325463972364
"2015-10-13",0.208814114366
"2015-10-14",0.196345667753
"2015-10-15",-0.0586513761573
"2015-10-16",0.1598526649268
"2015-10-19",-0.7290187349771
"2015-10-20",-0.2154702234996
"2015-10-22",-0.2875318613576
"2015-10-23",-0.6563453068064
"2015-10-26",0.751355016197
"2015-10-27",0.2268721294692
"2015-10-28",-0.2476996264606
"2015-10-29",0.175217641438
"2015-10-30",0.0621098971364
"2015-11-02",-0.7093392518203
"2015-11-04",1.3797733106489
"2015-11-05",-0.8183384907268
"2015-11-06",0.4795698912687
"2015-11-09",0.1423682815341
"2015-11-10",-0.6719537222949
"2015-11-11",-0.0423657105157
"2015-11-12",0.2265906161189
"2015-11-13",-0.3328253693461
"2015-11-16",0.35721084255
"2015-11-17",0.1861706679876
"2015-11-18",-0.4298885632589
"2015-11-19",-0.2518369529842
"2015-11-20",0.105885984914
"2015-11-24",-0.4249230445484
"2015-11-25",0.3719809828364
"2015-11-27",0.5227116219057
"2015-11-30",0.5250902994302
"2015-12-01",-0.5807699150002
"2015-12-02",0.295776571509
"2015-12-03",0.0866927538532
"2015-12-04",-0.4987793557422
"2015-12-07",-0.4443988058647
"2015-12-08",-0.0564339938797
"2015-12-09",0.216417948507
"2015-12-10",-0.9999422802198
"2015-12-11",0.3955161906075
"2015-12-14",0.1740698419813
"2015-12-15",-0.732153824308
"2015-12-16",1.380212894979
"2015-12-17",0.4827997824716
"2015-12-18",-0.514121384547
"2015-12-21",0.5075599734127
"2015-12-22",-0.1757266666914
"2015-12-24",0.3533076036402
"2015-12-28",0.1953691839892
"2015-12-29",0.2786792762753
"2015-12-30",0.3926801606074
"2016-01-04",-0.0203802076033999
"2016-01-05",-0.2860399378754
"2016-01-06",-0.3462813994754
"2016-01-07",-0.2468653977053
"2016-01-08",0.2461568411425
"2016-01-12",0.0613227736203
"2016-01-13",0.7531050178049
"2016-01-14",-0.8515651136013
"2016-01-15",0.5342017033154
"2016-01-19",0.897237182825301
"2016-01-20",0.1299140055753
"2016-01-21",-0.4288346864439
"2016-01-22",0.2695674031402
"2016-01-25",0.8202116756198
"2016-01-26",-0.600574419928
"2016-01-27",0.4299837376777
"2016-01-28",-0.6013834655871
"2016-01-29",0.3686513050904
"2016-02-01",-0.1957566279243
"2016-02-02",0.9826886998347
"2016-02-03",0.0705297078106
"2016-02-16",2.1732530115802
"2016-02-17",0.8229095398024
"2016-02-18",-0.0671020408009
"2016-02-19",-0.3257750489595
"2016-02-22",-0.1426622635329
"2016-02-23",1.4683290319683
"2016-02-24",1.504747332426
"2016-02-25",0.2826864703424
"2016-02-26",0.9390546822995
"2016-03-02",-0.4357508936854
"2016-03-03",0.0428476441887001
"2016-03-04",0.0675903593598
"2016-03-07",-0.9211961928746
"2016-03-08",0.4392792976395
"2016-03-09",-0.7835009472698
"2016-03-10",-0.5687259361569
"2016-03-11",-0.2539486714806
"2016-03-14",0.2158347608984
"2016-03-15",-0.0458754700458
"2016-03-16",-0.4050683729107
"2016-03-17",-0.2000157027469
"2016-03-18",-0.4532363257403
"2016-03-22",-0.6099291851865
"2016-03-23",0.0202191576237
"2016-03-24",-0.172595613027
"2016-03-29",-0.2732599153472
"2016-03-30",-0.2459809453873
"2016-03-31",-0.5136849171198
"2016-04-01",1.1569292642764
"2016-04-06",-0.0245073198303001
"2016-04-07",0.4324364229919
"2016-04-08",-0.2581182649723
"2016-04-11",0.2017447725082
"2016-04-12",-0.4614863847443
"2016-04-14",-0.3144326076472
"2016-04-15",0.4424593180783
"2016-04-18",-0.585495808701
"2016-04-19",0.6131110026816
"2016-04-20",0.2199734126797
"2016-04-21",0.455327650449
"2016-04-22",-0.2358604612793
"2016-04-25",0.382496804599
"2016-04-26",0.4017072411827
"2016-04-27",0.6588179656983
"2016-04-28",-0.2183388053298
"2016-05-09",0.1583403700772
"2016-05-10",-0.1521928569649
"2016-05-11",0.7571502243921
"2016-05-12",-0.181412356726
"2016-05-13",-0.2041230989713
"2016-05-16",0.2586502689457
"2016-05-17",0.298699657208
"2016-05-18",-0.3557809979284
"2016-05-19",-0.0899105218851
"2016-05-20",-0.0680932575196
"2016-05-23",-0.1001396056941
"2016-05-24",-0.3467027941604
"2016-05-25",0.2278095366976
"2016-05-26",-0.2721683511176
"2016-05-27",0.26963678947
"2016-05-31",-0.4021464783256
"2016-06-01",0.0485277091227
"2016-06-02",-0.2547757886714
"2016-06-03",-0.1447271086775
"2016-06-07",-0.2172890066949
"2016-06-08",-0.1819798366214
"2016-06-13",-0.4766757170079
"2016-06-14",-0.0278945573949
"2016-06-15",-0.3473711287562
"2016-06-16",0.2042525278119
"2016-06-17",-0.2866628733396
"2016-06-20",0.2317386882226
"2016-06-21",-0.1011370390705
"2016-06-22",0.4071934281705
"2016-06-23",-0.4406291415508
"2016-06-24",-0.1554879214798
"2016-06-27",0.6165506110449
"2016-06-28",-0.0276577867821999
"2016-06-29",0.00874829594009993
"2016-06-30",0.0218215827389
"2016-07-05",0.1230373780953
"2016-07-06",0.3630793277652
"2016-07-07",-0.0632844579949
"2016-07-11",0.2717344743831
"2016-07-12",-0.5276140586804
"2016-07-13",-0.2755078288824
"2016-07-14",-0.0534992787733
"2016-07-15",-0.2235841056886
"2016-07-19",-1.4555083589417
"2016-07-20",-0.1465477911516
"2016-07-21",0.4018029034109
"2016-07-22",-0.5806015883289
"2016-07-25",0.1069664715416
"2016-07-26",0.5842112417398
"2016-07-27",-0.2213695733779
"2016-07-28",-0.4212388505706
"2016-07-29",0.9077926256066
"2016-08-01",0.6487820416585
"2016-08-03",1.2044367086381
"2016-08-04",0.1259658196022
"2016-08-05",-0.303570713775
"2016-08-08",0.2458280252435
"2016-08-09",0.0736903625844999
"2016-08-10",0.2807894545915
