3.000000000000000000e+00,2.394694412320743163e-02,8.238056327373391441e-02,4.000000000000000222e-01,6.862298237787159971e-01,1.100000000000000000e+01,5.000000000000000000e+00
1.000000000000000000e+00,1.685331923390420705e-02,6.797349332023795709e-02,6.956521739130434590e-01,6.576103470508348758e-01,7.000000000000000000e+00,2.300000000000000000e+01
1.500000000000000000e+00,3.544944018931972529e-02,1.049733909043939761e-01,6.999999999999999556e-01,6.958908005284480947e-01,9.000000000000000000e+00,1.000000000000000000e+01
3.000000000000000000e+00,1.463737300971101885e-02,6.791358123691321191e-02,5.000000000000000000e-01,6.524022960564763718e-01,4.000000000000000000e+00,2.000000000000000000e+00
2.000000000000000000e+00,1.260323864166022767e-02,7.715218781798835468e-02,5.000000000000000000e-01,6.102227793037406922e-01,9.000000000000000000e+00,1.000000000000000000e+01
1.500000000000000000e+00,1.853406925469831823e-02,5.613654114142494628e-02,6.923076923076922906e-01,7.191620726655767459e-01,7.000000000000000000e+00,1.300000000000000000e+01
3.000000000000000000e+00,3.071203654725490617e-02,9.105192310824945789e-02,3.333333333333333148e-01,7.588857443226122435e-01,1.700000000000000000e+01,3.000000000000000000e+00
1.500000000000000000e+00,2.667160273697509812e-02,9.518498249860563032e-02,8.000000000000000444e-01,7.062001784846656527e-01,7.000000000000000000e+00,5.000000000000000000e+00
2.500000000000000000e+00,-4.286250449468011550e-03,4.035286197395182572e-02,4.285714285714285476e-01,4.195289034616230261e-01,4.000000000000000000e+00,7.000000000000000000e+00
1.000000000000000000e+00,4.856994039775062479e-03,6.523029773552610489e-02,5.263157894736841813e-01,5.480332301926120753e-01,1.000000000000000000e+01,1.900000000000000000e+01
1.000000000000000000e+00,2.516699765141900899e-02,6.438126867393408059e-02,6.428571428571429047e-01,7.205369144742483911e-01,6.000000000000000000e+00,1.400000000000000000e+01
3.000000000000000000e+00,3.249646839692793554e-02,7.326571897617530083e-02,5.000000000000000000e-01,7.732564771634554690e-01,8.000000000000000000e+00,6.000000000000000000e+00
1.500000000000000000e+00,3.718987937409024697e-02,6.520506917581420092e-02,7.500000000000000000e-01,7.943691725124417680e-01,7.000000000000000000e+00,8.000000000000000000e+00
2.000000000000000000e+00,6.087375261949149602e-02,3.284734528400389680e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01,3.000000000000000000e+00
3.000000000000000000e+00,2.176653271833088252e-02,4.610238952312926963e-02,6.666666666666666297e-01,7.738028030806306523e-01,4.000000000000000000e+00,6.000000000000000000e+00
3.000000000000000000e+00,1.421870077010045641e-02,3.915054202800848787e-02,5.000000000000000000e-01,7.568071657094207483e-01,1.400000000000000000e+01,2.000000000000000000e+00
1.000000000000000000e+00,-2.638066752229958119e-03,3.280534717226268882e-02,4.666666666666666741e-01,4.469852112413777445e-01,9.000000000000000000e+00,1.500000000000000000e+01
1.000000000000000000e+00,-1.897170752882453709e-02,9.924085887518488414e-02,5.000000000000000000e-01,3.239980510395052415e-01,8.000000000000000000e+00,1.800000000000000000e+01
1.000000000000000000e+00,-3.934056913555088186e-02,1.099644164871940721e-01,4.375000000000000000e-01,1.749431394114486504e-01,9.000000000000000000e+00,1.600000000000000000e+01
1.500000000000000000e+00,8.107293919118258030e-02,6.058009924607465901e-02,8.888888888888888395e-01,9.987492180729964364e-01,6.000000000000000000e+00,9.000000000000000000e+00
2.000000000000000000e+00,5.823232593530631301e-02,5.892458574682593597e-02,7.777777777777777901e-01,9.242927466079320364e-01,7.000000000000000000e+00,9.000000000000000000e+00
2.500000000000000000e+00,4.199300181108617247e-02,4.438796926036486790e-02,1.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+00,3.000000000000000000e+00
1.500000000000000000e+00,2.761887021376130749e-02,5.374362331988846025e-02,6.363636363636363535e-01,8.044869167373526198e-01,6.000000000000000000e+00,1.100000000000000000e+01
3.000000000000000000e+00,4.386204559073673265e-02,4.689615181855303488e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.600000000000000000e+01,6.000000000000000000e+00
1.000000000000000000e+00,2.285180440507962943e-02,6.497146564785433176e-02,7.500000000000000000e-01,6.885586035788235915e-01,1.000000000000000000e+01,1.200000000000000000e+01
2.500000000000000000e+00,3.565135425517315659e-02,7.687766780506233300e-02,7.777777777777777901e-01,7.519551312059700177e-01,1.100000000000000000e+01,9.000000000000000000e+00
2.500000000000000000e+00,5.618364669345329854e-02,8.885259784434552943e-02,7.500000000000000000e-01,8.634814626272069304e-01,1.700000000000000000e+01,8.000000000000000000e+00
3.000000000000000000e+00,2.548844547081907663e-02,8.419719499084055148e-02,5.000000000000000000e-01,7.380726862739981353e-01,7.000000000000000000e+00,6.000000000000000000e+00
1.000000000000000000e+00,6.527015888962898679e-03,5.776568222232843913e-02,4.000000000000000222e-01,5.727780866653546799e-01,9.000000000000000000e+00,1.500000000000000000e+01
2.000000000000000000e+00,4.081669051932804160e-02,5.256443022946800936e-02,7.777777777777777901e-01,8.599360085596526870e-01,7.000000000000000000e+00,9.000000000000000000e+00
1.500000000000000000e+00,3.378287294524405515e-02,6.291546783038133583e-02,8.000000000000000444e-01,7.819641808129855765e-01,8.000000000000000000e+00,1.500000000000000000e+01
1.000000000000000000e+00,-6.557897973712153473e-03,5.372509860488172695e-02,5.833333333333333703e-01,4.054216978783314329e-01,7.000000000000000000e+00,1.200000000000000000e+01
1.500000000000000000e+00,1.162821957384001237e-02,6.929925724947939847e-02,5.000000000000000000e-01,6.083599557505243727e-01,6.000000000000000000e+00,8.000000000000000000e+00
2.000000000000000000e+00,1.299957118899979815e-02,4.251530269471869017e-02,4.545454545454545303e-01,7.115432892113965346e-01,4.000000000000000000e+00,1.100000000000000000e+01
2.000000000000000000e+00,4.354161896632499640e-02,7.396211057984662662e-02,7.272727272727272929e-01,8.709405654728028523e-01,6.000000000000000000e+00,1.100000000000000000e+01
2.500000000000000000e+00,1.486352512577371332e-02,3.779918212019787310e-02,6.666666666666666297e-01,7.765805394231486414e-01,4.000000000000000000e+00,3.000000000000000000e+00
3.000000000000000000e+00,1.433929244985450956e-02,2.579863926453788633e-02,5.999999999999999778e-01,8.332626457411304033e-01,5.000000000000000000e+00,5.000000000000000000e+00
3.000000000000000000e+00,1.182025363076842812e-02,1.021119865942267347e-03,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,1.568054847423672182e-02,2.790412758025358556e-02,5.000000000000000000e-01,8.694938919699508606e-01,3.000000000000000000e+00,1.200000000000000000e+01
3.000000000000000000e+00,4.321510439491049738e-02,nan,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+00,3.122895174166689936e-02,9.810805657750328729e-03,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00
3.000000000000000000e+00,1.365407910027371940e-02,5.593005614690500088e-02,5.000000000000000000e-01,6.688303242915084601e-01,1.700000000000000000e+01,6.000000000000000000e+00
3.000000000000000000e+00,4.302547889090407862e-02,4.320101555133391141e-02,7.500000000000000000e-01,9.616910150965092274e-01,6.000000000000000000e+00,4.000000000000000000e+00
1.500000000000000000e+00,1.329324844779400383e-02,4.860798340464011352e-02,6.666666666666666297e-01,6.671263501012485442e-01,7.000000000000000000e+00,1.200000000000000000e+01
2.500000000000000000e+00,1.986144647305608871e-02,3.419931968604687095e-02,6.666666666666666297e-01,8.875610636837003575e-01,1.100000000000000000e+01,3.000000000000000000e+00
3.000000000000000000e+00,6.706722634424164275e-02,2.424813742321978507e-02,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00
3.000000000000000000e+00,2.723391034644602471e-02,2.210020187614517018e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000000e+01,2.000000000000000000e+00
2.500000000000000000e+00,3.351031013449040641e-02,nan,1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,1.578053575715616594e-02,3.573573034400050197e-02,8.000000000000000444e-01,7.714311967410844018e-01,4.000000000000000000e+00,5.000000000000000000e+00
2.000000000000000000e+00,4.113450152116831376e-02,8.351510737619383118e-02,6.666666666666666297e-01,7.643447459151954115e-01,6.000000000000000000e+00,3.000000000000000000e+00
1.000000000000000000e+00,-1.921986988556745454e-03,4.476684941642946475e-02,2.222222222222222099e-01,4.700180343053595999e-01,4.000000000000000000e+00,9.000000000000000000e+00
3.000000000000000000e+00,2.939594162613580475e-02,4.932809908904100399e-02,5.000000000000000000e-01,9.213839585767147344e-01,1.100000000000000000e+01,2.000000000000000000e+00
2.000000000000000000e+00,6.673292235618463915e-03,6.809202705142163026e-02,6.363636363636363535e-01,5.774791119991367072e-01,8.000000000000000000e+00,1.100000000000000000e+01
1.500000000000000000e+00,2.738409056512239315e-02,1.150753777687663904e-01,6.666666666666666297e-01,6.643049932391674739e-01,7.000000000000000000e+00,9.000000000000000000e+00
1.500000000000000000e+00,1.688449600115856861e-02,4.362221956243970272e-02,6.666666666666666297e-01,7.033286184686827758e-01,5.000000000000000000e+00,9.000000000000000000e+00
3.000000000000000000e+00,7.977277297173865009e-03,3.902105102165388112e-02,3.333333333333333148e-01,6.477214510773672274e-01,1.600000000000000000e+01,3.000000000000000000e+00
1.000000000000000000e+00,5.110457478919747283e-03,3.863059255117604063e-02,4.666666666666666741e-01,5.819909975846503380e-01,8.000000000000000000e+00,1.500000000000000000e+01
1.500000000000000000e+00,1.516143652456509831e-02,7.991735227652971285e-02,6.923076923076922906e-01,6.244643644507656965e-01,1.100000000000000000e+01,1.300000000000000000e+01
1.500000000000000000e+00,1.130692419348918593e-02,3.117477995613369274e-02,6.250000000000000000e-01,7.007959452045242621e-01,7.000000000000000000e+00,1.600000000000000000e+01
3.000000000000000000e+00,2.575030204657002830e-02,nan,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,-5.308964963259202655e-03,5.070591293239414682e-02,5.384615384615384359e-01,4.349754855208880500e-01,6.000000000000000000e+00,1.300000000000000000e+01
2.500000000000000000e+00,1.514533370635039698e-02,6.448873143355458859e-02,6.666666666666666297e-01,6.535100365732989802e-01,1.100000000000000000e+01,3.000000000000000000e+00
1.500000000000000000e+00,7.729148861270208892e-02,6.626241731821616576e-02,8.333333333333333703e-01,9.438087743481355929e-01,8.000000000000000000e+00,6.000000000000000000e+00
2.500000000000000000e+00,2.114283978982830700e-02,5.908552254494553457e-02,5.714285714285713969e-01,7.130939753965894745e-01,6.000000000000000000e+00,7.000000000000000000e+00
1.000000000000000000e+00,1.074685279359411175e-02,1.037805154680959130e-01,5.714285714285713969e-01,5.685460165807082467e-01,1.500000000000000000e+01,7.000000000000000000e+00
1.000000000000000000e+00,-2.777481488352162575e-03,1.038018282148157195e-01,5.999999999999999778e-01,4.833115938417012480e-01,8.000000000000000000e+00,5.000000000000000000e+00
2.000000000000000000e+00,3.922180763297478112e-04,2.849663528114519673e-02,5.000000000000000000e-01,5.097323792349691685e-01,4.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,-2.645894827315661054e-03,3.346764641495138942e-02,5.555555555555555802e-01,4.525607722134932231e-01,5.000000000000000000e+00,1.800000000000000000e+01
1.500000000000000000e+00,1.909319444790240350e-02,3.411372848277024333e-02,6.923076923076922906e-01,8.078426308430594061e-01,6.000000000000000000e+00,1.300000000000000000e+01
3.000000000000000000e+00,6.660711845140809828e-02,nan,1.000000000000000000e+00,1.000000000000000000e+00,4.500000000000000000e+01,1.000000000000000000e+00
2.000000000000000000e+00,9.377420422576610015e-03,7.252804206324744984e-02,6.250000000000000000e-01,5.831224185891588085e-01,1.400000000000000000e+01,8.000000000000000000e+00
3.000000000000000000e+00,1.189462250733153148e-02,3.079831804709812215e-02,7.500000000000000000e-01,7.324778400666460687e-01,1.200000000000000000e+01,4.000000000000000000e+00
3.000000000000000000e+00,7.964538980695934356e-04,9.701560402317974119e-02,3.333333333333333148e-01,5.053908089695340333e-01,1.700000000000000000e+01,3.000000000000000000e+00
2.500000000000000000e+00,1.926427186086288046e-02,2.272462242437527091e-02,1.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+00
2.500000000000000000e+00,2.940830935821192593e-02,8.584078853002541365e-02,2.500000000000000000e-01,8.009676630874563719e-01,9.000000000000000000e+00,4.000000000000000000e+00
3.000000000000000000e+00,2.004801218004648167e-02,5.411526753751991908e-02,7.500000000000000000e-01,8.121509018453363371e-01,8.000000000000000000e+00,4.000000000000000000e+00
1.500000000000000000e+00,-9.430050060018079633e-03,5.623383527470262461e-02,5.454545454545454142e-01,3.909475666208332978e-01,1.200000000000000000e+01,1.100000000000000000e+01
2.500000000000000000e+00,-2.294056416459843220e-03,1.480576425337634672e-02,4.444444444444444198e-01,3.950391625719592570e-01,7.000000000000000000e+00,9.000000000000000000e+00
1.500000000000000000e+00,-8.327094853775918182e-03,5.062873003798207955e-02,5.000000000000000000e-01,3.958613691967474701e-01,5.000000000000000000e+00,6.000000000000000000e+00
1.500000000000000000e+00,-8.395197701463408269e-03,4.856476852426274554e-02,5.000000000000000000e-01,3.610468775594112278e-01,7.000000000000000000e+00,1.000000000000000000e+01
1.000000000000000000e+00,-9.219893437875166520e-03,6.704795281584392808e-02,7.500000000000000000e-01,3.912659141176145772e-01,7.000000000000000000e+00,8.000000000000000000e+00
2.000000000000000000e+00,2.499344892713262212e-02,6.742045547673640449e-02,6.250000000000000000e-01,7.488332773023095301e-01,1.200000000000000000e+01,8.000000000000000000e+00
1.500000000000000000e+00,1.819698506520966291e-02,2.957726533996575882e-02,6.250000000000000000e-01,8.069352835078961172e-01,1.000000000000000000e+01,8.000000000000000000e+00
3.000000000000000000e+00,7.342008575516389968e-02,8.625311389847460652e-02,7.500000000000000000e-01,8.807151470542956551e-01,8.000000000000000000e+00,4.000000000000000000e+00
1.000000000000000000e+00,1.117526585439088810e-02,6.137681016303717096e-02,4.705882352941176405e-01,6.299063988801986147e-01,7.000000000000000000e+00,1.700000000000000000e+01
2.000000000000000000e+00,-5.160973234340948679e-03,3.108177311316155655e-02,2.500000000000000000e-01,3.916096259826697401e-01,1.400000000000000000e+01,4.000000000000000000e+00
3.000000000000000000e+00,1.610354554750284550e-02,7.381233023808637939e-02,5.000000000000000000e-01,6.542686190919110301e-01,8.000000000000000000e+00,2.000000000000000000e+00
3.000000000000000000e+00,4.298398281903323404e-02,2.043121048675689694e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000000e+01,4.000000000000000000e+00
3.000000000000000000e+00,4.071488037518033662e-03,4.508378257236394376e-02,4.000000000000000222e-01,5.675561285123311706e-01,4.000000000000000000e+00,5.000000000000000000e+00
1.500000000000000000e+00,1.591515966897696921e-02,4.764722479559098389e-02,5.714285714285713969e-01,7.126636418282372709e-01,1.500000000000000000e+01,1.400000000000000000e+01
1.500000000000000000e+00,3.252738604989187376e-02,7.488334455343118035e-02,6.250000000000000000e-01,7.282671171985490854e-01,1.200000000000000000e+01,1.600000000000000000e+01
1.000000000000000000e+00,1.016958395110371949e-02,5.960272187080653539e-02,5.294117647058823595e-01,5.952713978044570364e-01,8.000000000000000000e+00,1.700000000000000000e+01
2.500000000000000000e+00,5.386484125703472348e-02,6.935244866939568875e-02,7.500000000000000000e-01,8.919063445471824281e-01,6.000000000000000000e+00,4.000000000000000000e+00
1.000000000000000000e+00,1.396594743734639113e-02,3.211509127600575136e-02,5.714285714285713969e-01,7.551938328203420259e-01,8.000000000000000000e+00,7.000000000000000000e+00
1.500000000000000000e+00,3.464847163525316184e-03,3.633363138742571469e-02,6.666666666666666297e-01,5.669009093045889180e-01,6.000000000000000000e+00,6.000000000000000000e+00
3.000000000000000000e+00,1.371845374133440210e-02,7.747115442324327937e-03,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00
3.000000000000000000e+00,2.754122849035104889e-02,7.387028352013036425e-02,6.666666666666666297e-01,7.085748462917060841e-01,1.200000000000000000e+01,3.000000000000000000e+00
2.000000000000000000e+00,-4.933904555531887226e-04,3.594550487986897247e-02,5.000000000000000000e-01,4.905586043517481398e-01,1.300000000000000000e+01,6.000000000000000000e+00
2.000000000000000000e+00,7.249178840823322645e-03,4.868849280835996912e-02,6.666666666666666297e-01,5.916394599144820798e-01,1.100000000000000000e+01,3.000000000000000000e+00
3.000000000000000000e+00,2.846396777439408332e-02,2.776577652290705342e-02,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
2.500000000000000000e+00,4.450608229939923000e-02,1.182804288436144075e-01,5.000000000000000000e-01,7.660672852273883171e-01,4.000000000000000000e+00,2.000000000000000000e+00
3.000000000000000000e+00,2.879637304234328177e-02,3.147342655774959530e-02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00
3.000000000000000000e+00,5.037327687708759161e-03,3.960822614539020320e-02,5.000000000000000000e-01,5.899290100486404009e-01,2.000000000000000000e+00,2.000000000000000000e+00
3.000000000000000000e+00,1.866388234794454926e-01,nan,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.000000000000000000e+00,6.754195968433363007e-02,nan,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+00,2.488815457267548603e-03,6.566613404595549042e-02,4.000000000000000222e-01,5.241007327813522743e-01,7.000000000000000000e+00,1.000000000000000000e+01
1.000000000000000000e+00,5.144389349387817195e-02,6.590103693324728118e-02,7.142857142857143016e-01,8.664332489150309291e-01,7.000000000000000000e+00,7.000000000000000000e+00
1.000000000000000000e+00,-1.484826260264902886e-02,8.628600783594680967e-02,4.705882352941176405e-01,3.913478939116112332e-01,8.000000000000000000e+00,1.700000000000000000e+01
2.500000000000000000e+00,5.047769353755322125e-02,7.795959587694528681e-02,7.500000000000000000e-01,8.847299688410729113e-01,7.000000000000000000e+00,8.000000000000000000e+00
3.000000000000000000e+00,1.167118712528459890e-01,1.467222922020167686e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.200000000000000000e+01,2.000000000000000000e+00
3.000000000000000000e+00,3.273156991515713266e-02,1.264797040814476525e-01,5.999999999999999778e-01,6.548632268775586018e-01,1.200000000000000000e+01,5.000000000000000000e+00
1.000000000000000000e+00,-4.806097963976907472e-04,1.030453659775978498e-01,6.250000000000000000e-01,4.967939694742045664e-01,7.000000000000000000e+00,1.600000000000000000e+01
1.000000000000000000e+00,-2.090544526948351009e-03,8.939060629851583450e-02,3.636363636363636465e-01,4.833307800445666991e-01,7.000000000000000000e+00,1.100000000000000000e+01
