-1.586877980813738986e-02,8.538015661523637445e-02,5.000000000000000000e-01,3.745954002972425867e-01,1.000000000000000000e+01,1.200000000000000000e+01,-6.147126938697156096e-01,-2.255705111273299757e+00
-2.453702283589720423e-02,8.086988901583558320e-02,5.000000000000000000e-01,3.062749739807636429e-01,7.000000000000000000e+00,1.000000000000000000e+01,1.002998854674288509e-01,-1.276205984531957771e+00
1.312076641953946986e-02,3.884825370529178951e-02,5.454545454545454142e-01,7.627032497108511278e-01,8.000000000000000000e+00,1.100000000000000000e+01,8.384596255647394081e-01,-2.380141918316961647e+00
-6.168088757005918410e-03,2.619389426568975721e-02,4.444444444444444198e-01,3.580766720632821976e-01,9.000000000000000000e+00,9.000000000000000000e+00,5.171422173466249106e-01,-9.503741918871648764e-01
6.948394342712715943e-03,3.144814303096309105e-02,5.000000000000000000e-01,6.556912869321682713e-01,5.000000000000000000e+00,8.000000000000000000e+00,4.048853300035486491e-01,-3.199335415490778822e-01
-1.266930146250667619e-02,6.743722167477433915e-02,3.636363636363636465e-01,3.537342186075206341e-01,9.000000000000000000e+00,1.100000000000000000e+01,9.611806430994591643e-01,-3.132412577867912606e+00
-8.710085336189919009e-03,3.982376631106619713e-02,4.285714285714285476e-01,3.145280886155162325e-01,1.100000000000000000e+01,1.400000000000000000e+01,7.322087211457097844e-01,-2.195236555405121415e+00
-2.057771753986607430e-02,5.355565602215030252e-02,2.307692307692307820e-01,2.300236728037478862e-01,8.000000000000000000e+00,1.300000000000000000e+01,4.320235696329798314e-01,-7.871947668635330686e-01
3.923253859109551538e-03,4.509896822573153385e-02,6.363636363636363535e-01,5.534115841558484572e-01,7.000000000000000000e+00,1.100000000000000000e+01,8.220505769966059972e-01,-2.794861384829965267e+00
1.758847701854995144e-02,4.974708291440829017e-02,6.999999999999999556e-01,7.095809392708678498e-01,1.000000000000000000e+01,1.000000000000000000e+01,6.657824957630986695e-01,-3.081546992293529907e+00
-1.720122462132762237e-02,5.442657273320009037e-02,2.857142857142856984e-01,3.011247159899753667e-01,4.000000000000000000e+00,1.400000000000000000e+01,5.349452781756316444e-01,-4.272881585698793394e-01
2.618331987077386624e-02,5.795766665618951041e-02,6.923076923076922906e-01,8.286049571281205450e-01,4.000000000000000000e+00,1.300000000000000000e+01,7.794204621605680394e-01,-4.793161873572988618e+00
9.813646235884590594e-04,6.159002297347055538e-02,6.428571428571429047e-01,5.098788426247304884e-01,1.000000000000000000e+01,1.400000000000000000e+01,7.682943358738439921e-01,-1.303040535346435380e+00
2.721644795117331411e-03,3.656320272804820803e-02,5.263157894736841813e-01,5.492393553126204697e-01,6.000000000000000000e+00,1.900000000000000000e+01,9.921256770358168886e-01,-2.387626103521544252e+00
1.451358388322202854e-02,1.011929647553348049e-01,6.666666666666666297e-01,5.999265165577293279e-01,1.200000000000000000e+01,6.000000000000000000e+00,3.905922341771308481e-01,-2.221437184770619577e+00
2.378248718254977970e-03,2.720248003595263434e-02,6.666666666666666297e-01,5.592780555008870502e-01,5.000000000000000000e+00,6.000000000000000000e+00,9.566066991129545949e-01,-1.572524852523010441e+00
-9.975755976945517318e-04,5.046879706365273860e-02,4.000000000000000222e-01,4.877208607138197038e-01,6.000000000000000000e+00,1.500000000000000000e+01,8.767667428317803546e-01,-1.617284904572166671e+00
-3.338504590433169755e-03,3.898693834748102188e-02,4.615384615384615641e-01,4.440488877666712852e-01,4.000000000000000000e+00,1.300000000000000000e+01,-8.697898882001670051e-01,-7.613997130174159356e-01
1.767469110668417817e-02,7.873290477830602319e-02,7.142857142857143016e-01,6.418597481149623807e-01,9.000000000000000000e+00,1.400000000000000000e+01,1.367017551256258567e+00,-2.592419203389477289e+00
-2.707018243212848396e-02,9.150834752793178539e-02,3.333333333333333148e-01,3.236084958182475768e-01,9.000000000000000000e+00,1.200000000000000000e+01,-4.787543711943698099e-01,-1.347678065397664771e+00
4.906682063540043076e-02,6.757318893457529840e-02,8.333333333333333703e-01,8.837843571054517788e-01,1.000000000000000000e+01,6.000000000000000000e+00,5.018147870989364545e-01,-6.683453915342204565e-01
8.026808831997654659e-03,4.315441335254739663e-02,6.875000000000000000e-01,6.296069512333206664e-01,1.400000000000000000e+01,1.600000000000000000e+01,2.620701321602753042e-01,-3.220622856980798865e+00
3.754206444866739750e-03,6.020137172219276744e-02,5.000000000000000000e-01,5.448987119177719496e-01,1.200000000000000000e+01,1.400000000000000000e+01,-7.907187074221644352e-02,-2.935103829286321631e+00
1.199703743230156813e-02,7.846280522739071395e-02,6.250000000000000000e-01,5.998320761456512606e-01,9.000000000000000000e+00,1.600000000000000000e+01,4.962520279310798088e-01,-3.213032885694328211e+00
3.544944018931972529e-02,1.049733909043939761e-01,6.999999999999999556e-01,6.958908005284480947e-01,9.000000000000000000e+00,1.000000000000000000e+01,-2.055566885861106474e-01,-3.323002725776755817e+00
-8.366745577645570133e-04,7.667987932781351879e-02,1.666666666666666574e-01,4.915771158369921512e-01,8.000000000000000000e+00,6.000000000000000000e+00,-9.541287805553633206e-03,-2.882592240229695513e+00
9.657000868978360408e-03,7.188738192770376123e-02,5.000000000000000000e-01,5.991354614140779189e-01,9.000000000000000000e+00,1.200000000000000000e+01,-1.487987218016381397e-01,-5.633002842040967240e-01
1.853406925469831823e-02,5.613654114142494628e-02,6.923076923076922906e-01,7.191620726655767459e-01,7.000000000000000000e+00,1.300000000000000000e+01,1.050503094513133728e+00,-2.963474626060100370e+00
6.143786325186813280e-03,6.238492389894916001e-02,2.500000000000000000e-01,5.870581681732851553e-01,1.000000000000000000e+01,8.000000000000000000e+00,-3.921684093683954764e-01,-1.449992836907413540e+00
2.667160273697509812e-02,9.518498249860563032e-02,8.000000000000000444e-01,7.062001784846656527e-01,7.000000000000000000e+00,5.000000000000000000e+00,-2.584079294675746541e-02,-5.689046639121737581e-01
-2.757790149377574440e-02,8.663611812927925204e-02,4.615384615384615641e-01,2.870044211144348045e-01,5.000000000000000000e+00,1.300000000000000000e+01,-4.736152517909343884e-01,-2.032465299938903236e+00
-3.079072754459490514e-03,6.940727340032813719e-02,4.666666666666666741e-01,4.712733160819788103e-01,9.000000000000000000e+00,1.500000000000000000e+01,2.984191533228970350e-01,-1.835509385795741188e+00
1.586280928419973521e-02,5.629097187193553287e-02,6.250000000000000000e-01,6.855708114405431042e-01,6.000000000000000000e+00,8.000000000000000000e+00,-3.235433861918975973e-01,-2.405841895852616652e+00
-3.734854980096772854e-04,9.830361501651398159e-02,3.333333333333333148e-01,4.975307868434968861e-01,1.100000000000000000e+01,9.000000000000000000e+00,-3.653752973661706926e-01,-2.332652047159309738e+00
3.718987937409024697e-02,6.520506917581420092e-02,7.500000000000000000e-01,7.943691725124417680e-01,7.000000000000000000e+00,8.000000000000000000e+00,1.365015100332445108e-01,-1.387822842291387859e+00
5.725928451119033369e-02,2.704126705582222956e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,3.000000000000000000e+00,2.913939940372428650e-01,-2.066052180680702399e+00
1.358361183914373431e-02,4.781711381993110355e-02,7.058823529411765163e-01,6.681303675949933352e-01,5.000000000000000000e+00,1.700000000000000000e+01,7.741783500284995512e-01,-1.710616426471281759e+00
7.333617136196846076e-03,2.673305599144092451e-02,5.454545454545454142e-01,6.751792242479014439e-01,6.000000000000000000e+00,1.100000000000000000e+01,5.646859720438879293e-01,-2.444597695886820965e+00
-8.880606358188844127e-03,2.935155245811781749e-02,3.333333333333333148e-01,3.064165234947464067e-01,9.000000000000000000e+00,1.200000000000000000e+01,1.471185816049098705e-01,-2.438629581923071665e+00
-2.647812329108195986e-02,1.101720376513253691e-01,5.000000000000000000e-01,2.686966476348266464e-01,8.000000000000000000e+00,1.400000000000000000e+01,3.420697846221402716e-01,-3.287422177432711479e+00
-4.741020936041735745e-02,1.175126625191516144e-01,3.846153846153846367e-01,1.195867564575480574e-01,1.000000000000000000e+01,1.300000000000000000e+01,1.278689286309655782e-01,-2.897367209174008806e+00
8.107293919118258030e-02,6.058009924607465901e-02,8.888888888888888395e-01,9.987492180729964364e-01,6.000000000000000000e+00,9.000000000000000000e+00,-3.203354875556450876e-02,-2.481232297828336542e+00
3.479400186294150099e-02,7.036404743523989869e-02,6.666666666666666297e-01,7.809321242571339861e-01,6.000000000000000000e+00,1.200000000000000000e+01,-8.057567679224084678e-01,-3.367319469931989495e+00
6.882512486337276358e-03,5.554749275414577747e-02,5.000000000000000000e-01,5.787119106837619320e-01,6.000000000000000000e+00,1.200000000000000000e+01,-7.689966017044594371e-02,-2.550222146804791645e+00
2.761887021376130749e-02,5.374362331988846025e-02,6.363636363636363535e-01,8.044869167373526198e-01,6.000000000000000000e+00,1.100000000000000000e+01,1.624364168600853087e-01,-2.576985949747796933e+00
2.463232402761716608e-02,4.539676429605071090e-02,7.333333333333332815e-01,7.976633499480860756e-01,1.200000000000000000e+01,1.500000000000000000e+01,3.873704631815401700e-01,-5.164343595267552267e+00
1.938747031229028778e-02,7.112050419428209147e-02,6.999999999999999556e-01,6.498709746618683836e-01,1.100000000000000000e+01,1.000000000000000000e+01,1.497285773800161590e-01,-2.420104477364100060e+00
-5.357353843945282176e-03,7.104281019152590415e-02,6.315789473684210176e-01,4.529223798476361140e-01,1.100000000000000000e+01,1.900000000000000000e+01,-7.197414941364805863e-01,-3.054870338584157352e+00
3.081432873956565024e-02,6.909788946102007889e-02,6.666666666666666297e-01,7.748254860891300444e-01,1.400000000000000000e+01,1.200000000000000000e+01,1.792275002201729750e-01,-2.301120709104209627e+00
5.365408067869682426e-03,7.629623744941779750e-02,5.625000000000000000e-01,5.494140414233678049e-01,8.000000000000000000e+00,1.600000000000000000e+01,3.269968071659101749e-02,-2.577736351712106355e+00
4.344322279591468321e-03,5.839191337235096618e-02,4.615384615384615641e-01,5.486403699852060445e-01,8.000000000000000000e+00,1.300000000000000000e+01,1.864657791973760026e-01,-1.369845184823023088e+00
1.550511813198318309e-02,6.522370441619593229e-02,6.923076923076922906e-01,6.382963097370057959e-01,9.000000000000000000e+00,1.300000000000000000e+01,-1.658766602144529756e+00,-2.005915740994586471e+00
3.378287294524405515e-02,6.291546783038133583e-02,8.000000000000000444e-01,7.819641808129855765e-01,8.000000000000000000e+00,1.500000000000000000e+01,4.504060336334937409e-01,-1.156446021167083504e+00
-7.264944000862310833e-03,5.721995494840666219e-02,5.454545454545454142e-01,4.036735423589062899e-01,8.000000000000000000e+00,1.100000000000000000e+01,1.307834107469955376e-01,-1.525498291075455981e+00
1.162821957384001237e-02,6.929925724947939847e-02,5.000000000000000000e-01,6.083599557505243727e-01,6.000000000000000000e+00,8.000000000000000000e+00,1.389979160158526295e+00,-2.566492980816870162e+00
9.254669187331520178e-03,4.081175053095191518e-02,5.000000000000000000e-01,6.518357874277492803e-01,6.000000000000000000e+00,1.800000000000000000e+01,4.475009378680436800e-01,-2.816338208860917458e+00
1.240056823369549074e-02,8.580705246253898799e-02,6.315789473684210176e-01,6.079853130578048992e-01,6.000000000000000000e+00,1.900000000000000000e+01,-7.933949868245366854e-01,-3.661086596243794844e+00
-3.114282626269430920e-02,3.600712247749512235e-02,1.250000000000000000e-01,2.456003263361927758e-02,7.000000000000000000e+00,8.000000000000000000e+00,1.917933984592226082e-01,-2.251659583127794129e+00
1.471959907852639750e-03,6.359726007371824252e-02,5.333333333333333259e-01,5.173398021214280496e-01,6.000000000000000000e+00,1.500000000000000000e+01,-1.506469892312871650e-01,-1.924564560583501116e+00
-1.743283572121615476e-03,3.740939410871023385e-02,4.615384615384615641e-01,4.715347020560400337e-01,8.000000000000000000e+00,1.300000000000000000e+01,-4.702241352848233191e-01,-3.361301250710800215e+00
1.386118309035793555e-02,3.081790323126442840e-02,4.444444444444444198e-01,8.353029424597508967e-01,3.000000000000000000e+00,9.000000000000000000e+00,1.487705190450046011e-01,-1.894236055697820831e+00
-4.096045678969728945e-03,2.830550613922089634e-02,4.000000000000000222e-01,4.056973467377638087e-01,4.000000000000000000e+00,1.000000000000000000e+01,1.742127174874026352e-01,-1.962982456527606612e+00
-1.011863171227000025e-03,4.204087425546416956e-02,5.384615384615384359e-01,4.837311573213357030e-01,7.000000000000000000e+00,1.300000000000000000e+01,3.106202198301328821e-01,-1.848959191354889287e+00
3.659607123173191749e-03,4.002379127973792333e-02,4.000000000000000222e-01,5.578701595048753958e-01,1.200000000000000000e+01,1.500000000000000000e+01,1.022873708779294066e+00,-3.790085450422942870e+00
4.453690236480604796e-03,4.657519442814488791e-02,4.666666666666666741e-01,5.650785789683265836e-01,8.000000000000000000e+00,1.500000000000000000e+01,3.422473479678886932e-01,-9.173945474772339237e-01
1.329324844779400383e-02,4.860798340464011352e-02,6.666666666666666297e-01,6.671263501012485442e-01,7.000000000000000000e+00,1.200000000000000000e+01,3.436092550098495124e-01,-6.515938054630292520e-01
6.762247656809482546e-03,2.067612096756155440e-02,5.000000000000000000e-01,7.041984669587912915e-01,8.000000000000000000e+00,1.000000000000000000e+01,1.824516824931086134e-01,-2.880945092722385414e+00
3.872474545077321528e-02,3.621298971789677079e-02,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00,5.779916791625203665e-01,-2.486903634597233737e+00
5.313739535792374492e-03,5.330836798213827582e-02,4.285714285714285476e-01,5.731079348065980517e-01,9.000000000000000000e+00,7.000000000000000000e+00,2.366814584447426428e-01,-2.432538174962308286e+00
-3.890754515589511797e-03,8.236428651853186511e-02,5.000000000000000000e-01,4.653885166956187591e-01,7.000000000000000000e+00,6.000000000000000000e+00,2.040342684843336751e-01,-2.534566908844335664e+00
4.514155776869816471e-03,3.552893181667896028e-02,6.363636363636363535e-01,5.802167994470797119e-01,3.000000000000000000e+00,1.100000000000000000e+01,1.058245810180175051e+00,7.527014752096312655e-01
2.606921561111184837e-02,7.454998411521253365e-02,5.000000000000000000e-01,7.064556435166087223e-01,5.000000000000000000e+00,4.000000000000000000e+00,-4.459192338155849589e-01,-6.451246300471719097e-01
-1.515014972384697359e-02,1.576812806670863099e-02,1.428571428571428492e-01,3.616797201681008073e-02,3.000000000000000000e+00,7.000000000000000000e+00,9.806965151997174557e-01,-8.448887297323375289e-01
-1.567524843876573482e-02,2.455834624749692399e-02,3.333333333333333148e-01,1.442929957256358919e-01,6.000000000000000000e+00,9.000000000000000000e+00,1.705881081321934389e-01,-1.804857592591458948e+00
2.603413510710104583e-03,6.991905522398766948e-02,6.666666666666666297e-01,5.262240409334545399e-01,9.000000000000000000e+00,1.500000000000000000e+01,5.563200426641627672e-02,-1.852604005038064328e+00
2.738409056512239315e-02,1.150753777687663904e-01,6.666666666666666297e-01,6.643049932391674739e-01,7.000000000000000000e+00,9.000000000000000000e+00,-1.492487957171272361e-01,-3.776950232648381700e+00
1.688449600115856861e-02,4.362221956243970272e-02,6.666666666666666297e-01,7.033286184686827758e-01,5.000000000000000000e+00,9.000000000000000000e+00,6.026080190285216798e-01,-1.971146708288554095e+00
1.784249741276020803e-05,4.247552285021789081e-02,4.545454545454545303e-01,5.002606634040513978e-01,1.000000000000000000e+01,1.100000000000000000e+01,7.335513366454206041e-01,-1.455756029482506264e+00
-5.464596691300162463e-03,1.837984191378657511e-02,2.222222222222222099e-01,3.256886350784723438e-01,9.000000000000000000e+00,9.000000000000000000e+00,6.199922999727243145e-01,-2.440532923678174981e+00
1.516143652456509831e-02,7.991735227652971285e-02,6.923076923076922906e-01,6.244643644507656965e-01,1.100000000000000000e+01,1.300000000000000000e+01,-1.175887787785744365e+01,-1.205565051536617638e+00
1.130692419348918593e-02,3.117477995613369274e-02,6.250000000000000000e-01,7.007959452045242621e-01,7.000000000000000000e+00,1.600000000000000000e+01,-8.912949506751247641e-01,-2.113000905355087333e+00
-3.300676686648662539e-02,4.809888494957438587e-02,2.500000000000000000e-01,1.403074633259308868e-01,8.000000000000000000e+00,4.000000000000000000e+00,3.396309041508095206e+00,-2.365332722269715138e+00
-1.485279315907632285e-02,3.689301399332792220e-02,3.333333333333333148e-01,2.776053899899623700e-01,5.000000000000000000e+00,9.000000000000000000e+00,9.905692962368756183e-01,-2.163210661031598203e+00
-2.566817110696574880e-02,7.798476849428020996e-02,5.000000000000000000e-01,2.922290487490329380e-01,1.000000000000000000e+01,6.000000000000000000e+00,-5.769185575874136163e-03,-2.154147253736371503e+00
7.729148861270208892e-02,6.626241731821616576e-02,8.333333333333333703e-01,9.438087743481355929e-01,8.000000000000000000e+00,6.000000000000000000e+00,1.890498949202668921e+00,-1.316812755679396707e+00
1.360812984952769825e-02,5.082759551155192901e-02,5.384615384615384359e-01,6.629972686392684444e-01,6.000000000000000000e+00,1.300000000000000000e+01,-1.395144043795924424e-03,-1.989236766094718556e+00
1.065082634616232662e-02,1.037320110957592606e-01,5.714285714285713969e-01,5.680168546630522952e-01,1.400000000000000000e+01,7.000000000000000000e+00,2.394669721362041592e+00,-1.811048909538496954e+00
-1.752574547141405592e-02,1.136501244355835050e-01,5.000000000000000000e-01,4.025979314007190335e-01,9.000000000000000000e+00,4.000000000000000000e+00,-4.166595954478641284e-02,-2.145594690932287829e+00
-6.414208533191953499e-02,1.336730314166763300e-01,4.000000000000000222e-01,1.946065008546014885e-01,5.000000000000000000e+00,5.000000000000000000e+00,1.837410415404481523e-01,-1.164010681789098278e+00
-5.105535557186157911e-03,3.332916543325140091e-02,4.000000000000000222e-01,4.049218467613486250e-01,4.000000000000000000e+00,1.500000000000000000e+01,9.688924724207772510e-01,-3.194760644795152427e+00
1.909319444790240350e-02,3.411372848277024333e-02,6.923076923076922906e-01,8.078426308430594061e-01,6.000000000000000000e+00,1.300000000000000000e+01,1.319694646302230323e+00,-2.028793275229839210e+00
-6.451659187452829514e-03,4.184145339064036795e-02,4.166666666666666852e-01,4.064144682871079217e-01,8.000000000000000000e+00,1.200000000000000000e+01,-6.392339170601638587e-01,-2.616933722379390037e+00
9.430767744507470704e-04,6.653362620214760270e-02,6.153846153846154188e-01,5.092528282718822297e-01,1.300000000000000000e+01,1.300000000000000000e+01,1.170033355617208670e+00,-2.396916474474025005e+00
-4.678672782245479368e-03,3.899300300359247184e-02,4.444444444444444198e-01,4.300355571448748471e-01,9.000000000000000000e+00,9.000000000000000000e+00,-6.386395835712834756e-01,-3.379015587096813267e+00
-2.572236222252999305e-02,5.894093641402133738e-02,3.750000000000000000e-01,2.652101786775298287e-01,1.300000000000000000e+01,8.000000000000000000e+00,-1.424968639075491206e-01,-2.461399401641206186e+00
8.759613000864341012e-03,2.392445217420869838e-02,5.999999999999999778e-01,7.011457014446413893e-01,7.000000000000000000e+00,1.000000000000000000e+01,1.420255831381436629e+00,-1.463999042457138522e+00
1.574955684872758610e-02,7.173860788332160621e-02,3.750000000000000000e-01,6.676212799220113681e-01,9.000000000000000000e+00,8.000000000000000000e+00,2.094787782318783265e-01,-1.346404711814689792e+00
-5.193644769697540811e-03,3.786990617577697116e-02,4.285714285714285476e-01,4.095917417668226701e-01,9.000000000000000000e+00,1.400000000000000000e+01,5.603411821015564787e-01,-1.166610716900008837e+00
-9.430050060018079633e-03,5.623383527470262461e-02,5.454545454545454142e-01,3.909475666208332978e-01,1.200000000000000000e+01,1.100000000000000000e+01,1.499933241397692907e-01,-3.171621855608925955e+00
-1.086074273196692419e-02,2.325445027747921611e-02,2.500000000000000000e-01,2.214267374354249307e-01,7.000000000000000000e+00,1.600000000000000000e+01,6.704769408526189967e-02,-2.981578659127744668e+00
-8.327094853775918182e-03,5.062873003798207955e-02,5.000000000000000000e-01,3.958613691967474701e-01,5.000000000000000000e+00,6.000000000000000000e+00,-3.445672145581725188e-01,-2.718142449601428368e+00
-8.395197701463408269e-03,4.856476852426274554e-02,5.000000000000000000e-01,3.610468775594112278e-01,7.000000000000000000e+00,1.000000000000000000e+01,3.762269947079988075e-01,-1.448101374966774602e+00
-3.834830413299757101e-02,7.021465368375399974e-02,5.999999999999999778e-01,6.656785206828635948e-02,1.000000000000000000e+01,5.000000000000000000e+00,3.297748819887127425e-01,-2.018027051331262367e+00
2.277389527164873709e-02,6.127779768120644732e-02,6.363636363636363535e-01,7.323217694633300523e-01,1.000000000000000000e+01,1.100000000000000000e+01,2.193133702171052857e-01,-1.271065533556811733e+00
1.819698506520966291e-02,2.957726533996575882e-02,6.250000000000000000e-01,8.069352835078961172e-01,1.000000000000000000e+01,8.000000000000000000e+00,-4.387727984618168264e-01,-2.235514993459914557e+00
2.572390957505575962e-02,5.728182181975033371e-02,5.714285714285713969e-01,7.507008549467051317e-01,6.000000000000000000e+00,1.400000000000000000e+01,3.869210535114483984e-01,-1.553697927154858549e+00
5.335786681928379564e-03,4.747258454037227293e-02,4.615384615384615641e-01,5.671770039115024975e-01,6.000000000000000000e+00,1.300000000000000000e+01,1.161150402874885912e-02,-2.305580253097615273e+00
-7.630626665064286357e-03,4.224670305527271352e-02,3.333333333333333148e-01,3.800225577056687842e-01,1.100000000000000000e+01,9.000000000000000000e+00,6.130181514322439185e-01,-2.828369908900141283e+00
-1.106059098906352891e-03,5.178155499550497753e-02,4.545454545454545303e-01,4.867604082158972223e-01,1.000000000000000000e+01,1.100000000000000000e+01,7.739142578706923459e-01,-2.101517889432883646e+00
1.254150170306054211e-02,3.714217714157035805e-02,5.833333333333333703e-01,7.047331937466689844e-01,8.000000000000000000e+00,1.200000000000000000e+01,9.185915036802659861e-01,-2.219567000504774956e+00
-1.829608103796313834e-02,3.961332233775961137e-02,3.333333333333333148e-01,2.252764404425554867e-01,4.000000000000000000e+00,1.500000000000000000e+01,1.065129941579662898e+00,-2.601711922829868850e+00
1.591515966897696921e-02,4.764722479559098389e-02,5.714285714285713969e-01,7.126636418282372709e-01,1.500000000000000000e+01,1.400000000000000000e+01,1.061094490877102281e+00,-1.883500955033032831e+00
3.252738604989187376e-02,7.488334455343118035e-02,6.250000000000000000e-01,7.282671171985490854e-01,1.200000000000000000e+01,1.600000000000000000e+01,-6.130184953839963313e-01,-2.726543651504090171e+00
6.723292341465001744e-03,6.056769117639768107e-02,4.615384615384615641e-01,5.623086859752123301e-01,8.000000000000000000e+00,1.300000000000000000e+01,-2.584355240115224772e-01,-2.602344352504087688e+00
3.427639386019586815e-02,6.431980027168665570e-02,6.153846153846154188e-01,7.926010200592232824e-01,5.000000000000000000e+00,1.300000000000000000e+01,5.932879580400927111e-01,-2.362173307280060808e+00
7.760425911014667832e-03,3.618390561172483977e-02,2.500000000000000000e-01,6.760283052667989123e-01,1.000000000000000000e+01,4.000000000000000000e+00,4.708792687390268572e-01,-1.759596558482271256e+00
3.464847163525316184e-03,3.633363138742571469e-02,6.666666666666666297e-01,5.669009093045889180e-01,6.000000000000000000e+00,6.000000000000000000e+00,9.814517145435615042e-01,-1.662527546111463472e+00
-2.677744762175082727e-04,3.343390050356254140e-02,5.000000000000000000e-01,4.953052909935676262e-01,9.000000000000000000e+00,1.400000000000000000e+01,1.783389047228008950e-01,-2.176434477763245390e+00
1.324689309355068199e-02,5.566874645879776873e-02,5.882352941176470784e-01,6.438614538033983203e-01,9.000000000000000000e+00,1.700000000000000000e+01,9.787054226265379242e-02,-2.193268499480451439e+00
-1.968516937368023929e-03,3.304488999102125207e-02,4.285714285714285476e-01,4.588898594039984569e-01,1.200000000000000000e+01,7.000000000000000000e+00,-2.168265971375147316e-01,-2.117795627712728557e+00
