X,data1,data2,rt_J,rt_N,correlation,zscoreJ,zscoreN,gc1,gc2
5/18/2010,92.23,10242.64,-0.005638079,-0.005447814,0.22070499,-0.691937187,0.743027666,0.291606792,3.33E-16
5/19/2010,91.71,10186.84,-0.022025951,-0.015365903,0.216369604,0.178452197,0.380774537,0.314310232,3.33E-16
5/20/2010,89.69,10030.31,0.003567845,-0.024502732,0.216385488,0.327349621,-0.078500474,0.300945079,0
5/21/2010,90.01,9784.54,0.003221864,-0.002671561,0.211330575,-0.992619034,0.286418067,0.317508051,1.11E-16
5/24/2010,90.3,9758.4,-0.000775194,-0.030590056,0.210815277,-2.054022459,-1.465283072,0.357613986,2.22E-16
5/25/2010,90.23,9459.89,-0.003435664,0.006635384,0.213386878,0.210580243,0.19515432,0.310770019,6.66E-16
5/26/2010,89.92,9522.66,0.012566726,0.012292784,0.187312289,-0.073162016,0.286804912,0.476384285,2.89E-15
5/27/2010,91.05,9639.72,0.00010983,0.012786678,0.184824818,-0.652245477,0.201841595,0.448106637,1.11E-15
5/28/2010,91.06,9762.98,0.002306172,0.000585887,0.188889384,-0.282987529,-0.62365076,0.278634674,9.99E-16
5/31/2010,91.27,9768.7,-0.003506081,-0.005821655,0.183295031,-0.494120693,0.081400858,0.263672838,2.33E-15
6/1/2010,90.95,9711.83,0.012974162,-0.011181209,0.190099456,0.010098621,0.73076031,0.25761069,1.33E-15
6/2/2010,92.13,9603.24,0.006295452,0.032379697,0.184836828,-1.874759306,0.444450007,0.251692076,1.11E-15
6/3/2010,92.71,9914.19,-0.008629058,-0.001311252,0.192741743,-0.629445642,-0.285473791,0.208819988,1.78E-15
6/4/2010,91.91,9901.19,-0.005875313,-0.038418614,0.199856799,-0.611182782,-0.711875303,0.155651089,2.55E-15
6/7/2010,91.37,9520.8,0.000985006,0.001800269,0.205568144,0.280592244,-0.258122396,0.13280719,1.15E-14
6/8/2010,91.46,9537.94,-0.001749399,-0.010359679,0.218875705,-0.760454652,-0.794087617,0.176086533,7.99E-15
6/9/2010,91.3,9439.13,0.000438116,0.010967112,0.225826468,0.55397733,-0.346208237,0.143845517,1.02E-14
6/10/2010,91.34,9542.65,0.003503394,0.017039292,0.227976205,-0.819530512,-1.033128938,0.155251106,1.81E-14
6/11/2010,91.66,9705.25,-0.000872791,0.017990263,0.226664398,1.411926817,0.503677064,0.15646272,2.50E-14
6/14/2010,91.58,9879.85,-0.00131033,0.000813778,0.226684098,-0.149276705,-0.697160895,0.155778327,2.64E-14
6/15/2010,91.46,9887.89,-0.000218675,0.018129247,0.227663643,0.994055309,0.239399857,0.166699861,4.51E-14
6/16/2010,91.44,10067.15,-0.004702537,-0.006729809,0.228080181,-0.135182182,-0.955853081,0.139755599,4.16E-14
6/17/2010,91.01,9999.4,-0.003406219,-0.000438026,0.229527354,0.516288461,-0.846582189,0.107597117,4.12E-14
6/18/2010,90.7,9995.02,0.004520397,0.024311107,0.233149872,1.086825072,1.054623094,0.089397965,1.45E-14
6/21/2010,91.11,10238.01,-0.005926902,-0.012221125,0.243993882,-1.263891531,-0.692376075,0.070762145,1.60E-14
6/22/2010,90.57,10112.89,-0.008280888,-0.018707808,0.237829919,1.000986282,0.945809016,0.099048027,1.20E-14
6/23/2010,89.82,9923.7,-0.002338009,0.000467568,0.241127587,-0.186599624,-0.16536819,0.098791144,1.21E-14
6/24/2010,89.61,9928.34,-0.004129003,-0.019223757,0.24047468,-0.310209025,-0.169753861,0.095963137,1.34E-14
6/25/2010,89.24,9737.48,0.001456746,-0.004471383,0.245924523,0.574050765,-1.286923498,0.095722504,1.42E-14
6/28/2010,89.37,9693.94,-0.008615867,-0.012716192,0.24193798,0.093245217,0.141029916,0.077576402,1.68E-14
6/29/2010,88.6,9570.67,-0.001805869,-0.019646482,0.24802509,-1.085644904,0.989265763,0.083895932,1.22E-15
6/30/2010,88.44,9382.64,-0.009497965,-0.020361007,0.24604022,0.621904043,-0.38534654,0.075986642,1.78E-15
7/1/2010,87.6,9191.6,0.001940639,0.001317507,0.24119582,1.235119251,-0.936200578,0.102941248,1.22E-15
7/2/2010,87.77,9203.71,0,0.006852671,0.240276208,0.316760398,-0.973999542,0.098088569,7.77E-16
7/5/2010,87.77,9266.78,-0.002848354,0.007689834,0.235510526,0.769735389,-1.603032293,0.076988907,6.66E-16
7/6/2010,87.52,9338.04,0.002056673,-0.006252918,0.240129558,-0.268635384,0.438237756,0.081189624,1.11E-16
7/7/2010,87.7,9279.65,0.007525656,0.027596946,0.228265074,0.479517027,0.307421686,0.053869715,3.33E-16
7/8/2010,88.36,9535.74,0.002942508,0.005199387,0.231010754,1.159409184,-2.173784055,0.05128021,3.33E-16
7/9/2010,88.62,9585.32,0,-0.003881978,0.236852599,-0.363109575,0.350293243,0.053518786,4.44E-16
7/12/2010,88.62,9548.11,0.001354096,-0.001139493,0.232304141,-0.298673323,0.606297759,0.047480856,5.55E-16
7/13/2010,88.74,9537.23,-0.003831418,0.027052928,0.236595044,0.500837046,1.504940183,0.048447052,6.66E-16
7/14/2010,88.4,9795.24,-0.011312217,-0.011200338,0.239764468,0.42420031,-0.052762,0.038301003,4.44E-16
7/15/2010,87.4,9685.53,-0.009839817,-0.028616916,0.23250993,-0.609524349,-0.738862223,0.062441373,1.11E-16
7/16/2010,86.54,9408.36,0.01120869,-0.011468524,0.230738559,-0.034599303,-0.000340744,0.086610631,1.11E-16
7/20/2010,87.51,9300.46,-0.005256542,-0.002325691,0.234040291,1.362538852,1.78977039,0.075995214,5.55E-16
7/21/2010,87.05,9278.83,-0.001148765,-0.006245399,0.242489499,0.517863551,-0.025202671,0.069738905,5.55E-16
7/22/2010,86.95,9220.88,0.00586544,0.022783075,0.238563674,-0.290037353,0.114340848,0.056368728,6.66E-16
7/23/2010,87.46,9430.96,-0.006631603,0.007708653,0.237282612,0.063370494,0.083029415,0.051172754,6.66E-16
7/26/2010,86.88,9503.66,0.011740331,-0.000716566,0.229341675,0.225616884,-0.981820552,0.0382703,5.55E-16
7/27/2010,87.9,9496.85,-0.004891923,0.027000532,0.230927348,-1.365137944,0.848384133,0.045336266,2.22E-16
7/28/2010,87.47,9753.27,-0.007774094,-0.005869826,0.229511719,-0.795273449,1.358301409,0.056536624,2.22E-16
7/29/2010,86.79,9696.02,-0.003687061,-0.016369603,0.229174746,0.316012199,0.242919052,0.069691262,2.22E-16
7/30/2010,86.47,9537.3,0.000346941,0.003461147,0.209803601,0.185376534,0.242937705,0.081189299,3.33E-16
8/2/2010,86.5,9570.31,-0.008208092,0.012925391,0.204857776,1.024974176,-0.370622249,0.059562063,5.55E-16
8/3/2010,85.79,9694.01,0.005595058,-0.021113038,0.200861716,-0.627303804,-0.674361201,0.065443957,4.44E-16
8/4/2010,86.27,9489.34,-0.005100267,0.017343672,0.207077703,-1.142912133,-0.032618336,0.050688637,2.22E-16
8/5/2010,85.83,9653.92,-0.0037283,-0.001222301,0.20076148,0.361410616,0.86256197,0.042666723,3.33E-16
8/6/2010,85.51,9642.12,0.005028652,-0.007221441,0.201379028,-0.066193944,-0.25243528,0.036944424,2.22E-16
8/9/2010,85.94,9572.49,-0.005818013,-0.002239752,0.202093178,1.426551316,-0.749484161,0.035160362,2.22E-16
8/10/2010,85.44,9551.05,-0.001404494,-0.027033677,0.198518715,-0.108056119,-0.507678775,0.035254277,1.11E-16
8/11/2010,85.32,9292.85,0.006797937,-0.008636748,0.205702053,0.826320785,-0.868658787,0.054481884,1.11E-16
8/12/2010,85.9,9212.59,0.003492433,0.00443632,0.207491498,1.330665468,-1.437868722,0.061996636,2.22E-16
8/13/2010,86.2,9253.46,-0.010092807,-0.006137164,0.204622147,-0.424406583,0.245701374,0.055629854,2.22E-16
8/16/2010,85.33,9196.67,0.002343842,-0.003804638,0.205449609,0.196378127,1.64488839,0.047361715,2.22E-16
8/17/2010,85.53,9161.68,-0.000818426,0.008607592,0.202798898,-0.897570864,-0.429997599,0.051582354,1.11E-16
8/18/2010,85.46,9240.54,-0.000819097,0.013217842,0.199915088,0.585581734,-0.079763897,0.052209932,2.22E-16
8/19/2010,85.39,9362.68,0.002693524,-0.019577728,0.200602314,0.638195819,0.770756857,0.048651227,4.44E-16
8/20/2010,85.62,9179.38,-0.005489372,-0.006829437,0.205013497,-0.999506185,-0.410194817,0.055527733,4.44E-16
8/23/2010,85.15,9116.69,-0.014679977,-0.01333269,0.206395798,-0.492528669,1.070307131,0.034937942,3.33E-16
8/24/2010,83.9,8995.14,0.007985697,-0.016647879,0.206330642,-1.188359271,0.588070965,0.039207825,1.11E-16
8/25/2010,84.57,8845.39,-0.001300698,0.006906422,0.209178031,0.055035871,0.41235192,0.039885308,1.11E-16
8/26/2010,84.46,8906.48,0.009116742,0.009496457,0.202597984,-0.075251458,-0.03621114,0.032739715,1.11E-16
8/27/2010,85.23,8991.06,-0.007157104,0.017595256,0.203649505,0.143953612,0.100140401,0.032146665,0
8/30/2010,84.62,9149.26,-0.00484519,-0.035543858,0.206419804,0.405920976,0.040317542,0.03333375,0
8/31/2010,84.21,8824.06,0.002731267,0.011668098,0.207065386,-0.58623516,0.117166351,0.031759325,0
9/1/2010,84.44,8927.02,-0.001894837,0.015214484,0.211209501,0.801043114,-1.158259914,0.025371012,0
9/2/2010,84.28,9062.84,0.000355956,0.005659374,0.210775993,0.220341679,1.099564032,0.028943516,0
9/3/2010,84.31,9114.13,-0.001186099,0.020538439,0.21401326,0.101172388,0.674094138,0.028947026,1.11E-16
9/6/2010,84.21,9301.32,-0.004393777,-0.008097775,0.214340103,-0.083608392,-0.067097273,0.029381538,1.11E-16
9/7/2010,83.84,9226,0.000477099,-0.021829612,0.211137482,1.189048093,-0.203714434,0.038258218,1.11E-16
9/8/2010,83.88,9024.6,-0.001192179,0.00817654,0.213359643,0.457190368,1.009541859,0.038622866,0
9/9/2010,83.78,9098.39,0.004416328,0.015473067,0.209808407,-0.628704562,-0.117837192,0.046845556,0
9/10/2010,84.15,9239.17,-0.005228758,0.008945609,0.209556475,-0.199665347,0.871310387,0.051589702,0
9/13/2010,83.71,9321.82,-0.008003823,-0.002414764,0.231399358,0.151451581,-0.147922441,0.062893799,0
9/14/2010,83.04,9299.31,0.032514451,0.023361948,0.231239985,-0.159551312,0.298822448,0.058199616,2.22E-16
9/15/2010,85.74,9516.56,0.000466527,-0.000741865,0.230642598,0.097579765,-0.431484441,0.065139778,7.44E-15
9/16/2010,85.78,9509.5,0.000932618,0.012260371,0.2306574,0.753038219,0.719146866,0.055386295,4.33E-15
9/17/2010,85.86,9626.09,-0.008968088,-0.002491146,0.227816841,-0.081435754,-0.040987126,0.060052917,4.44E-15
9/21/2010,85.09,9602.11,-0.006933835,-0.003727306,0.228437669,0.164265465,-0.642964331,0.065884398,3.89E-15
9/22/2010,84.5,9566.32,-0.003313609,-0.009894087,0.228162074,0.825296002,-0.05537285,0.068243846,2.89E-15
9/24/2010,84.22,9471.67,0.000831156,0.01388034,0.229925819,-0.06838534,-0.565702717,0.072075201,4.77E-15
9/27/2010,84.29,9603.14,-0.004864159,-0.011181759,0.224417346,-0.513820547,0.445797924,0.059313724,3.89E-15
9/28/2010,83.88,9495.76,-0.002026705,0.006699832,0.226443015,0.570241546,-0.043242085,0.06169142,6.00E-15
9/29/2010,83.71,9559.38,-0.002269741,-0.019878904,0.226426137,0.293113441,0.91219098,0.06299082,4.88E-15
9/30/2010,83.52,9369.35,-0.003591954,0.003722777,0.226072756,-0.289760104,-0.002165117,0.065706424,5.55E-15
10/1/2010,83.22,9404.23,0.001682288,-0.002463785,0.227587217,-1.023360927,0.75094155,0.066289595,2.78E-15
10/4/2010,83.36,9381.06,-0.001679463,0.014678512,0.224020169,0.027045042,0.108133236,0.080847824,3.11E-15
10/5/2010,83.22,9518.76,-0.003364576,0.018139968,0.227002154,0.649085441,-0.310017165,0.081919419,1.45E-14
10/6/2010,82.94,9691.43,-0.006269592,-0.000683078,0.227036852,-0.194635075,-0.862407021,0.090097785,1.53E-14
10/7/2010,82.42,9684.81,-0.005945159,-0.009905202,0.231575966,0.584573885,0.242973365,0.104727746,1.29E-14
10/8/2010,81.93,9588.88,-0.002563164,-0.020882522,0.231578956,0.816645278,-0.920301719,0.105304591,6.33E-15
10/12/2010,81.72,9388.64,0.001101322,0.001583829,0.228094185,0.348190413,-0.23392362,0.105602461,6.11E-15
10/13/2010,81.81,9403.51,-0.004033737,0.019141789,0.227149548,-0.253277693,0.120152665,0.09690419,1.03E-14
10/14/2010,81.48,9583.51,-0.000245459,-0.00868784,0.227968267,-0.053166718,0.661674113,0.121561191,6.99E-15
10/15/2010,81.46,9500.25,-0.002209673,-0.000185258,0.228990294,-0.000916591,-0.232278414,0.131351911,2.40E-14
10/18/2010,81.28,9498.49,0.003813976,0.004312264,0.217955392,0.264233782,0.042639384,0.129439216,2.64E-14
10/19/2010,81.59,9539.45,-0.006128202,-0.016547076,0.219438725,-0.274801458,-0.499030093,0.144051514,5.16E-14
10/20/2010,81.09,9381.6,0.002959674,-0.000545749,0.218004543,-1.101685508,0.405428811,0.139923996,6.31E-14
10/21/2010,81.33,9376.48,0.000491823,0.005357021,0.218996881,0.233664424,-0.647174902,0.14390032,3.11E-14
10/22/2010,81.37,9426.71,-0.006882143,-0.002710384,0.21772209,0.083164707,0.014551234,0.14516837,2.10E-14
10/25/2010,80.81,9401.16,0.007796065,-0.002529475,0.221868613,0.583740857,-0.240433843,0.169973569,2.11E-14
10/26/2010,81.44,9377.38,0.003806483,0.001029072,0.221511916,0.444859339,1.342023739,0.17320912,8.88E-15
10/27/2010,81.75,9387.03,-0.008807339,-0.002237129,0.226652638,0.381355705,0.27445091,0.171160854,8.66E-15
10/28/2010,81.03,9366.03,-0.007898309,-0.017465244,0.227435868,0.433325256,0.358624365,0.195712659,2.44E-15
10/29/2010,80.39,9202.45,0.001492723,-0.005186662,0.227813821,-0.524176322,0.435334226,0.195381194,2.33E-15
11/1/2010,80.51,9154.72,0.00136629,0.000574567,0.219351195,0.33837326,-0.020012969,0.197038828,2.33E-15
11/2/2010,80.62,9159.98,0.001612503,0.021703104,0.225056107,0.031624154,-0.499872612,0.212703766,1.44E-15
11/4/2010,80.75,9358.78,0.006439628,0.028551798,0.224327414,-0.168383849,1.219359425,0.222002772,3.00E-15
11/5/2010,81.27,9625.99,-0.00110742,0.011108468,0.215906545,1.42301451,-0.024203185,0.21604914,2.00E-15
11/8/2010,81.18,9732.92,0.006405519,-0.003948455,0.219050532,0.772430871,0.149761423,0.178918361,1.44E-15
11/9/2010,81.7,9694.49,0.007099143,0.014031682,0.219162109,0.104486573,-0.227926232,0.156919581,8.88E-16
11/10/2010,82.28,9830.52,0.002552261,0.003147341,0.217465239,-0.372744233,-0.08410061,0.170923133,6.66E-16
11/11/2010,82.49,9861.46,0.000484907,-0.013856975,0.219870956,0.311502257,0.557639217,0.169135584,1.22E-15
11/12/2010,82.53,9724.81,0.006664243,0.010560618,0.220590457,-0.582048852,0.516237689,0.157613298,1.33E-15
11/15/2010,83.08,9827.51,0.002527684,-0.003094375,0.220603198,-0.262202594,-0.23796836,0.169112082,1.22E-15
11/16/2010,83.29,9797.1,-0.001320687,0.001486154,0.222780909,0.217486734,0.148533168,0.141305837,1.11E-15
11/17/2010,83.18,9811.66,0.004087521,0.020584692,0.221268089,-0.754135189,-0.304491254,0.126887795,4.77E-15
11/18/2010,83.52,10013.63,0.000359195,0.000874808,0.215460908,0.63874049,0.335710444,0.128254211,7.66E-15
11/19/2010,83.55,10022.39,-0.002633154,0.009259268,0.221383163,0.678088722,0.451393977,0.117445545,3.67E-14
11/22/2010,83.33,10115.19,0.002640106,-0.008411112,0.232051972,0.060961916,-0.008867797,0.133765966,3.54E-14
11/24/2010,83.55,10030.11,0.00095751,0.004950095,0.233569337,-0.200001873,-0.23742087,0.129575319,1.41E-14
11/25/2010,83.63,10079.76,0.005500419,-0.00398819,0.233507603,-0.732939436,0.371234623,0.126686299,1.60E-14
11/26/2010,84.09,10039.56,0.002021643,0.008608943,0.237658796,-0.790111609,-0.428486356,0.119463181,8.10E-15
11/29/2010,84.26,10125.99,-0.006883456,-0.018659904,0.242112736,-0.078820457,-0.985165945,0.111272897,1.33E-14
11/30/2010,83.68,9937.04,0.006572658,0.005133319,0.237878741,-0.501420939,0.16865389,0.098153314,1.62E-14
12/1/2010,84.23,9988.05,-0.004630179,0.018068592,0.235448141,0.102826833,-0.061936633,0.091673488,1.15E-14
12/2/2010,83.84,10168.52,-0.01586355,0.000963759,0.23530209,0.14501324,-0.06564233,0.07546207,9.44E-15
12/3/2010,82.51,10178.32,0.001817961,-0.001089571,0.235231044,1.275544939,0.063115959,0.078440474,1.77E-14
12/6/2010,82.66,10167.23,0.010041132,-0.002570022,0.236452042,-0.590379948,0.107416877,0.077087895,2.12E-14
12/7/2010,83.49,10141.1,0.006587615,0.008996066,0.236575866,0.175052875,-0.555902854,0.072918778,1.39E-14
12/8/2010,84.04,10232.33,-0.003450738,0.005233412,0.236436817,0.132652608,-0.040965862,0.072780326,9.21E-15
12/9/2010,83.75,10285.88,0.00238806,-0.007187523,0.234197131,-0.286922472,-0.265785788,0.071395021,8.99E-15
12/10/2010,83.95,10211.95,-0.006670637,0.008023933,0.232947784,0.607108852,-0.280111141,0.084653869,7.88E-15
12/13/2010,83.39,10293.89,0.003357717,0.002222678,0.232065745,-0.528413309,0.891749321,0.090566982,9.10E-15
12/14/2010,83.67,10316.77,0.006812478,-0.000677538,0.230659051,0.459164243,-0.134523743,0.108131474,1.02E-14
12/15/2010,84.24,10309.78,-0.003917379,0.000146463,0.234124386,0.237578412,-0.243813982,0.111076268,3.33E-14
12/16/2010,83.91,10311.29,0.000953402,-0.000723479,0.23326307,-0.443626299,-0.220559951,0.104914608,3.11E-14
12/17/2010,83.99,10303.83,-0.002619359,-0.008484224,0.234649077,0.353904196,-1.183951966,0.075105328,5.88E-15
12/20/2010,83.77,10216.41,-0.000238749,0.015085534,0.238556846,-0.097751054,0.040025699,0.080872701,8.55E-15
12/21/2010,83.75,10370.53,-0.002149254,-0.002319071,0.238357688,-1.200091134,0.616286414,0.104023648,2.93E-14
12/22/2010,83.57,10346.48,-0.008017231,-0.006503661,0.237427663,-0.85353577,-0.581976545,0.035853075,3.19E-14
12/24/2010,82.9,10279.19,-0.001085645,0.007471406,0.226481028,0.241509132,0.518125809,0.016150373,1.66E-13
12/27/2010,82.81,10355.99,-0.005071851,-0.006118198,0.225309842,0.124972561,-0.086900934,0.014279668,1.24E-13
12/28/2010,82.39,10292.63,-0.009345794,0.005043415,0.233939125,0.295811276,0.748283191,0.017242438,2.48E-13
12/29/2010,81.62,10344.54,-0.001102671,-0.011176911,0.237443463,-0.609902686,0.663164699,0.01650006,2.18E-13
12/30/2010,81.53,10228.92,0.006255366,0.016539381,0.231098577,-0.337119737,0.167916473,0.016080406,3.39E-13
1/4/2011,82.04,10398.1,0.014748903,-0.001666651,0.234542548,-0.167328582,-0.045181774,0.034238527,3.14E-13
1/5/2011,83.25,10380.77,0.000960961,0.0143525,0.226149041,-0.350042892,-0.108865587,0.044945602,1.26E-13
1/6/2011,83.33,10529.76,-0.002160086,0.001071249,0.226046407,0.423373498,0.355458508,0.046145209,1.68E-13
1/7/2011,83.15,10541.04,0.001082381,-0.002880171,0.228424851,0.047269784,0.342530158,0.044095478,1.62E-13
1/11/2011,83.24,10510.68,-0.002883229,0.0002017,0.227050311,1.185110089,-0.16398061,0.049133263,1.50E-13
1/12/2011,83,10512.8,-0.002168675,0.0073206,0.22672378,0.740183049,0.367754128,0.05222529,1.92E-13
1/13/2011,82.82,10589.76,0.000603719,-0.008566766,0.227563923,-0.19391797,0.364543055,0.054249033,3.43E-13
1/14/2011,82.87,10499.04,-0.002292748,0.000363843,0.226806128,0.897647784,0.189386826,0.057726545,5.14E-13
1/17/2011,82.68,10502.86,-0.000967586,0.00153482,0.220520916,0.303792319,0.444986214,0.057398584,5.38E-13
1/18/2011,82.6,10518.98,-0.007021792,0.003623926,0.21483897,0.385658312,0.282243503,0.059763295,4.30E-13
1/19/2011,82.02,10557.1,0.011948305,-0.011346866,0.217033464,0.008849354,0.165660369,0.064105247,3.04E-13
1/20/2011,83,10437.31,-0.005180723,-0.015596931,0.215112822,0.019338827,-0.558959762,0.085064737,2.05E-12
1/21/2011,82.57,10274.52,-0.000484437,0.006870394,0.21333724,0.407108788,0.75082318,0.086310809,3.12E-12
1/24/2011,82.53,10345.11,-0.003271538,0.011532985,0.215855316,-0.094557215,0.13037681,0.088674523,4.14E-12
1/25/2011,82.26,10464.42,-0.001094092,-0.005974531,0.217729656,0.582975296,0.192729083,0.086758552,2.26E-12
1/26/2011,82.17,10401.9,0.009127419,0.007379421,0.222773311,-0.062366098,-0.020308909,0.070982045,1.66E-12
1/27/2011,82.92,10478.66,-0.009527255,-0.01129152,0.22182304,0.447295307,0.252644741,0.055759311,7.13E-12
1/28/2011,82.13,10360.34,-0.001095824,-0.011816215,0.223681379,-0.247189284,0.183093706,0.071449419,2.73E-12
1/31/2011,82.04,10237.92,-0.00828864,0.003572991,0.22929696,0.104766017,0.021802175,0.06577891,4.26E-12
2/1/2011,81.36,10274.5,0.0023353,0.01779746,0.238455498,0.187740853,0.019980653,0.06585035,3.07E-11
2/2/2011,81.55,10457.36,0.000980993,-0.002486287,0.244626801,0.020939946,0.407073042,0.075256288,2.41E-11
2/3/2011,81.63,10431.36,0.006737719,0.010752193,0.246798048,-0.394054926,-0.778807808,0.063780598,2.43E-11
2/4/2011,82.18,10543.52,0.001825262,0.004601879,0.248591451,0.810985569,0.465930978,0.070506425,1.89E-11
2/7/2011,82.33,10592.04,0.00048585,0.004148398,0.249189441,0.321047592,-0.886660718,0.069822292,1.45E-11
2/8/2011,82.37,10635.98,-0.000121403,-0.001706472,0.249269663,0.927577607,-0.309059779,0.068290189,1.51E-11
2/9/2011,82.36,10617.83,0.01056338,-0.001147127,0.249863435,-0.132709381,0.699034494,0.076918794,4.60E-11
2/10/2011,83.23,10605.65,0.00120149,0.011304352,0.25593236,0.14315046,0.487278054,0.083735401,3.23E-11
2/14/2011,83.33,10725.54,0.005280211,0.001970064,0.250588521,0.266266303,-0.007869559,0.095680386,1.25E-11
2/15/2011,83.77,10746.67,-0.00107437,0.005733869,0.252206949,0.06205151,0.195250495,0.103478115,1.25E-11
2/16/2011,83.68,10808.29,-0.004421606,0.002622987,0.248085641,0.614447485,0.349571574,0.103273723,1.52E-11
2/17/2011,83.31,10836.64,-0.001560437,0.000568442,0.249841603,0.052628683,-0.168321942,0.088369942,1.84E-11
2/18/2011,83.18,10842.8,-0.000480885,0.001358505,0.253192942,0.470476616,0.362176309,0.103057729,1.73E-11
2/21/2011,83.14,10857.53,-0.004330046,-0.017760025,0.259594003,0.023531094,-0.030458495,0.103674727,2.32E-11
2/22/2011,82.78,10664.7,-0.003261657,-0.00802648,0.262652861,-0.421795886,0.316383281,0.09309115,1.94E-11
2/23/2011,82.51,10579.1,-0.007514241,-0.011947141,0.264224749,0.126002587,-0.130486588,0.051459317,1.16E-11
2/24/2011,81.89,10452.71,-0.002564416,0.007084287,0.264227955,0.339522809,-0.093114803,0.049464183,1.74E-10
2/25/2011,81.68,10526.76,0.00122429,0.00924596,0.265128926,0.237510604,0.162542507,0.046801035,1.35E-10
2/28/2011,81.78,10624.09,0.000978234,0.012230695,0.269141649,-0.066631516,0.076691936,0.04094325,1.39E-10
3/1/2011,81.86,10754.03,0.00012216,-0.024330414,0.271775995,-0.909229555,-0.304318262,0.040089933,2.08E-10
3/2/2011,81.87,10492.38,0.006962257,0.008924572,0.271795723,0.17599192,0.427812479,0.028259759,1.91E-10
3/3/2011,82.44,10586.02,-0.001455604,0.010168127,0.271043136,0.349698394,0.100211552,0.02763705,1.70E-10
3/4/2011,82.32,10693.66,-0.000971817,-0.017640359,0.271274996,-0.751372134,-0.589018888,0.028767561,1.76E-10
3/7/2011,82.24,10505.02,0.005228599,0.001920034,0.271994284,-0.203968174,0.204577829,0.018896278,1.30E-10
3/8/2011,82.67,10525.19,0.000967703,0.006110103,0.268910708,0.647628981,-0.328654775,0.016139415,1.20E-10
3/9/2011,82.75,10589.5,0.002779456,-0.014648473,0.264683869,0.401142812,0.018383121,0.014985581,3.33E-11
3/10/2011,82.98,10434.38,-0.013497228,-0.017245874,0.259691843,0.747028219,0.661661257,0.023986915,5.82E-11
3/11/2011,81.86,10254.43,-0.002809675,-0.061821086,0.276072741,-0.520152928,0.371581118,0.04565078,6.11E-12
3/14/2011,81.63,9620.49,-0.011147862,-0.105539323,0.241578229,-0.317904013,0.406119391,0.076397878,1.96E-08
3/15/2011,80.72,8605.15,-0.013999009,0.056776465,0.24438422,-1.508963638,0.443070985,0.030135607,1.25E-07
3/16/2011,79.59,9093.72,-0.008669431,-0.014411044,0.26088182,0.187957984,-0.037577019,0.00914232,2.09E-08
3/17/2011,78.9,8962.67,0.021292776,0.027232956,0.262734633,0.187305184,0.206178088,0.000887915,6.64E-08
3/18/2011,80.58,9206.75,0.004839911,0.043616912,0.262475962,0.525871872,0.020132891,0.000953759,6.66E-09
3/22/2011,80.97,9608.32,-0.000617513,-0.016532547,0.262066422,0.96386438,-0.050847102,0.000848541,7.26E-09
3/23/2011,80.92,9449.47,0.000741473,-0.001530245,0.264221038,0.714167984,0.580279292,0.000931842,8.21E-09
3/24/2011,80.98,9435.01,0.004445542,0.01071753,0.263546868,-0.470007551,0.247952056,0.001332435,1.40E-08
3/25/2011,81.34,9536.13,0.004302926,-0.006040186,0.264900361,-0.392538814,0.099218404,0.001269119,3.14E-08
3/28/2011,81.69,9478.53,0.009548292,-0.002052006,0.259839787,-2.722334248,-0.245256697,0.001007193,3.43E-08
3/29/2011,82.47,9459.08,0.005092761,0.026398973,0.260704615,0.69633018,-1.431755642,0.001474507,1.58E-08
3/30/2011,82.89,9708.79,0.002895404,0.004769904,0.257112825,-0.947130077,-0.416729548,0.001636418,1.83E-08
3/31/2011,83.13,9755.1,0.011187297,-0.004788265,0.257615273,-0.799600127,-0.669883919,0.000910774,1.85E-08
4/1/2011,84.06,9708.39,0,0.001081539,0.252571889,-1.312318038,-1.689304426,0.000893593,2.23E-08
4/4/2011,84.06,9718.89,0.009635974,-0.010632901,0.251010588,1.172334059,0.64054921,0.001272599,2.25E-08
4/5/2011,84.87,9615.55,0.00730529,-0.003242664,0.25029299,-0.513910953,-0.223825257,0.001227478,2.76E-08
4/6/2011,85.49,9584.37,-0.006784419,0.000684448,0.248240052,1.190359104,1.012113535,0.001058875,2.99E-08
4/7/2011,84.91,9590.93,-0.001884348,0.018470576,0.248677953,1.244869254,0.239966356,0.001097896,6.95E-08
4/8/2011,84.75,9768.08,-0.001769912,-0.004952867,0.254498954,-0.585710917,0.40292141,0.001138895,6.48E-08
4/11/2011,84.6,9719.7,-0.012056738,-0.016918218,0.254917208,-1.479107807,-0.316066471,0.002439121,6.68E-08
4/12/2011,83.58,9555.26,0.003110792,0.008991906,0.254363384,0.906045899,-1.476073927,0.002524262,6.46E-08
4/13/2011,83.84,9641.18,-0.004055344,0.001321415,0.256838786,0.554113821,0.582354604,0.002264098,7.60E-08
4/14/2011,83.5,9653.92,-0.004311377,-0.006463696,0.257141199,-0.851897459,-0.334079439,0.002414138,7.08E-08
4/15/2011,83.14,9591.52,-0.006013952,-0.003635503,0.258668585,0.883848047,0.831776732,0.002838385,6.87E-08
4/18/2011,82.64,9556.65,-0.000726041,-0.012098382,0.25810832,-0.212472029,0.482306579,0.002690583,5.67E-08
4/19/2011,82.58,9441.03,-0.000242189,0.017560584,0.25356461,0.923455495,0.783788175,0.002950066,8.07E-08
4/20/2011,82.56,9606.82,-0.008478682,0.00821812,0.254361403,0.02026402,0.200973263,0.002047538,9.07E-08
