"","mtd.ret","ytd.ret","ann.ret.incep","ann.std.incep","downrisk.incep","drawdown.incep","sharpe.incep","sortino.incep","inforatio.incep","alpha.incep","beta.incep","corr.bhf.incep","corr.bidx.incep","omega.incep","wl.incep","skewness.incep","kurtosis.incep"
"KNOSSPA.KY.Equity",NA,-0.106351992514728,0.0542877375894266,0.22480082874371,0.153804228168349,-0.450924135784713,0.219250693446591,0.320457624451507,0.193701830896391,0.000186891267428052,0.774911574915849,0.296512023098777,0.333088085538152,1.34022221442874,0.571428571428571,0.332990920170567,2.97186483513256
"KOMOFUN.KY.Equity",NA,0.0843012938193326,0.0293470460918475,0.191254994072675,0.153095371073035,-0.393630693796226,0.12730149196834,0.159031889215205,0.089707860177916,-0.00310220684089615,0.867291482523419,0.37147546499739,0.438184645480905,1.23944584836322,0.53968253968254,-0.148196820442542,2.66537092259957
"KONDORA.KY.Equity",0.021615,-0.0719855037488529,0.00268115342488695,0.0621846746749559,0.0421723371967975,-0.0916201345407543,-0.0372896792856735,-0.0549850145675383,-0.547867467600604,0.00208249524327624,-0.213266720394911,-0.225759578733897,-0.330905761382658,1.06050056596655,0.53968253968254,-0.00807243633602075,1.59074415680734
"LBNCHPO.KY.Equity",NA,0.545453547659424,0.129211438167354,0.171134092660271,0.118591737306041,-0.309682873735837,0.725813519892462,1.04738695113987,0.554968584796629,0.00503613633723238,0.781193518907874,0.539401352253282,0.441089737262295,1.90287483626305,0.571428571428571,0.111853598070788,2.15773455121949
"LEGCHNA.KY.Equity",NA,0.415326493693525,0.139121179052056,0.298917071217478,0.224605546423769,-0.465546516591764,0.448690262171327,0.597140993121361,0.331206383788865,0.00359430502908981,1.3527296967633,0.539785046250437,0.437285588039752,1.63669755469041,0.587301587301587,0.259403082731627,4.55690438456679
"LHASTRF.KY.Equity",NA,0.0321860459148913,0.0366467118664189,0.00202984043927334,NA,0,15.5907386876912,NA,-0.120112098571605,0.00300247404510383,0.000180444885348494,0.0560754148130256,0.00858988865703148,Inf,1,-1.068796013122,7.65510000192784
"LUASVAL.KY.Equity",NA,0.170845028963486,0.0858721357356831,0.167034428948589,0.149421295636656,-0.318130290365407,0.48416446983259,0.541235674547609,0.434262172743431,-0.00020174272828794,1.01813903619691,0.663853128325895,0.588987327308265,1.63108826988048,0.682539682539683,-0.500567155521022,3.61012321648961
"LWLASDF.NT.Equity",NA,0.0392085039419117,0.0477506876863629,0.0226309214304815,0.0610510823491279,-0.033309,1.88903875689225,0.700244549996477,-0.0253441819672321,0.00387463267055583,0.00507469987266427,0.0744584716650324,0.0216677084749546,6.91675061159879,0.968253968253968,-1.42397141593077,22.4022733532321
"LYNASIA.KY.Equity",-0.004373,0.120547173865293,0.051244908593018,0.144971132320492,0.0922836394013716,-0.25830297321656,0.318993911772606,0.501117087416588,0.161396132290666,-0.00157502940232467,0.808245186828707,0.564879837420117,0.53454164074216,1.37380340015413,0.578125,0.0120731329909424,-0.191005585045559
"MERINHE.KY.Equity",0.021969,0.111641524697169,0.0176143869630072,0.109135444738571,0.0665034443822615,-0.181070203780649,0.115584693801582,0.189680204990583,-0.0544265752148558,0.000188249598954194,0.214373137742606,0.248763124427566,0.188332160473458,1.19106042473596,0.484375,0.378461325233676,1.18555651375039
