"","time","event","date","broker","name","is_forced","newtp_to_px","oldtp_to_px","chg_tgt","newtp_avgtp","chg_2d","chg_5d","char_newrating","newrating","oldrating","chg_rating","score"
"21","B/D","TP- ","05/04/2018","SBG Securities","GLENCORE PLC","","24.6537396121884","30.1939058171745","-4.25531914893617","3.10392053748625","1.0742982","-2.5051232","","5","5","","-0.5"
"22","B/D"," Downgrade","05/04/2018","Barclays","RIO TINTO PLC","","8.44115834873691","8.44115834873691","0","6.31614304778527","0.9155061","1.6613908"," equalweight","3","5","-2","-1"
"23","A","TP- ","05/04/2018","Nomura","JD.COM INC-ADR","","23.6559139784946","37.0967741935484","-9.80392156862745","-5.99692669979445","0.2237508","3.313038","","5","5","","0.5"
"24","B/D","TP+ ","05/04/2018","HSBC","TOTAL SA","","7.73374374759523","4.8480184686418","2.75229357798165","0.755664186953386","1.3939952","-0.4865764","","5","5","","0.5"
"25","A","TP+ ","05/04/2018","HSBC","CHEVRON CORP","","3.16641536386","1.97603364812315","1.16731517509728","-6.25000343872938","1.8653589","2.836222","","3","3","","1.5"
"26","B/D","TP- ","05/04/2018","Jefferies","DEUTSCHE TELEKOM","","-16.4636268708667","-9.50226244343891","-7.69230769230769","-26.768378803642","-0.6476427","-1.600736","","1","1","","-0.5"
"27","B/D","TP+ ","05/03/2018","CMB International Capital Corp Ltd","CHINA LONGYUAN-H","","13.7254901960784","-6.27450980392157","21.3389121338912","8.89262238050634","2.4647617","10.1843227","","5","5","","0.5"
"28","B/D","TP- ","05/03/2018","Eugene Investment & Securities Co., Ltd","SAMSUNG ELECTRON","","27.1676300578035","27.1676300578035","0","-4.79292348159477","-0.310233","0.1157092","","5","5","","0"
"29","A","TP- ","05/03/2018","CICC","JD.COM INC-ADR","","29.0322580645161","47.8494623655914","-12.7272727272727","-1.90983655630725","0.2237508","3.313038","","5","5","","0.5"
"30","B/D","TP+ ","05/03/2018","HI Investment Securities","KOREA ELEC POWER","Forced","17.8045515394913","7.095046854083","10","7.12455312066358","0.705636","5.9356694","","5","5","","0.5"
"31","B/D","TP- ","05/03/2018","SK Securities Co Ltd","KT CORP","","22.7436823104693","37.1841155234657","-10.5263157894737","1.0851791288836","3.044946","2.9789654","","5","5","","-0.5"
"32","A","TP- ","05/03/2018","Macquarie","DEERE & CO","","5.93994301161687","11.7849053846716","-5.22875816993464","-20.1346396686956","2.0524013","1.7913277","","3","3","","0.5"
"33","B/D","TP+ ","05/03/2018","Goldman Sachs","SAMSUNG ELECTRON","","34.8747591522158","31.0211946050096","2.94117647058824","0.977202368005559","-0.310233","0.1157092","","5","5","","0.5"
"34","B/D","TP+ ","05/03/2018","J.P. Morgan","BOLIDEN AB","","-21.7252396166134","-23.3226837060703","2.08333333333333","-21.1267605633803","0.624883","1.760568","","1","1","","0.5"
"35","B/D","TP+ ","05/03/2018","Nomura","SAMSUNG ELECTRON","Forced","38.728323699422","-97.2254335260116","4900","3.86226529280571","-0.310233","0.1157092","","5","5","","0.5"
"36","B/D","TP- ","05/03/2018","HSBC","SOFTBANK GROUP C","","36.6313309776207","37.8091872791519","-0.854700854700855","-10.9990673873516","0.19189","3.3356589","","5","5","","-0.5"
"37","B/D","TP- ","05/03/2018","Wells Fargo Securities","SPRINT CORP","","15.1631477927063","19.9616122840691","-4","4.58166997889984","-2.9302117","-11.77144","","3","3","","-0.5"
"38","B/D","TP- ","05/03/2018","Guggenheim Securities","SPRINT CORP","","-0.767754318618041","6.71785028790788","-7.01438848920864","-9.88546103484797","-2.9302117","-11.77144","","3","3","","-0.5"
"39","B/D","TP- ","05/03/2018","Investec","GLENCORE PLC","","21.3296398891967","21.8836565096953","-0.454545454545455","0.35448265648661","1.0744307","-2.5049899","","5","5","","-0.5"
"40","B/D","TP+ ","05/03/2018","Baader-Helvea","WACKER CHEMIE AG","","17.6470588235294","16.9970750731232","0.555555555555556","14.290460208773","-0.0558898999999999","1.897435","","5","5","","0.5"
"41","B/D","TP- ","05/03/2018","HSBC","KT CORP","","29.9638989169675","33.5740072202166","-2.7027027027027","7.031366136465","3.044946","2.9789654","","5","5","","-0.5"
"42","B/D","TP- ","05/03/2018","Macquarie","SPRINT CORP","Forced","10.3646833013436","19.9616122840691","-8","0.22410039644567","-2.9302117","-11.77144","","3","3","","-0.5"
"43","B/D"," Initiation","05/03/2018","Citic Securities Co., Ltd","DATANG INTL PO-H","","24.031007751938","","","14.3042672356712","2.2092096","4.7239707"," buy","5","","","0"
"44","B/D"," ","05/03/2018","Credit Suisse","HSBC HOLDINGS PL","","","","","","-1.86613","-2.4549733","","","","","0"
"45","B/D","TP+ ","05/03/2018","Independent Research GmbH","APPLE INC","Forced","18.7178472497032","13.0646164282888","5","7.41687979539642","5.5510693","9.11049","","5","5","","0.5"
"46","B/D","TP+ ","05/03/2018","Nord/LB","WACKER CHEMIE AG","","-9.00227494312642","-16.8020799480013","9.375","-11.5985390650375","-0.0558898999999999","1.897435","","3","3","","0.5"
"47","B/D","TP+ Upgrade","05/03/2018","Bank Degroof Petercam","ASML HOLDING NV","","24.7271593389461","9.1362644215778","14.2857142857143","13.9011113248843","0.8613207","0.007663"," buy","5","3","2","1.5"
"48","B/D","TP- ","05/03/2018","Guotai Junan","SINOPEC SHANG-H","","79.2842942345925","","","61.4393135593589","0.0759300000000001","-1.8695483","","","","","0"
"49","B/D","TP- ","05/03/2018","Raymond James","TOTAL SA","","11.5813774528665","13.5051943055021","-1.69491525423729","4.35408076505885","1.3939952","-0.4865764","","5","5","","-0.5"
"50","B/D","TP+ Upgrade","05/03/2018","Barclays","NVIDIA CORP","","20.1768316236748","13.7387870724065","5.66037735849057","10.6568538084003","3.5198313","4.84519"," overweight","5","3","2","1.5"
