"","AAASYWB.KY.Equity","ACAKITO.KY.Equity","AESOPHK.KY.Equity","AHPACOB.KY.Equity","AISMERC.KY.Equity","AJAOPAR.KY.Equity","AKABONA.KY.Equity","AKAMFDA.KY.Equity","ALASOPP.KY.Equity","ALCINDA.KY.Equity","ALLIVFD.AU.Equity","ALTACIF.MP.Equity","APEXGCE.US.Equity","APSASPH.KY.Equity","APSCHIA.KY.Equity","APSCHIN.KY.Equity","ARASALP.KY.Equity","ARCJVAB.KY.Equity","ARMACRO.KY.Equity","ARNASIA.KY.Equity","ASCREHA.KY.Equity","ASEASCF.KY.Equity","ATCHSTA.KY.Equity","ATHASIE.SP.Equity","ATLRIVR.KY.Equity","CAMAMAP.KY.Equity","CAMCCGA.KY.Equity","CAMGCSM.KY.Equity","CCASIAU.KY.Equity","CCIOIGF.KY.Equity","CDIFORD.VI.Equity","CEASOPP.AU.Equity","CHCIMPE.KY.Equity","CHEAGLE.KY.Equity","CHINABS.KY.Equity","CLARCOB.BH.Equity","CMCHCSF.KY.Equity","CMSPRGS.KY.Equity","CMTFGRC.KY.Equity","CNALPHA.KY.Equity","CSVCHNO.VI.Equity","DALAOFF.KY.Equity","DALGCHI.KY.Equity","DBDHAAB.KY.Equity","DORASPS.KY.Equity","DRAGALT.KY.Equity","EDAF001.KY.Equity","ENAMIND.KY.Equity","EPICJPF.KY.Equity","EUPIRAQ.KY.Equity","EVENSTR.KY.Equity","EWADVJM.KY.Equity","FMGMONA.BH.Equity","FORASMA.KY.Equity","FOUCHOP.KY.Equity","FRTNHDG.KY.Equity","GAAOPPO.KY.Equity","GAMCOFA.KY.Equity","GBAMBOO.KY.Equity","GHKNCVF.KY.Equity","GLDCHPL.KY.Equity","GLXCDVA.KY.Equity","GOLDCHI.KY.Equity","GREASHI.KY.Equity","GRECVPD.MV.Equity","GRNDRGN.KY.Equity","GRSPOPA.KY.Equity","HADOHV1.VI.Equity","HARMFDR.KY.Equity","HARUSFD.KY.Equity","HJELSFJ.KY.Equity","HKPTRLP.US.Equity","INDMAXG.MP.Equity","INDSMLI.MP.Equity","INFCOPP.KY.Equity","IONISRL.KY.Equity","IVMAOPP.KY.Equity","JAPCHLP.US.Equity","K2AARFA.AU.Equity","KAMWANG.KY.Equity","KARSTAR.US.Equity","KINGSMD.KY.Equity","KISCUSD.KY.Equity","KISGLMS.AU.Equity","KKSPCFA.KY.Equity","KMEFUSD.KY.Equity","KNIASPR.VI.Equity","KOMOFUN.KY.Equity","LBNCHPO.KY.Equity","LEGCHNA.KY.Equity","LHASTRF.KY.Equity","LIMJAPA.KY.Equity","LUASVAL.KY.Equity","LYNASIA.KY.Equity","MIDASEQ.KY.Equity","MNJAPAR.KY.Equity","MQASALA.AU.Equity","MQASLSF.KY.Equity","MWJDA2U.ID.Equity","MWJMA1U.ID.Equity","NAVASIA.KY.Equity","NAVYILD.KY.Equity","NEWHBAS.KY.Equity","NHINDIA.MP.Equity","NORASXD.KY.Equity","NTADUSA.KY.Equity","NTASIAN.KY.Equity","OCMFUND.KY.Equity","OCTAPAF.KY.Equity","OPTJAPT.AU.Equity","OPTPJAI.BH.Equity","OZASIAM.KY.Equity","PANGOLN.KY.Equity","PANNOTI.VI.Equity","PASINLD.KY.Equity","PASINLP.US.Equity","PELAALA.NA.Equity","PENASEF.AU.Equity","PENASEU.KY.Equity","PHALJAM.US.Equity","PPASIAS.KY.Equity","PPCHINA.KY.Equity","PRABRHY.KY.Equity","PRUENHN.KY.Equity","PSAARFL.KY.Equity","PXPVEEF.KY.Equity","QDSPJPA.KY.Equity","QIEFMLB.MP.Equity","QUACHFA.KY.Equity","QUPANEF.VI.Equity","REALRTA.ID.Equity","REGCADY.KY.Equity","RMBJOPP.US.Equity","ROCIMAS.KY.Equity","RVCCLSA.KY.Equity","RVCUSCA.KY.Equity","SECZENU.ID.Equity","SENTCAP.KY.Equity","SENTCRE.KY.Equity","SENVISR.US.Equity","SERICAB.KY.Equity","SMCCNMI.KY.Equity","SPALSAI.BH.Equity","SPASJFA.KY.Equity","SPCHOPA.KY.Equity","SPGRCHC.KY.Equity","SPHERAN.VI.Equity","SPHRILS.VI.Equity","SRGJPPH.KY.Equity","START22.KY.Equity","STEVJPY.GU.Equity","SVGRCMN.KY.Equity","TANTALF.KY.Equity","TELLGNT.KY.Equity","TICHVIA.KY.Equity","TK5YRGA.CH.Equity","TKFUNDS.CH.Equity","TKPROST.CH.Equity","TKYJULB.CH.Equity","TKYJULS.CH.Equity","TOCCATA.KY.Equity","TROPHY1.KY.Equity","TTJPFJP.KY.Equity","UGFMSTA.KY.Equity","UGHDSOA.KY.Equity","UMJKOTA.KY.Equity","VAPAHED.KY.Equity","VERAIUS.ID.Equity","VISFICH.KY.Equity","VITCHBA.KY.Equity","WFASREC.KY.Equity","WFASSCF.KY.Equity","WYCAASV.KY.Equity","YECYOSP.KY.Equity","ZEALCHI.KY.Equity","ZENUSOF.KY.Equity"
"94",1.3506,-1.2901,2.5818,0.5794,-4.1653,6.2299,2.4539,0.7887,8.5326,20.5254,2.3424,6.2937,NA,4.5819,2.3356,2.1389,8.165,5.6367,NA,8.2329,3.749,8.1734,0.8059,3.9226,7.0549,1.6237,-0.1659,1.1923,-2.8669,2.6753,4.4822,1.3587,-0.775,5.0887,NA,-0.0662,6.6675,2.1241,-4.3293,-1.9897,8.4546,6.5503,8.1005,2.9393,4.7677,6.336,NA,17.3037,1.3735,-10.3726,0.9747,1.493,NA,2.26,7.3271,5.8865,5.5073,NA,12.839,NA,1.9988,-1.8247,1.3991,6.2957,7.9403,6.6236,0.6662,4.6856,-12.087,-11.4731,-2.4298,2.5239,13.4615,22.008,5.6482,2.6035,5.5641,5.0075,4.8581,2.5671,10.166,NA,NA,2.3346,1.7609,-0.937,1.0106,4.1454,-1.6537,10.8287,0.3772,0.0558,4.5037,7.1673,1.0511,2.8787,-0.3503,-0.6,0.3777,-0.1522,6.6643,4.4554,9.5728,10.6762,0.8043,10.9809,11.2425,6.2168,3.037,1.1594,4.3537,2.64,7.0028,4.5343,29.8,26.67,-1.0044,1.5146,1.4386,2.09,1.1113,-2.2643,6.17,2.8867,4.69,7.3671,-1.0403,18.3876,7.454,5.8326,-0.0342,-5.7641,2.38,2.0024,3.078,3.078,4.8009,0.1676,0.1676,7.86,4.5812,2.142,-1.5312,0.2645,-3.7965,NA,2.1405,2.2906,1.7013,0.4971,7.3484,3.6651,-0.87,5.4001,11.5783,0.9606,0.608,-0.5146,0.7526,0.7928,2.8489,10.5263,NA,0.0474,1.4603,-1.372,4.4248,-0.3796,4.4108,7.271,7.656,7.7319,4.4299,3.7157,0.9162,0.6577
"95",4.5248,1.8569,16.9079,2.4703,6.0142,5.1702,11.0382,5.8791,6.1156,5.4005,2.3516,5.2732,NA,7.2366,7.5606,9.2813,7.7572,11.194,NA,6.8887,3.0905,15.8175,7.7008,2.3486,6.367,-0.9687,-0.8973,1.8013,6.2349,1.346,6.3278,2.7615,1.1047,7.75,NA,-0.0704,5.1858,3.5585,5.3097,0.1491,8.2463,5.7997,8.01,3.0054,9.1105,4.9099,NA,7.6136,2.6421,-0.9973,1.3146,2.7036,NA,1.49,4.8795,8.5608,4.6399,-2.2321,17.1578,NA,18.509,1.1855,4.9109,-0.191,6.2968,2.2727,1.4874,3.6452,11.9747,11.2135,2.2326,8.6286,2.8249,9.4537,3.8697,0.5298,7.8212,7.6859,5.0856,4.7507,4.952,NA,NA,2.8888,1.4743,3.9763,0.3638,0.9484,-1.2345,12.2248,0.3605,0.2662,16.0288,2.1325,-0.1406,-0.626,1.6201,1.32,2.053,1.5755,7.2556,5.782,7.5679,5.97,0.7551,5.7132,5.7091,3.0396,3.5453,4.8711,6.7788,2.2,7.0053,7.0305,11.19,10.04,0.9154,1.0246,0.6105,0.9,1.7967,1.9163,0.06,2.455,4.1671,14.117,7.6028,8.6673,4.7068,2.9966,1.4717,2.4853,3.74,6.4247,1.5522,1.5522,8.8697,3.3358,3.3358,2.53,3.9577,5.1936,3.0896,3.6447,6.2046,NA,-0.1679,-0.2168,9.5459,0.9903,10.7007,2.4273,-0.18,5.5198,4.5555,0.1842,4.3933,7.6531,3.6829,0.6322,7.4684,1.8486,NA,-0.364,0.7569,3.949,1.2006,3.047,14.5996,8.4759,6.6408,5.6275,9.8259,18.1807,7.0097,3.2818
"96",-3.3406,0.6386,-1.0094,0.9809,1.3539,0.359,2.5696,0.5167,8.0723,-4.0757,2.623,0.2285,NA,-2.397,-4.9592,-4.1649,-3.9425,8.7988,NA,-3.4131,0.2511,2.6939,-2.0137,1.2874,-8.7388,-1.8809,-0.6841,-9.9583,2.4358,-3.5085,-1.4232,3.1287,-6.4011,-3.531,NA,-0.0705,-5.8215,-7.562,-4.7126,-1.8305,-3.0612,1.2298,-0.4942,1.5184,-0.3994,-4.1468,NA,-4.4662,-0.3153,-0.553,0.5945,0.0232,-0.2703,1.99,2.053,-3.8974,-3.1647,-6.9916,-4.2948,NA,2.1428,-6.7553,0.9528,-1.5808,-5.8114,-0.9244,1.9496,1.49,-5.3431,-5.0936,1.1071,NA,-7.1429,-7.7049,-4.6569,3.0753,-1.5995,5.8372,-0.9162,-0.2498,-5.532,NA,NA,0.73,1.0646,-5.4513,-2.4014,5.6269,0.6811,-4.6495,0.3821,1.1176,0.6077,0.627,-0.1502,0.4041,0.9926,0.55,1.5468,1.0424,0.8769,3.0466,-3.3168,-0.0809,-0.4612,0.9542,0.9678,5.0115,0.7631,1.4572,2.1739,0.69,-2.5068,-6.2226,-2.52,-3.01,-1.6673,0.7295,0.3003,0.77,0.3253,0.607,-1.42,0.015,-0.2306,2.0453,-5.4606,-6.1699,-8.2588,0.7262,-1.5051,-5.0656,2.15,-3.8569,1.1521,1.1521,1.9434,0.0405,0.0405,4.96,-0.7473,-6.0538,2.7707,2.1778,-5.0255,NA,2.7421,2.6587,3.0905,-0.6885,-0.3312,3.0651,-1.47,-4.71,-5.6199,0.5413,-2.2145,-6.2697,-3.1455,0.8692,4.0049,-8.3926,NA,0.2057,-1.3133,4.2221,0.0698,-1.88,-7.081,-5.0689,1.8002,0.8923,-5.2761,-4.6038,-2.9269,0.7881
"97",2.2495,1.2115,0.1275,0.878,7.8621,0.4213,-3.2641,-2.6352,3.8352,-1.0104,-1.0866,-4.0397,NA,-1.3669,6.0656,1.9932,-2.0999,-0.4035,NA,-1.782,-0.1227,14.3965,1.6632,1.4224,-6.3838,0.2048,4.7542,1.0846,-2.0603,0.9201,2.2065,-0.5231,3.7967,1.3761,NA,-0.0403,1.8696,-0.9555,-0.0247,-0.6532,-1.1101,-1.5198,-2.84,0.5985,1.9801,2.1725,NA,-6.3141,-0.2281,-3.5099,0.2349,-2.8795,-4.2412,-2.2,-1.6135,0.9181,-0.9786,-0.7521,-2.1816,-1.361,-0.5814,0.6208,-1.5901,-0.987,2.0608,-4.5996,1.5723,-2.57,-4.0523,-3.8616,3.3344,-3.1628,-2.9586,-6.1441,3.856,1.7208,0.641,-3.0056,1.2171,0.0321,-1.267,1.1589,NA,-1.5,1.5474,-8.3702,-5.0139,-0.3769,1.0515,0.3751,0.3807,-0.861,-3.923,-0.9272,-2.2462,0.0096,0.9829,0.85,-0.9618,0.6261,0.8072,3.5652,4.4941,2.8141,-2.1349,6.2942,6.3076,1.0265,1.699,-2.8725,-2.0069,-0.68,3.1844,-0.7653,4.08,3.54,-0.7225,-2.4907,-2.6246,-2.38,-0.338,0.8114,7.87,0.0325,2.5229,10.2874,-4.5211,-5.7341,1.303,0.0257,1.404,-3.2797,-0.73,-1.8023,0.6649,0.6649,-2.2098,0.2327,0.2327,2.31,0.9947,4.1041,-0.6103,-1.9099,5.5567,NA,1.4493,1.2632,-1.6694,0.4621,-6.9758,2.0073,-3.88,2.2199,1.4167,1.5185,3.8245,6.725,3.4833,1.7163,6.6191,-2.5202,NA,0.3018,1.057,4.4818,1.6736,-0.0433,-4.1378,7.4557,0.0893,0.9973,1.0498,-3.7411,1.2098,0.2944
"98",-2.86,-0.9177,-6.2137,-0.3463,-7.7705,-6.2215,-13.0907,-6.7161,-4.2469,-10.0769,0.855,-1.2409,NA,0.4543,-0.7694,2.2635,-7.1409,-10.8998,8.0147,-7.1889,-1.2181,-3.0818,-5.379,-5.4739,-17.0735,1.0767,-2.4239,-7.9383,-4.3779,-3.3185,-8.2323,-1.1568,-1.3177,-5.8081,NA,0.0152,-5.6091,-6.3169,-6.0334,-1.9809,-7.1332,0.6399,-2.69,0.5693,-5.7884,-10.3013,NA,-12.903,-2.7872,-7.5401,-0.8248,-8.5917,-1.3927,2.32,-5.7223,-6.9427,-0.7086,-6.9798,-3.7242,-7.9173,-1.601,3.4662,-1.5636,-1.9175,-8.5715,-9.5611,1.2438,-9.17,-12.0821,-11.4196,0.14,-6.9498,-10.3659,-13.467,-5.396,-3.3639,-7.2338,-9.2019,-6.9025,-1.958,-10.95,-7.867,NA,1.35,0.9441,-10.3939,-0.5865,-4.3133,-1.5811,-2.9468,0.2882,-1.4105,-10.279,-4.9387,-5.0091,-0.3604,0.6415,0.26,-5.4601,-2.1088,-8.7157,-4.1142,-7.3272,-10.6232,-0.7828,-5.3979,-5.3746,-7.2622,-3.6106,-4.9908,-10.372,-2.17,-3.5558,-9.0093,-11.15,-11.24,-2.418,-1.6033,-1.9768,0.42,-1.9867,-2.0901,-10.07,-0.3022,-5.8899,-5.2551,15.1913,-10.5086,-8.1342,-4.6324,-5.4833,11.3662,-6.09,-0.9473,-2.0068,-2.0068,-6.258,0.3734,0.3734,-5.05,-0.464,-6.0624,-5.4912,-4.7973,1.3421,NA,-4.3359,-4.3482,-10.0072,-1.7842,-12.7482,0.2153,-4.03,-3.8801,-3.324,3.4919,1.4028,0.2767,1.9143,3.0258,-4.2369,-5.7073,-0.5694,0.9703,0.128,-0.5947,-2.0233,-0.6808,-3.3026,0.7557,-4.1325,-4.8219,-1.7626,-2.0097,-1.9695,-3.7406
"99",-2.1721,0.6903,-0.3817,1.1637,-7.1607,-0.0635,2.7297,-1.4758,3.1964,4.7941,-4.9756,0.5113,NA,0.664,-4.742,-3.9611,0.2142,5.4882,0.4984,0.2293,1.259,-2.4049,0.0815,2.7794,-10.3644,-2.5247,-0.1387,-0.8322,-5.0826,-4.9034,1.4594,-3.3949,-0.3108,0.8505,NA,-0.0528,0.5104,-1.3542,-1.8045,1.7898,1.4763,0.3101,-0.24,1.1971,-0.4001,3.169,NA,8.3744,-0.493,-0.7613,0.9014,-2.1188,-2.8459,0.83,-2.302,-0.6354,2.3099,-1.3625,1.4016,-0.1422,3.0374,-2.6051,4.5536,0.2749,-3.6189,1.9064,1.3478,6.83,-0.0329,-0.1222,2.3673,-1.5666,3.4014,5.3437,0,0.7493,-2.82,4.4352,-0.9477,1.0215,2.579,-5.9199,NA,-1,2.4673,-10.3327,1.4258,0.1882,0.1839,-0.484,0.2949,0.0937,-1.3145,0.9277,0.6377,0.598,-17.5324,-0.51,0.9411,0.5623,1.552,1.9264,3.7921,1.9498,0.7469,3.1978,3.1987,-0.5218,-0.7421,2.5292,5.6339,-0.54,3.412,-3.809,2.51,2,-0.5075,0.1013,-0.15,3.99,-0.678,-0.1625,1.72,1.5656,-1.3388,-3.6977,-6.4094,6.256,2.5626,-0.2787,1.4336,0.445,-0.45,0.1793,1.9052,1.9052,3.8656,1.7897,1.7897,-1.91,1.3395,-3.9104,0.3906,1.5018,-3.7312,-0.5248,-0.7102,-0.813,5.9386,-1.0546,7.3723,0.3275,-2.33,-1.2201,-3.8336,0.7589,-2.8026,-5.8573,-1.8155,0.9122,7.9192,-2.4659,-0.174,-0.5362,-1.0672,0.9412,-0.56,1.0708,0.5938,-3.1591,2.1177,0.0801,-2.2237,0.4641,-1.0814,1.0219
"100",-2.8202,0.4399,-3.4489,1.4025,2.6179,-0.3266,-2.2232,0.1091,3.1394,-0.485,-0.6873,0.6662,NA,-1.2909,-5.1156,-6.1142,-0.4737,-3.2988,-3.8257,-0.4399,2.0467,-0.4199,9.6599,2.8081,-0.3562,-2.0212,-0.311,-1.419,0.6441,0.2856,-3.453,-1.0412,-0.5774,-0.9019,NA,-0.0528,-0.9068,1.2298,1.4184,1.5924,-0.8213,0.2997,-0.9601,1.9771,-0.5573,-1.6674,1.88,0.6567,-1.9133,-4.3327,0.0144,-3.9996,2.5577,1.57,0.6213,-0.1291,-1.2298,-3.5188,-9.0918,-3.3046,-3.5998,-1.7702,-1.8839,-0.2831,-2.7263,-2.2109,1.4396,-5.3,-6.0892,-5.7423,-1.2822,-2.3099,1.3158,-0.2128,-1.7268,0.48,1.7663,-1.4774,1.2024,-0.337,1.416,0.4094,-0.21,0.24,1.2756,-4.0269,-1.4057,1.9342,0.1694,-1.1607,0.3092,0.4057,-1.7738,1.2953,2.273,-1.1379,2.1944,1.96,0.6597,1.2945,2.5914,7.1306,1.4178,3.4684,-0.9239,6.64,6.6372,-4.3958,1.5874,-1.8027,-1.5092,0.41,1.5023,-2.8506,-2.4,-2.81,-0.3582,0.4506,0.2415,0.81,-0.5973,-1.4534,2.06,0.7498,3.6971,0.192,0.1076,-0.5393,2.4448,0.0795,1.9593,-7.386,0.19,-0.358,1.4684,1.4684,-3.9683,2.0743,2.0743,-8.38,1.3551,-2.2969,-0.8438,-1.4407,-6.257,-2.22,1.1015,1.0521,-5.1292,-0.2928,-2.9633,1.6933,-0.2,0.44,-2.3564,-0.5949,-2.461,-4.1397,-2.5247,-0.1712,1.6085,-3.8543,-1.09,-0.6419,-0.7959,0.3635,0,-1.3884,2.4998,0.575,0.6377,0.5868,0.8702,-0.8765,-1.1343,1.1203
"101",-1.9924,0.9443,-0.1852,0.6749,2.5937,-0.3302,-2.4253,-1.1839,6.6578,2.116,1.6121,2.3951,NA,0.0634,-4.5306,1.395,2.1866,-0.7615,1.6953,2.19,0.6418,-5.1773,-1.3857,0.3259,-1.6216,-0.4278,0.2854,-0.4204,-1.4667,-0.7831,-0.9006,0.4856,-0.2671,0.4787,-3.9,-0.0531,-1.2079,-1.8647,-3.0434,1.4741,-2.1019,2.12,4.33,2.4224,0.0912,3.8574,0.108,0.4522,-2.2925,2.9497,1.2335,-8.0542,-8.153,-0.0601,3.0043,0.5321,-0.669,-2.7233,4.0889,2.3066,2.5641,-5.5959,3.2311,2.8536,0.577,1.7391,0.9296,-2.71,-5.1788,-4.8756,3.5312,-0.7221,0.6494,-2.5752,-2.6092,1.1029,2.9507,0.1999,0.7279,2.8811,-0.948,-1.1415,2.5854,3.6996,1.259,-10.4107,4.9164,-1.3096,1.4151,1.5211,0.233,0.659,-0.277,-1.47,0.6097,-0.5883,1.2345,0.93,0.5831,0.5261,0.3238,1.3633,-1.9313,3.9578,0.6729,2.2871,2.292,1.8606,-0.0454,-1.0628,0.6985,0.39,1.9377,-2.2514,-2.27,-2.66,-0.6858,0.3754,0.0314,0.64,1.5237,3.0985,-2.7,0.9988,0.7959,-3.8563,-2.2027,0.5423,-1.4214,-0.2288,2.4787,7.2764,-0.66,-1.976,1.675,1.675,-3.1555,0.7645,0.7645,1.16,0.4597,-4.9751,-0.7229,-0.7605,1.579,-2.1286,0.4825,0.3361,-1.7581,-0.0749,-8.2452,2.0642,-0.73,-0.08,1.0342,-0.6226,-2.0241,-2.2998,-1.7802,-1.66,7.4951,-2.74,-0.8705,-0.1127,-1.0048,-0.3622,0.3168,1.5906,-3.6769,1.3767,-0.6121,-0.4702,6.7944,13.5873,-0.774,-0.0184
"102",2.7732,0.9523,4.153,0.9126,-7.982,5.1623,2.419,-0.1103,4.4447,15.7482,3.4635,4.5707,2.36,2.2914,3.4865,2.6855,5.6213,1.3788,2.3317,5.6674,2.1672,-3.8216,1.5557,4.1361,7.7012,4.7715,2.5213,4.0475,NA,3.8587,5.075,4.8329,1.8516,4.3583,-2.6015,-0.0525,3.4457,6.1609,3.5925,-3.7094,4.6723,3.9897,6.4,1.4523,4.4573,2.5637,0.353,14.5641,-0.4772,2.6025,2.084,-2.4422,-2.5528,2.0903,6.8056,4.6349,4.7147,3.1237,13.7995,10.9205,-2.1199,-0.6007,0.49,2.5904,5.7198,0.1709,0.7723,2.44,3.801,3.4814,1.6511,2.6966,14.1935,15.5062,4.4286,-0.8736,7.0087,1.2997,4.8924,2.8068,14.571,5.9738,-0.5959,-0.1896,1.2678,-0.4675,3.4677,3.663,-1.7813,5.5305,0.315,1.5872,3.4105,4.9544,-1.212,0.1852,-0.7471,-1.1,0.3266,0.1568,4.0349,7.1203,5.8454,12.0342,-1.6152,7.8589,7.844,2.2612,2.3701,1.1719,2.331,1.1,0.2291,1.2772,12.27,11.64,1.8079,0.8756,0.629,-0.8201,0.3734,1.7096,4.2,0.8314,6.9777,-3.7369,-3.6623,13.3933,8.1555,4.1058,2.423,-1.2791,1.87,5.9866,3.9267,3.9267,1.0409,1.3157,1.3157,7.43,1.3303,4.8457,0.8696,1.4729,4.861,4.5514,1.4693,1.4248,2.7314,1.2488,4.2779,-0.5858,5.81,2.74,5.5525,0.777,1.8737,3.3485,2.4811,0.2093,1.6943,7.3171,-0.1565,-0.1705,0.5199,4.2908,0.6316,0.8358,4.1262,-3.4526,5.9119,8.0437,2.581,-2.0122,3.5706,1.3498
"103",1.3653,1.2001,2.6809,1.006,0.8513,1.7208,2.9036,-0.6843,2.3852,-3.0498,1.7288,-0.1655,-1.01,2.3358,-1.5897,1.8359,1.247,5.8154,1.2161,1.0656,1.4434,-1.886,3.0802,-0.1844,-1.8185,0.3247,1.5944,1.1711,3.8779,3.0552,1.5198,0.0288,1.3378,6.0418,0.2137,-0.055,3.9995,5.2881,4.51,-1.487,2.3314,-0.6498,-0.3,2.0502,0.5235,2.6689,0.7328,-0.5216,0.0879,4.8757,0.7345,0.0207,-4.7988,2.01,3.381,6.1385,7.0931,0.6221,6.6795,4.2325,5.1022,0.6356,-0.0398,-1.7052,2.5389,-1.8771,7.0629,0.95,9.7649,9.0476,0.4076,3.7055,-1.6949,-3.556,2.7225,-2.2841,3.2185,-1.3001,3.8961,-1.734,-1.388,7.7496,1.0417,1.39,1.1254,-4.3667,-4.8913,2.9327,-0.2702,6.5247,0.3439,1.3435,3.163,2.1054,-0.2968,0.1438,0.9258,0.84,1.6864,0.6386,0.4034,-0.517,1.8383,-0.6366,-0.9486,2.6121,2.6594,2.9645,-0.798,0.3861,-0.5374,-0.66,3.1907,4.3652,-3.03,-3.44,-0.4819,-0.8228,-1.0812,-1.87,1.755,2.7397,-3.0199,1.8894,-0.3388,0.5952,-2.9842,-3.827,0.0985,0.9783,0.7364,1.1412,0.22,3.9193,3.3017,3.3017,0.9342,1.5924,1.5924,-3.17,0.6608,0.8062,-0.5651,0.5198,-4.4269,3.7427,1.2455,1.1854,0.9168,1.9666,5.9162,3.5152,0.95,0.9401,4.8374,0.5686,1.2828,1.5104,-1.0873,0.7239,2.7682,7.2058,-0.0431,-1.2124,-0.728,1.3184,-1.7085,1.2892,7.0217,-0.298,-0.5447,1.8871,1.4845,-1.578,2.3262,1.5166
"104",-2.2378,0.171,3.4785,0.8185,-2.0112,2.7429,4.3799,0.7187,3.9154,8.9481,0.197,0.0535,2.31,-0.1815,-4.1628,-4.4215,2.1075,4.9956,-1.2497,1.7933,2.1391,-0.7612,-0.9668,3.3063,4.1904,-0.3668,3.0625,2.3286,-1.8483,3.27,1.2551,3.2453,3.2946,-0.7653,-0.9595,-0.0525,1.7679,0,-0.9385,2.3123,7.8468,3.5603,6.6799,-0.1943,3.7489,2.9618,0.0776,7.0305,-0.0479,8.3677,0.4801,0.3413,-3.2645,3.58,0.1192,4.0495,2.2689,-1.9661,6.8639,4.1204,5.926,-5.3382,5.0174,-0.065,1.8989,3.1304,0.6285,2.65,16.4601,15.3889,2.3147,1.2577,7.4713,4.743,2.4975,2.538,3.7724,3.5,1.997,4.8182,7.978,4.3649,-0.5714,-0.13,1.2145,-24.8863,-4.9048,0.3546,0.8817,3.2732,0.4321,0.8038,1.893,2.4559,-0.7244,1.0668,0.823,0.57,1.2468,-0.2603,2.1323,1.4105,3.3018,13.1114,0.1345,3.4446,3.4541,7.1221,1.7181,1.7308,3.638,1.03,-0.434,-0.2582,-5.61,-5.88,1.2628,2.0786,1.839,3.01,1.0348,-0.6238,-2.69,2.1092,5.5097,-2.4698,-1.5086,1.7905,6.6705,2.3206,1.7031,10.2603,0.11,3.1059,1.3962,1.3962,2.7258,1.101,1.101,2.5,2.0617,-3.5128,1.7548,2.1173,-8.7988,-0.4498,2.2262,2.4288,8.2154,3.0387,3.8108,-2.1583,2.81,2.2598,1.1034,0.2013,-5.8391,-15.4191,-6.185,-0.2419,2.3008,10.9121,0.455,-0.812,-1.6234,0.501,3.7957,5.1457,-0.9263,-1.1717,4.5666,5.0337,-1.1417,0.5845,3.5413,3.6744
"105",6.5741,1.4261,4.8068,0.8308,1.4782,3.2577,8.4123,2.1701,3.8137,0.8808,1.952,-2.7472,7.29,3.5704,15.7925,21.1648,2.1845,10.2692,6.6923,1.8042,1.8966,10.9277,6.8737,1.5621,13.4331,1.5018,4.0723,1.9693,3.1199,4.8327,4.0373,2.8364,4.0961,8.8961,4.8439,-0.053,6.9036,7.7785,7.5368,6.5759,3.4805,-1.0599,-0.14,1.3716,6.5217,3.1653,-0.3683,1.9667,0.5991,8.3886,2.1021,2.5665,7.4088,3.66,8.1531,4.8305,5.6281,21.3888,6.3597,6.6816,10.2014,20.9585,9.2047,-2.1781,5.395,1.6863,5.2689,7.3001,38.5557,36.1267,-1.5818,3.1627,1.0695,5.0222,4.4257,0.2412,2.9628,8.6004,6.0006,3.7431,0.889,12.7052,0.95,1.17,1.5782,8.2102,7.6615,0.2409,4.3708,6.1682,0.4525,1.5353,4.7846,-1.4514,1.9192,1.3092,-0.4761,-0.69,3.7796,0.1386,2.0877,4.978,1.7836,1.5636,2.0118,5.1704,5.1849,4.7442,1.8942,6.0491,6.1378,2.48,2.0022,6.2435,-0.6,-1.01,-0.5256,2.0273,1.7073,3.58,1.789,3.7127,0.19,3.9025,1.7258,9.1269,7.3006,0.9672,1.8161,2.9312,2.1685,4.8446,-0.38,3.3351,1.1486,1.1486,11.3915,1.0613,1.0613,0.2,1.3844,13.059,5.7322,6.4112,14.1059,3.4391,0.4433,0.3386,16.5627,6.69,19.8414,NA,4.5,1.1702,2.6655,0.4591,9.8012,16.4865,11.4748,1.4548,4.815,37.7389,0.6868,4.3335,7.097,-0.9525,-0.2734,4.7611,7.8062,0.0484,1.7918,1.6712,0.805,7.4867,1.9302,1.4907
