"","ann.ret.60","ann.std.60","downrisk.60","drawdown.60","sharpe.60","sortino.60","omega.60","wl.60","skewness.60","kurtosis.60"
"PERGOAQ.VI.Equity",0.0647791218236407,0.113240785748,0.0217803263631068,-0.398703008062923,0.0239185942416581,0.2654640680467,1.65420401079917,0.622516556291391,-0.704529268140746,3.58596828290045
"PERLSCI.US.Equity",0.173833938095081,0.159504834712584,0.0228297644686791,-0.24433791925197,0.205643561667011,0.633772380439392,2.4623828647925,0.655629139072848,0.633244346359896,2.25187495312927
"PERWHIS.BH.Equity",0.0810439048192668,0.132995147391365,0.0243040443722374,-0.25495190711631,0.0584437327500155,0.298048941609956,1.70844462694726,0.655629139072848,0.086760616307871,4.33438054344812
"PFLEXQP.US.Equity",0.0824952419616496,0.0747536457995123,0.0100007522236947,-0.119938133165689,0.0859289151050484,0.685378907750731,2.48728479276447,0.622516556291391,1.0178103650692,3.8351663553235
"PHAMUKI.BM.Equity",0.0841651303943203,0.216283829499797,0.0397462821057742,-0.506825640592581,0.0591100768079225,0.218651464263482,1.514014906408,0.589403973509934,0.157834585550961,4.74836204339301
"PHFUNDI.BH.Equity",-0.102650505815495,0.269417131601709,0.0595388596215928,-0.82726444877708,-0.140350231411884,-0.0993570029154745,0.818987491830935,0.516556291390728,-0.130451590496823,0.316658515678022
"PHNABRE.CN.Equity",0.14875477200179,0.075808904325778,0.00967529356537356,-0.156888326784329,0.313320357622573,1.22546652091306,4.87441895693573,0.794701986754967,0.683092783327769,4.83406017654684
"PINPIAJ.US.Equity",0.0627870044833498,0.240287845409962,0.0487729643653134,-0.684302997098639,0.0372439381034928,0.155484304927124,1.36602141601406,0.576158940397351,-0.63943765067869,6.13169561415619
"PINVPTR.US.Equity",0.0588392497662777,0.0649701473725153,0.0126292599286091,-0.179719461141626,-0.00256669634819753,0.392094307595559,1.93066422051235,0.688741721854305,-0.966107811387768,1.2658189400801
"PNYIELD.SS.Equity",0.0342822768781903,0.0365174581336595,0.00676114702541941,-0.0923814814030357,-0.202230941510141,0.42420992837178,2.48565763565386,0.754966887417219,-0.386504058987628,8.23315410403057
"POLCESC.KY.Equity",0.0752783640806975,0.0736059645473317,0.0137900246879416,-0.214662050783133,0.0608418945474657,0.456328512773166,2.24257399200482,0.662251655629139,-0.967399856052176,3.00416493001408
"POLEOFF.KY.Equity",0.0797172855559973,0.231847918978876,0.0473603594847334,-0.762597488562882,0.0553623409437192,0.183810495117419,1.44119774411031,0.642384105960265,-0.61496547076732,2.8314510978964
"POLESTR.US.Equity",0.0825433949892471,0.227535926340073,0.0467775956881522,-0.750850345872089,0.0586898215061929,0.189299599566489,1.45234975572608,0.635761589403974,-0.799392998852441,2.64168835969008
"POLOFND.KY.Equity",0.0895492408636001,0.177513013684957,0.0263040094542802,-0.427089108204619,0.0663421330293076,0.319328096582493,1.64612543587732,0.56953642384106,1.93392344460803,10.6866050704501
"PRIFLEX.US.Equity",0.082455538484004,0.0746070162854807,0.00997380469825535,-0.119570552242126,0.0859136084207336,0.686832954483524,2.49006623470537,0.615894039735099,1.02072658849746,3.87066717188309
"PRIQUAL.US.Equity",0.0638807156588257,0.0613691096780761,0.00861513645773707,-0.123093274817816,0.0184667641214255,0.618347990657373,2.29158638407193,0.629139072847682,0.910988636362518,3.54961806536989
"PRIQUQP.US.Equity",0.0647900270444053,0.06162259936419,0.00863192204314545,-0.123262137056943,0.0224862891442816,0.625585656997987,2.30401567247721,0.629139072847682,0.891150504099673,3.42772417817776
"PRMEDMI.VI.Equity",0.0255061915724941,0.0862186104121363,0.0160721954547317,-0.201334869843699,-0.104147805075155,0.149814484828849,1.29497332068801,0.543046357615894,0.108786024728296,1.65587419572049
"PRMFIAQ.VI.Equity",0.0630248117691912,0.0871270808003364,0.0159606081005831,-0.202445357878847,0.0167831150478287,0.339718835969661,1.8014040280649,0.635761589403974,-0.543288182819547,3.25491682937673
"PROVLTD.KY.Equity",0.14591459540475,0.0999614936300696,0.0122537594485332,-0.130885720338241,0.236245429553375,0.964372779032697,3.53956660470968,0.721854304635762,0.956067239784636,3.38643261288494
"PROVMBS.US.Equity",0.143799766717534,0.0998090534699079,0.0122982104561534,-0.131595426335538,0.231161114587739,0.948130191570055,3.48209799791926,0.721854304635762,0.962661083959703,3.39983575831908
"PSAMWLP.US.Equity",0.0628454402441048,0.0704162191394692,0.014755833464042,-0.288115415063727,0.0148870845399,0.359357260771578,2.07273962288418,0.688741721854305,-2.12936454424234,9.97773502586518
"PUREHCG.KY.Equity",0.085750407268276,0.224108822955131,0.0406963217700233,-0.475114659565423,0.061014190792388,0.219855038528789,1.49687558958513,0.56953642384106,0.120031453715952,1.7467697986738
"QAMGLEQ.VI.Equity",0.0734956496695567,0.181663215771198,0.0328579709472178,-0.44264217047623,0.0435265196070322,0.221638842541592,1.43592391420686,0.56953642384106,0.143540252849721,0.733831627817085
"QUADAGA.AV.Equity",-0.00672091915918671,0.19855504932812,0.0383786384511519,-0.380141650922385,-0.0687993925380031,0.0275299738747134,1.04999956124516,0.516556291390728,0.32351281627762,0.760379269757247
"QUADRIG.AV.Equity",-0.00401819979862006,0.199493922532259,0.0385748730798408,-0.385765263976675,-0.0642820322832807,0.0336505637355922,1.06235739509433,0.52317880794702,0.326268983761709,0.918503870362911
"QUASUPA.US.Equity",-0.0136987007677265,0.202547121288374,0.0391962176332738,-0.491539915933628,-0.0763755385247716,0.0136313666345057,1.02453518507143,0.483443708609272,0.334844841291179,0.385769326951846
"QUASUPB.US.Equity",-0.0116901546082603,0.303084653849328,0.0581634649413198,-0.605730275549448,-0.0252261609609736,0.0480178995532031,1.0881288721182,0.503311258278146,0.266234051222886,0.340588739925935
"QUGLOPR.US.Equity",0.0836430639708288,0.0910375527784773,0.0144703487648876,-0.166322726025151,0.0782698591666322,0.487683728778387,2.0032009037846,0.615894039735099,0.0825723522175484,0.113531583276749
"RAMONE1.SS.Equity",0.0678018656287416,0.0928266228879916,0.0161846961899688,-0.275559468212535,0.0310757406849567,0.360385416467459,2.00619775464203,0.662251655629139,0.904928827592689,14.7102100812882
"REALRTA.ID.Equity",0.0915836771948331,0.10703133334849,0.017928875957313,-0.238918928014156,0.0906335675022921,0.435070840157503,1.9021543401218,0.635761589403974,0.000276154842417336,0.464313767484422
"REBFDLP.US.Equity",0.0594938193485524,0.0821624407954669,0.0160368162539487,-0.328178222761296,0.00466290765321559,0.318678966296174,1.8238479260213,0.675496688741722,-1.03127372526926,4.21857908373712
"REDOACO.US.Equity",0.0998950954456919,0.174952242932965,0.0306876965354033,-0.334164440127362,0.083597132549632,0.300511961101757,1.7077082657825,0.622516556291391,0.187926700421137,2.91895182962984
"REDOAKP.US.Equity",0.088013900401851,0.165458067444337,0.0258408224590011,-0.323346652785469,0.0658208152707313,0.315154096682628,1.64512981341011,0.56953642384106,1.21824695510868,5.39320320721802
"RELFEXC.VI.Equity",0.015601005467087,0.133112866600066,0.0213706686677005,-0.267353919182379,-0.0782304499878754,0.093300188600654,1.1789663147896,0.496688741721854,1.85144776393667,9.30349760896678
"RGNDOFA.KY.Equity",0.0164422618921962,0.179256357598404,0.0343423919516429,-0.536221303385393,-0.0447541691125793,0.0781574150851497,1.14179787223249,0.52317880794702,0.144044840227761,-0.0433882009701017
"RHINECA.LX.Equity",0.0726083093372485,0.133149054311921,0.026575356755002,-0.425828331657598,0.0416708592253228,0.248414176528255,1.57006427159337,0.655629139072848,-0.676752485533273,1.05167025027127
"RHIPLLP.US.Equity",0.0828238135925197,0.0896281925931968,0.0153146923352872,-0.248837896,0.0766346511290752,0.455954398013859,2.69436445444319,0.708609271523179,0.420011294443085,15.3673410739766
"RHISFUS.KY.Equity",0.0299767699419773,0.0683607183188809,0.00871497165459518,-0.157505334572737,-0.11894363560269,0.304391304360152,1.49225912216799,0.43046357615894,1.9075901928298,5.33120973810991
"RIINTFD.FP.Equity",0.0379414658953989,0.165388284454583,0.0306584236025713,-0.307907234279563,-0.0160744513455609,0.138055032565966,1.25226454513124,0.536423841059603,0.163632729703015,-0.184743995800313
"RIMNGAP.FP.Equity",0.0470832923546602,0.120827888159874,0.0213436542868807,-0.20570729332603,-0.0160447899587209,0.208041114057183,1.38647771263093,0.549668874172185,0.253176448398441,-0.0519240414638906
"RNOPALB.KY.Equity",0.0393908209685048,0.180016289008716,0.0344510507283126,-0.456976926118421,-0.00834635312927036,0.132543751979853,1.2577408375838,0.56953642384106,-0.0346907607605105,0.141380224760778
"ROBMETH.US.Equity",0.0181477312288152,0.102504967889658,0.0186024746749757,-0.36362420215734,-0.103732030320483,0.103776693423226,1.1916807657078,0.47682119205298,0.489990462194344,1.55755616942251
"ROBSOPP.US.Equity",0.058457983097767,0.13444152716243,0.027293548654198,-0.505826697297869,0.0131373846944633,0.201874113071949,1.48304753610567,0.649006622516556,-0.858058103828134,3.78358965335657
"ROSSEAU1.CN.Equity",0.111996175598295,0.295871428644753,0.0495300055912996,-0.712626285922329,0.086573414025884,0.250238171090015,1.46538042160623,0.576158940397351,0.565194079081727,1.24860946643743
"ROTHCSF.US.Equity",0.0579231269861846,0.103835525059538,0.0206443001175717,-0.299847185726075,0.00522360458779878,0.249782076872216,1.58094550262142,0.622516556291391,-0.917029671545538,3.12205692430083
"ROTNEMI.LX.Equity",0.0434945134738287,0.059836955087545,0.0113172936290481,-0.216370400937511,-0.075076785934438,0.327212996701702,1.73418974667356,0.622516556291391,-0.702769368541589,1.68310044938833
"ROTPOLA.KY.Equity",0.0187316385715282,0.11297522351951,0.0214950656167305,-0.187555429342597,-0.0896938739372089,0.0965245401664839,1.16893352874504,0.549668874172185,0.0724891950725298,0.0223725398753634
"ROYPRIV.US.Equity",0.0551256702003859,0.148521211231222,0.0291019513747995,-0.357926649529696,0.00956915335060211,0.185907517111165,1.37712456890045,0.576158940397351,-0.624456657490755,2.32718160136362
"RRCMONI.US.Equity",0.0369422758668003,0.144704472360317,0.0289267582400473,-0.384879422918969,-0.0263200614795337,0.134842038433382,1.27002634327311,0.596026490066225,-0.314957999188089,0.23935483254132
"RUFEDFM.BH.Equity",0.0356247559441989,0.336051194366986,0.0659787492473526,-0.77824220703995,0.0288584053593467,0.11821295697979,1.2394797506971,0.536423841059603,-0.341397938114862,2.61123518716873
"RUSOFLG.GU.Equity",0.131465995708409,0.313898961900474,0.0543373012672993,-0.647562731592577,0.104269153727606,0.265900786179143,1.58331628862165,0.562913907284768,0.148643763469768,3.94204540649285
"SAFFOSL.VI.Equity",0.0368102665586985,0.068927399739926,0.0126187488307272,-0.19279435262072,-0.0897983909623057,0.254638966879075,1.55265897586601,0.655629139072848,-0.0487496088202993,0.83459998758307
"SALEMLP.US.Equity",0.0386973126662435,0.134939457525777,0.0242917558849399,-0.224778989356056,-0.0278476539321063,0.161175330701672,1.30949638781279,0.516556291390728,0.359269457809498,2.10573468740565
"SANCFIB.KY.Equity",0.0565046081593634,0.0840875311382244,0.0160944385053137,-0.236135447433485,-0.00466228399183106,0.303634563762887,2.40334485178473,0.701986754966887,-0.261583049920605,36.3579642999653
"SANDFLY.US.Equity",0.0607280323383448,0.132594698364743,0.0263693091220866,-0.460443799037583,0.0172151415018419,0.214603286386868,1.55635132495605,0.655629139072848,-0.312782142687803,6.28387341784789
"SANDLOS.VI.Equity",0.0652007382915212,0.052698231817318,0.00746280616131255,-0.063305701281227,0.0256791889998159,0.722335391017903,2.68343508545524,0.688741721854305,1.11760973476649,7.27466295011426
"SCFVFLP.US.Equity",0.033327414667512,0.0976902720032061,0.0205739572104642,-0.239249632160495,-0.0657682888818942,0.152876995710489,1.38024486162084,0.596026490066225,-1.79528052662847,11.8037703752073
"SCHFODH.SW.Equity",0.0209336731038621,0.0251385151110155,0.00417550330233549,-0.0396175296939552,-0.447296074876692,0.420077050735823,1.95308676627227,0.589403973509934,0.29306197138741,2.47064087254847
"SCOCSOI.KY.Equity",0.0552462022937528,0.0513545985022692,0.00787599897290446,-0.178258063403935,-0.02701755971508,0.583985627029524,2.33766561441286,0.695364238410596,0.44405980823201,2.03581473091161
"SCOCSTI.KY.Equity",0.0235510520448174,0.101956954063701,0.0263279875122218,-0.365816878657961,-0.0864615728773907,0.0932553300712089,1.44075725710672,0.688741721854305,-7.68154699208816,79.1579941652953
"SCOGMII.US.Equity",0.0516852798260581,0.0854849323774439,0.0168243654121984,-0.338046043657949,-0.0196979106505726,0.268295842022988,1.61577378263619,0.642384105960265,-0.816274293374048,2.35974746059553
"SCOGOVE.KY.Equity",0.0534677164932715,0.0831019840170868,0.0157410110585596,-0.311139030784563,-0.0151277701270325,0.294586713520555,1.64033071818081,0.642384105960265,-0.494978667778265,1.02314084832592
"SCOGWDF.US.Equity",0.0571254393813951,0.0749619109210584,0.0131455154405856,-0.263215025653945,-0.0059374114053491,0.370583913450134,1.99783097620992,0.675496688741722,0.150930329338807,4.63624784748206
"SCOPART.US.Equity",0.0607422974405691,0.0675290103376976,0.011210664004296,-0.137435005513628,0.00583947632871048,0.456158032666613,2.00909399788299,0.635761589403974,0.109694778578099,1.51410506099243
"SCOPINT.BH.Equity",0.0601435953509026,0.0674579430264477,0.0110350549097377,-0.134334137073848,0.00338889321660999,0.459081845892132,2.03149507556553,0.629139072847682,0.183933449121705,1.59439846832751
"SCOPIPX.US.Equity",0.0645261440839817,0.0701703455080525,0.0115226665862672,-0.132973093626847,0.021079395261404,0.470984154306034,2.02164784967685,0.635761589403974,0.0979052675268358,1.03145605715331
"SCOPLNG.US.Equity",0.122920945804595,0.162108440594779,0.0307977770070529,-0.421800220955468,0.124213271544997,0.351089242884131,1.7767309166143,0.642384105960265,-0.719598118662496,1.40569854340212
"SCOVSCI.US.Equity",0.0531288902541867,0.0515163425741195,0.00796098435875017,-0.179802452113402,-0.0381907765885257,0.556720897553892,2.25966812352009,0.688741721854305,0.455799016093832,2.02180351747831
"SENVISR.US.Equity",0.148679453848421,0.255265204047381,0.0435931635383895,-0.66832738711393,0.12599986229664,0.327683679101218,1.69403777470318,0.589403973509934,0.153949367375282,1.34960854942983
"SENVPRT.US.Equity",0.18376151138665,0.312939923490128,0.0542603117800681,-0.682378567430048,0.145831392067365,0.334943017954746,1.78038168106077,0.615894039735099,0.260268737507581,3.794879502194
"SHICORE.US.Equity",0.0331088545179317,0.0443894317496155,0.0073840740105566,-0.112253141639765,-0.171749624753558,0.379083254575345,1.80396699496707,0.602649006622517,0.360105325013421,2.21745663389664
"SHINSFF.US.Equity",0.010833621105641,0.0783949953057706,0.013908885016325,-0.300241619842452,-0.170138502374837,0.0826557272759937,1.15384758545513,0.490066225165563,0.806844852877362,2.244325965255
"SHRIILP.US.Equity",0.0771388417204812,0.0723839085304506,0.0119940331299298,-0.148161812121713,0.068331413111902,0.535917693398437,2.1944331980069,0.649006622516556,-0.209163429933343,0.569261727066488
"SHRTNLP.US.Equity",0.0746384703130909,0.108644783794056,0.0212053053938792,-0.321779248710001,0.0481910188879994,0.307065477133969,1.7231874783939,0.662251655629139,-0.804290051925785,2.30524717813174
"SHRVPLP.US.Equity",0.0753097042407831,0.0733983234186419,0.0124705275362798,-0.16913648805616,0.0609665055268999,0.504531569825958,2.13737992395583,0.649006622516556,-0.307155737718852,0.783144297030469
"SIEELPI.US.Equity",0.0528131355420625,0.0620502564358198,0.0108502985389392,-0.107055273138699,-0.0303013129607947,0.410793470067529,1.90680804624028,0.622516556291391,-0.254061811982771,0.418075478542683
"SIEEOBI.KY.Equity",0.0509462843221349,0.0610637449408381,0.0108208266825005,-0.110346092446512,-0.0394922121315878,0.397737419552187,1.88865323870862,0.609271523178808,-0.332731152795646,0.64871200562521
"SIMCOEP.US.Equity",0.121115634151358,0.128436847235604,0.0216616131322223,-0.344890121445905,0.141643866847232,0.473264026509917,2.10809185703334,0.629139072847682,-0.0806766830326587,1.74203890539134
"SIMPLOS.KY.Equity",0.0551249176684681,0.096044589244865,0.0206481149021707,-0.299593131687772,-0.00444205225618089,0.236188198424349,1.72480538897107,0.721854304635762,-1.91346415048883,9.62151639318863
"SITOWER.US.Equity",0.0701835456860342,0.192267363000158,0.0376654221500532,-0.513531226576385,0.0399483405842266,0.191614606212568,1.39553451949701,0.589403973509934,-0.403211240029476,0.452111735018103
"SIVHEAP.US.Equity",0.0859398931468809,0.129109235613977,0.0255275244258283,-0.28895432164251,0.0696184136137575,0.297511099298781,1.67966751615006,0.642384105960265,-0.837624636914263,0.984194970884226
"SKYQUES.US.Equity",0.0843544742104141,0.169544419569809,0.0332980047115171,-0.480321576486451,0.0609102419559148,0.239688406693141,1.54881586946671,0.635761589403974,-0.573437465017288,2.4452783305038
"SKYSPIN.US.Equity",0.083058048511458,0.168772738492419,0.0334736126084354,-0.481698810844649,0.0589707926950045,0.235202760598694,1.53949131067732,0.622516556291391,-0.662582102816536,2.36957480624005
"SLREMKI.KY.Equity",0.0746700007696146,0.156969664456482,0.028177102112712,-0.393868689562322,0.0447834851879056,0.249467980777224,1.51406555725605,0.582781456953642,0.234649867270322,2.10963286639871
"SLRGLII.KY.Equity",0.0638064723621632,0.208941931558701,0.035659019513473,-0.517923265013431,0.0318172377651067,0.194035041685151,1.40312254989721,0.536423841059603,0.969205701411519,6.64830800325222
"SMBWWEI.NT.Equity",0.0574178090704889,0.149061491220952,0.0299544471314969,-0.427858588897506,0.0139425707107003,0.186948990171673,1.41711045034095,0.622516556291391,-0.671334876362536,2.54794319072502
"SMINVES.US.Equity",0.0529171957387233,0.154770417704515,0.0309328163691863,-0.573335897329563,0.00712984069446251,0.171938746391429,1.38770890440388,0.615894039735099,-0.627240060528793,4.67826855846177
"SMINVII.US.Equity",0.0523753467132717,0.156033709036138,0.0309931503222996,-0.572080895218323,0.00643931405648596,0.170684370662691,1.38346513996914,0.602649006622517,-0.544380163281101,4.88802759162105
"SMINVOS.KY.Equity",0.0402682413905504,0.157745197414642,0.0320084961848139,-0.583122665152302,-0.0142544371695748,0.135929348714587,1.30373926832764,0.596026490066225,-0.668615648124461,5.47988843935166
"SMMARBL.US.Equity",0.0487604926537069,0.0563080841442672,0.00927801125927062,-0.19308838021395,-0.0550001438184086,0.442550309568139,2.02565782290643,0.602649006622517,0.060245871054666,2.11256972535984
"SMNDIVF.LX.Equity",0.0510799330046701,0.185767805719986,0.0312460442188208,-0.37716695588263,0.0103424362957742,0.177770635545829,1.2997266275488,0.509933774834437,0.622518687987294,0.367806372922986
"SNOWCAP.US.Equity",0.040483396783189,0.160193869202247,0.0327651848221624,-0.477069073564295,-0.01306044158001,0.134167810633233,1.32884242982385,0.642384105960265,-0.491058802210916,5.95967343330862
"SOFEHUI.KY.Equity",0.070282905037522,0.0726008937449959,0.0118374574553247,-0.110294846790427,0.0426297348876792,0.497863422811436,2.0016760090948,0.622516556291391,-0.0466566963889422,-0.17288546443619
"SOLASCP.US.Equity",0.062190519750557,0.127581694092647,0.0206833074071342,-0.247686413888808,0.0189165115936963,0.275424458457593,1.61302736602052,0.589403973509934,1.14808919565506,9.57088834378807
"SPALSAI.BH.Equity",0.0536049066471795,0.0872241713567946,0.015107032723052,-0.254701080619444,-0.0129468032530256,0.309392764826969,1.63714895983418,0.596026490066225,0.138760742847044,1.1117900983573
"SPASJFA.KY.Equity",0.021992617824014,0.088298095121055,0.0169736432613306,-0.385481332648438,-0.112325332825549,0.12589444613148,1.2409106927405,0.56953642384106,-0.0110771866821558,0.488189052476345
"SPESPAB.US.Equity",0.0688532142832887,0.195598086384883,0.034501288539427,-0.565911364744569,0.0372291706369563,0.2058508393732,1.51275725241062,0.609271523178808,1.00156561816734,8.59471162721543
"SPHRILS.VI.Equity",0.100764215342729,0.0724982245367073,0.0114395198725256,-0.130168785552814,0.155250929318564,0.721110591381502,2.63590815128456,0.695364238410596,-0.264962614872798,0.120391864667401
"SPINGEM.VI.Equity",0.0741994843111811,0.0935293009999122,0.0196232379483142,-0.331790591146223,0.050132733016589,0.323777499444382,1.87193152425425,0.71523178807947,-1.60037133259114,4.89737419034889
"SPINGLO.VI.Equity",0.0605916869490009,0.0914302468263913,0.0190205567642621,-0.317832406412286,0.0101599837120417,0.276971857642766,1.71159941067705,0.66887417218543,-1.4551300219621,4.87091644089327
"SPMSHLP.US.Equity",0.194682657584713,0.126231476489661,0.0233363492298492,-0.30433886656,0.291571904565629,0.669549788110545,4.84405783311555,0.827814569536424,-2.0462144908613,17.3960487346535
"SPRBUBEA.CN.Equity",-0.0641323806475579,0.313212991689532,0.0625615130197303,-0.868619168294533,-0.0714472634689544,-0.0233375607799371,0.959923943382902,0.456953642384106,0.257180219799137,0.330268559395259
"SPROHEDL.CN.Equity",0.0574388337032046,0.0887284723347398,0.0147378965058525,-0.191550924518583,-0.000448332027494646,0.338482262669604,1.66088718875572,0.543046357615894,0.183399167163923,0.244036920911721
"SPSEOPP.VI.Equity",-0.0306807402399933,0.188823820216527,0.0378550928929487,-0.410301121540395,-0.112249690808947,-0.0295492447247929,0.924817147211628,0.536423841059603,1.26537904294212,29.7087695326434
"SRGJPPH.KY.Equity",0.0446734245254135,0.203879483199285,0.0355814858301448,-0.442431333516059,0.00556188462915218,0.149722369557361,1.30023827101238,0.509933774834437,0.836749810385343,6.22855318506834
"STAMWIF.VI.Equity",0.0828612055980664,0.10468175806574,0.0164474805043325,-0.0964391136759999,0.0696565805457116,0.431978237670661,1.78153423867198,0.562913907284768,0.195175650367776,-0.585223318483548
"STEVJPY.GU.Equity",0.0256739769892569,0.2265003136794,0.0428353272925313,-0.549665939724252,-0.011899258407843,0.0985627320782338,1.18188003883428,0.549668874172185,0.210291460080823,0.278045782755771
"STRATFD.US.Equity",0.153955145848066,0.166852189732558,0.023753560459504,-0.226039728566104,0.168277588802271,0.551718195910933,2.25357499863804,0.589403973509934,1.31827322909954,7.37281583603754
"SUPERAU.KY.Equity",-0.0124523996965171,0.201467820683696,0.0393003856195799,-0.464732520617905,-0.0752421043433115,0.0158780438205732,1.02867811790759,0.516556291390728,0.302105556526739,0.553399130608498
"SUPERBU.KY.Equity",-0.0101491705068371,0.306269324405556,0.0600958523047289,-0.573025372127409,-0.0221418108145638,0.0506256357435406,1.09586526139712,0.52317880794702,0.118823145488633,0.730911420190033
"SUPERCU.KY.Equity",-0.0304174257019313,0.41287789979823,0.0789967914635133,-0.699462030095954,-0.00490772932194514,0.0558891003147668,1.10301543993882,0.536423841059603,0.317478394876321,0.477655314853433
"SUPERFU.KY.Equity",-0.0064920557475443,0.405121734718638,0.0762100503653471,-0.650696205065047,0.0100359957477021,0.0810089395642967,1.14997083362425,0.509933774834437,0.323071729560255,0.628387194203424
"SUPRFDA.AV.Equity",-0.00964970502380691,0.188297389659953,0.036118029105745,-0.372639347777618,-0.0801691262062614,0.0177823905834356,1.03117787772982,0.503311258278146,0.430992452459906,0.55350964344578
"SUPRFDB.AV.Equity",-0.011727075618884,0.305186029176642,0.0584506264873886,-0.562946631479754,-0.0246318091745291,0.0484160254548879,1.08808169470927,0.529801324503311,0.331750932539066,0.573400125196303
"SUPRFDC.AV.Equity",-0.0199327477405874,0.38666699069949,0.073628670598614,-0.669471156876891,-0.00495289381979518,0.0603997367020845,1.11049756484772,0.529801324503311,0.321389418711909,0.569571229088321
"SVMHIGH.ID.Equity",0.0288388702747711,0.134561461910309,0.0257488018786395,-0.470058990769751,-0.0484496979165184,0.12109275577867,1.23190762253028,0.543046357615894,0.165406102711842,1.21754812400462
"TALACTE.KY.Equity",0.0399692695607734,0.0440353751971696,0.00907809746201269,-0.1177309975227,-0.129616073047538,0.369276837999994,2.01285978690411,0.71523178807947,-1.52023407067322,4.27404905544594
"TALENHE.KY.Equity",0.0781058367093543,0.0891615908494443,0.0186048748445168,-0.25025774128648,0.0630924782358253,0.356031447948898,1.9920405618917,0.71523178807947,-1.67574992286215,5.37037040196231
"TANTALF.KY.Equity",0.0521646060785694,0.154526448492775,0.0274801076300224,-0.366086288266901,0.00503384940385813,0.19012115015031,1.35790285035856,0.529801324503311,0.29618408486148,1.19078867627484
"TARPLNG.US.Equity",0.0675668404194827,0.267898451137468,0.0507260699461867,-0.668718435766564,0.0445293972577688,0.166456983918311,1.32429545223319,0.562913907284768,-0.0336589885169833,0.867805521994482
"TECHYLD.US.Equity",0.0636791207038705,0.0807797999141629,0.0163625986860764,-0.288391940900098,0.0186300809510381,0.332125549880845,1.90965524886376,0.649006622516556,-1.69142120197216,11.0028016586248
"TELEILP.US.Equity",0.022509306630446,0.0846728717824903,0.0178035266987726,-0.37684172911073,-0.116313540240232,0.121153166947132,1.27894826995546,0.602649006622517,-0.777958683718261,2.00199783559313
"TELLGNT.KY.Equity",0.115944202278214,0.180726667783833,0.0323717751534077,-0.468959847868281,0.106079875680262,0.325416955152747,1.68920347556025,0.615894039735099,-0.13349551656222,1.19489760273021
"TERCGTEU.CN.Equity",0.0488589142252343,0.198345433153095,0.0323278698986715,-0.60877066668908,0.00913638895660376,0.170847192998681,1.34773428509481,0.582781456953642,1.7575233693452,10.681420100998
"TESSERA.US.Equity",0.0963596412963537,0.0728508805722742,0.0125716539716452,-0.194129478520338,0.138676070262001,0.629701608581648,2.6345823824051,0.71523178807947,-0.818796469345786,2.2671221165215
"TETOCAP.US.Equity",0.161628714311865,0.118085891823193,0.0190713261770732,-0.30203942749481,0.238781546403576,0.688976489743772,2.8887121478228,0.695364238410596,-0.372211652525114,2.70016236916857
"THETHAI.US.Equity",0.12419427384798,0.240148741139848,0.0422524821698863,-0.59515539560124,0.103500640392852,0.288152983746465,1.67187933411858,0.596026490066225,0.235171468469371,4.53584273467443
"TIGAALP.US.Equity",0.0499722802217495,0.0358952291843879,0.0058564116689114,-0.0544077533919156,-0.0844279682144154,0.704382231150015,2.84726023944176,0.721854304635762,-0.312631228035651,1.79332727558701
"TK5YRGA.CH.Equity",0.0662439317752819,0.037737895489686,0.00470746257911572,-0.0631686921221923,0.038361870009666,1.15092022851566,4.02220555748472,0.735099337748344,0.515753345918767,1.74392431822042
"TKPROST.CH.Equity",0.309831654386563,0.230436789124375,0.0345257982597101,-0.296900183099382,0.29914670537832,0.721189668644945,2.80998391166919,0.66887417218543,0.101542920320612,1.50778542629104
"TRAFTRC.KY.Equity",0.102814990362315,0.179983597861038,0.0255359102986648,-0.254475,0.0846768339604591,0.368090908603032,2.30104426005302,0.688741721854305,4.04584418846956,45.7323105676351
"TREMBCO.US.Equity",0.0617354802151615,0.179561690284804,0.038158322519428,-0.549865318126602,0.0272002948837483,0.167982414558562,1.41909460922278,0.615894039735099,-1.37071663459917,5.50574230728854
"TREMBPA.US.Equity",0.0482254269514419,0.121889264805329,0.0258307516308483,-0.403059919790505,-0.012253191468964,0.176876552797613,1.43600952538649,0.615894039735099,-1.43274513109507,6.10314619718381
"TRIGFXP.US.Equity",0.00706610206940161,0.105745160066546,0.0171229003666694,-0.199349466927409,-0.129813350519098,0.0605807344889943,1.10237956421934,0.443708609271523,1.41652329237382,4.03295214524981
"TRIGGLM.US.Equity",0.0172051744963782,0.0636873820072986,0.00976274080911504,-0.131727047483657,-0.185632910889063,0.162571733327427,1.27098484848485,0.509933774834437,1.59793410160249,5.61596763419817
"TRITGBA.CN.Equity",0.048984915748935,0.141064826353472,0.0200271317455506,-0.23925109760606,-0.00541127928810344,0.238658358312734,1.46573694715493,0.470198675496689,1.79010971777505,7.83262472459126
"TRIUMII.US.Equity",0.0124488115311421,0.165588994333009,0.0316306939797783,-0.459713410519818,-0.0593618865548763,0.0683645202323254,1.11763351732953,0.516556291390728,0.118920805556935,-0.394685400749215
"TRIUMPH.US.Equity",0.00458696577711848,0.141849773534172,0.0271396153608295,-0.495098150892138,-0.092557056285906,0.0445815880671677,1.07664191626814,0.483443708609272,0.216262650525851,-0.236344171024743
