"","AAASYWB.KY.Equity","ACAKITO.KY.Equity","AESOPHK.KY.Equity","AHPACOB.KY.Equity","AISMERC.KY.Equity","AJAOPAR.KY.Equity","AKABONA.KY.Equity","AKAMFDA.KY.Equity","ALASOPP.KY.Equity","ALCINDA.KY.Equity","ALLIVFD.AU.Equity","ALTACIF.MP.Equity","APEXGCE.US.Equity","APSASPH.KY.Equity","APSCHIA.KY.Equity","APSCHIN.KY.Equity","ARASALP.KY.Equity","ARCJVAB.KY.Equity","ARMACRO.KY.Equity","ARNASIA.KY.Equity","ASCREHA.KY.Equity","ASEASCF.KY.Equity","ATCHSTA.KY.Equity","ATHASIE.SP.Equity","ATLRIVR.KY.Equity","CAMAMAP.KY.Equity","CAMCCGA.KY.Equity","CAMGCSM.KY.Equity","CCASIAU.KY.Equity","CCIOIGF.KY.Equity","CDIFORD.VI.Equity","CEASOPP.AU.Equity","CHCIMPE.KY.Equity","CHEAGLE.KY.Equity","CHINABS.KY.Equity","CLARCOB.BH.Equity","CMCHCSF.KY.Equity","CMSPRGS.KY.Equity","CMTFGRC.KY.Equity","CNALPHA.KY.Equity","CSVCHNO.VI.Equity","DALAOFF.KY.Equity","DALGCHI.KY.Equity","DBDHAAB.KY.Equity","DORASPS.KY.Equity","DRAGALT.KY.Equity","EDAF001.KY.Equity","ENAMIND.KY.Equity","EPICJPF.KY.Equity","EUPIRAQ.KY.Equity","EVENSTR.KY.Equity","EWADVJM.KY.Equity","FMGMONA.BH.Equity","FORASMA.KY.Equity","FOUCHOP.KY.Equity","FRTNHDG.KY.Equity","GAAOPPO.KY.Equity","GAMCOFA.KY.Equity","GBAMBOO.KY.Equity","GHKNCVF.KY.Equity","GLDCHPL.KY.Equity","GLXCDVA.KY.Equity","GOLDCHI.KY.Equity","GREASHI.KY.Equity","GRECVPD.MV.Equity","GRNDRGN.KY.Equity","GRSPOPA.KY.Equity","HADOHV1.VI.Equity","HARMFDR.KY.Equity","HARUSFD.KY.Equity","HJELSFJ.KY.Equity","HKPTRLP.US.Equity","INDMAXG.MP.Equity","INDSMLI.MP.Equity","INFCOPP.KY.Equity","IONISRL.KY.Equity","IVMAOPP.KY.Equity","JAPCHLP.US.Equity","K2AARFA.AU.Equity","KAMWANG.KY.Equity","KARSTAR.US.Equity","KINGSMD.KY.Equity","KISCUSD.KY.Equity","KISGLMS.AU.Equity","KKSPCFA.KY.Equity","KMEFUSD.KY.Equity","KNIASPR.VI.Equity","KOMOFUN.KY.Equity","LBNCHPO.KY.Equity","LEGCHNA.KY.Equity","LHASTRF.KY.Equity","LIMJAPA.KY.Equity","LUASVAL.KY.Equity","LYNASIA.KY.Equity","MIDASEQ.KY.Equity","MNJAPAR.KY.Equity","MQASALA.AU.Equity","MQASLSF.KY.Equity","MWJDA2U.ID.Equity","MWJMA1U.ID.Equity","NAVASIA.KY.Equity","NAVYILD.KY.Equity","NEWHBAS.KY.Equity","NHINDIA.MP.Equity","NORASXD.KY.Equity","NTADUSA.KY.Equity","NTASIAN.KY.Equity","OCMFUND.KY.Equity","OCTAPAF.KY.Equity","OPTJAPT.AU.Equity","OPTPJAI.BH.Equity","OZASIAM.KY.Equity","PANGOLN.KY.Equity","PANNOTI.VI.Equity","PASINLD.KY.Equity","PASINLP.US.Equity","PELAALA.NA.Equity","PENASEF.AU.Equity","PENASEU.KY.Equity","PHALJAM.US.Equity","PPASIAS.KY.Equity","PPCHINA.KY.Equity","PRABRHY.KY.Equity","PRUENHN.KY.Equity","PSAARFL.KY.Equity","PXPVEEF.KY.Equity","QDSPJPA.KY.Equity","QIEFMLB.MP.Equity","QUACHFA.KY.Equity","QUPANEF.VI.Equity","REALRTA.ID.Equity","REGCADY.KY.Equity","RMBJOPP.US.Equity","ROCIMAS.KY.Equity","RVCCLSA.KY.Equity","RVCUSCA.KY.Equity","SECZENU.ID.Equity","SENTCAP.KY.Equity","SENTCRE.KY.Equity","SENVISR.US.Equity","SERICAB.KY.Equity","SMCCNMI.KY.Equity","SPALSAI.BH.Equity","SPASJFA.KY.Equity","SPCHOPA.KY.Equity","SPGRCHC.KY.Equity","SPHERAN.VI.Equity","SPHRILS.VI.Equity","SRGJPPH.KY.Equity","START22.KY.Equity","STEVJPY.GU.Equity","SVGRCMN.KY.Equity","TANTALF.KY.Equity","TELLGNT.KY.Equity","TICHVIA.KY.Equity","TK5YRGA.CH.Equity","TKFUNDS.CH.Equity","TKPROST.CH.Equity","TKYJULB.CH.Equity","TKYJULS.CH.Equity","TOCCATA.KY.Equity","TROPHY1.KY.Equity","TTJPFJP.KY.Equity","UGFMSTA.KY.Equity","UGHDSOA.KY.Equity","UMJKOTA.KY.Equity","VAPAHED.KY.Equity","VERAIUS.ID.Equity","VISFICH.KY.Equity","VITCHBA.KY.Equity","WFASREC.KY.Equity","WFASSCF.KY.Equity","WYCAASV.KY.Equity","YECYOSP.KY.Equity","ZEALCHI.KY.Equity","ZENUSOF.KY.Equity"
"13",4.1413,1.682,1.7817,1.6113,0.1119,2.3933,11.6811,2.6076,2.6417,13.0883,-0.128,8.3381,2.76,-1.6613,4.4964,1.3286,4.3024,9.2268,5.2088,4.0598,1.5079,9.5271,-0.2937,3.6131,0.008,-0.9006,3.7542,3.1762,-3.0236,3.5242,3.9483,-1.5256,6.2112,1.3131,5.2438,-3e-04,4.0884,2.2022,-0.7513,-0.8868,6.0292,2.8602,3.86,-0.1125,0.3631,-0.2415,-1.0974,9.5609,0.1953,-5.909,4.0387,1.1667,-3.0342,0.73,0.4322,2.8894,6.8954,-0.9418,-3.204,0.5165,3.2974,-1.2006,2.8666,-3.6628,3.2612,2.7058,0.3771,3.34,0.3313,0.2998,1.9492,0.3122,7.2,9.1312,1.3626,0.6771,6.2688,7.4003,2.1447,4.1214,0.1494,1.1211,1.03,1.18,0.7734,-0.5856,-0.2282,-0.1962,2.9306,3.5355,0.3239,1.3779,4.9679,3.9931,-1.0178,2.8235,-1.5433,-1.26,2.4079,1.2773,5.3942,5.9722,3.4756,14.1205,0.1646,4.8208,4.8223,7.6811,0.0641,8.2062,6.3656,1.45,4.7076,2.6876,6.8,6.32,-1.0505,0.8773,1.0658,-0.45,0.9642,-0.6444,8.58,2.2669,4.4608,5.313,-3.1084,11.8323,7.2974,4.0722,2.4095,-13.5079,5.5282,-0.8456,1.6056,1.6056,5.4046,1.6099,1.6099,4.92,1.3311,5.5824,3.976,5.2261,10.0011,1.9909,2.9456,2.9587,8.2531,5.9904,9.606,0.755,-2.19,2.54,3.5287,-0.1487,2.6374,5.5169,4.9341,1.3935,0.6866,5.3457,2.1838,4.0222,4.6355,2.3503,1.265,1.7321,3.6111,-1.7615,2.0162,2.5962,1.9487,2.8764,2.8662,3.117
"14",1.1214,2.4014,3.4888,1.6503,-4.5794,2.5146,-0.8506,-0.3751,3.885,10.1971,0.2928,5.9859,-1.2599,6.9337,-0.8854,-2.4754,2.786,1.3268,-0.1169,2.3945,1.7518,7.2043,1.0781,3.2621,7.1923,3.0072,1.8223,4.6078,3.3472,0.2972,3.7356,2.2873,2.2102,2.0485,2.4476,-2e-04,1.3537,2.8205,3.1193,0.9822,-0.8038,1.8499,0.13,1.822,3.3982,3.8672,4.22,4.9468,0.9121,8.4854,2.542,1.8758,3.1291,0.47,1.6751,4.4018,1.5661,0.1542,5.3565,7.2965,3.4,5.7241,1.5541,-1.4743,4.9932,5.0332,0.4142,4.96,0.4123,0.3735,5.162,2.1936,5.2239,10.6434,3.2524,1.0855,2,0,3.6029,0.9705,NA,5.2876,1.3,1.44,0.854,-0.9817,-0.1372,7.8209,7.749,5.9535,0.3013,-0.275,2.8141,4.6471,2.0036,0.4079,1.2474,0.81,NA,2.3638,1.3022,3.2765,2.3248,7.7673,-0.46,1.7201,1.7401,7.3624,0.247,-2.6174,1.4223,0.47,4.2186,3.2873,11.37,11.01,1.6053,1.1004,1.1769,-0.81,1.831,0.9436,-1.5501,1.6687,2.3604,2.2292,2.4269,11.4148,-1.1928,1.682,1.3496,-3.5167,1.06,5.7579,1.615,1.615,1.7892,1.4693,1.4693,1.31,0.9497,-0.3809,NA,0.1637,2.5159,2.1526,2.0558,2.0333,-2.071,0.3518,-1.6458,1.9713,1.86,3.81,1.1858,-2.3227,-1.7104,-1.7005,-2.9888,-0.8001,3.7883,-0.7683,0.2377,0.5505,-0.4873,1.3616,2.7795,1.8749,-1.2088,0.3151,1.2931,1.8092,1.5739,1.8726,2.1434,3.098
"15",3.1125,1.7066,5.2106,0.0746,5.0217,3.9262,3.331,1.403,-3.8469,0.8191,2.8376,0.4419,-0.41,2.0821,3.0509,2.6439,-1.7384,1.6687,1.8085,-1.4916,0.427,9.7902,-0.8062,-3.1065,1.8688,-1.8815,2.192,6.2319,-0.8714,0.8826,-3.1494,4.9639,2.8692,3.8721,4.2662,-2e-04,4.9985,5.7217,4.856,3.1496,2.9683,1.89,2.55,1.1828,4.1751,2.4897,2.6661,1.1466,-1.097,2.2926,1.8261,-2.7414,-4.4318,1.7299,1.053,5.1455,4.5802,7.367,9.39,-0.3828,3.0338,6.3731,1.3645,-3.5104,4.4681,6.4738,0.1941,0.21,-7.0846,-7.004,NA,1.8787,0,-1.8519,3.7799,3.7035,-1.2676,1.8,4.9167,2.9927,6.0273,11.8171,1.49,1.82,1.002,-1.4871,3.2524,-13.7586,7.0557,5.2196,0.2432,-0.0902,3.2436,-8.3615,-0.821,-0.201,1.1915,0.84,3.2717,-0.3046,-1.2257,-0.4442,0.7228,-2.732,-5.6286,0.7571,0.761,5.8637,-0.073,1.0338,3.3272,2.04,-2.4485,4.3077,11.04,10.78,2.2437,0.4389,0.1429,-1.86,0.4916,1.5953,-1.24,0.4292,0.6184,2.8883,4.4628,-1.2195,2.8517,-1.5556,0.8901,8.2998,3.38,3.4237,0.6899,0.6899,1.6465,0.2704,0.2704,10.68,0.1496,5.2688,2.9158,1.2805,4.9301,3.6967,3.1206,2.9955,6.38,2.2033,0.339,3.3484,5.75,3.87,8.2577,-1.4487,1.3971,2.0003,1.2311,-0.3447,-3.9926,8.2011,0.4646,-6.1742,-6.923,-1.1214,2.4613,3.7396,4.9823,0.4442,1.2454,0.7709,3.4527,4.7128,1.0134,2.5451
"16",0.1175,2.5263,2.451,0.7311,0.4628,0.5623,4.9585,2.3419,-4.191,6.0149,-0.0256,5.4801,0.71,0.3983,-1.1393,-0.9736,0.1066,2.8545,1.0737,0.0601,1.1931,5.2524,2.5569,-1.4911,2.4755,0.2399,2.3742,2.6798,0.5763,-0.1717,0.7817,1.1634,2.2493,-1.0625,2.7005,-1e-04,-1.6382,-1.4365,-2.5002,2.5836,1.788,2.4198,3.03,0.9183,1.4259,2.0781,1.8435,4.6184,-0.1046,5.3826,1.8791,1.5706,3.5982,2.54,3.2208,0.4663,-5.5912,-2.0173,-2.7755,-0.7837,-0.2108,2.2332,0.6545,-1.9022,0.6532,5.2354,0.7178,4.48,14.0856,13.805,7.5267,2.6688,2.8369,2.5997,1.0117,1.455,-2.7482,3.7002,0.9258,2.0051,4.283,1.0383,-0.31,-0.06,0.8074,-5.099,2.3514,-1.544,4.2462,3.7622,0.3211,1.0988,0.3959,-5.6139,0.2515,0.5034,2.1067,1.6,3.2831,1.6951,-2.1489,0.1275,-2.5042,2.911,-1.1489,-0.0446,-0.0413,2.1928,-0.3105,1.5689,1.6784,1.63,-1.7227,-3.2913,11.83,11.84,0.1679,1.2235,1.0188,1.78,0.3862,0.6813,9.78,2.0994,0.3346,0.4276,3.8838,2.9891,2.8568,-1.0423,1.8069,4.3086,2.15,3.9519,0.5803,0.5803,1.6592,0.609,0.609,5.16,1.0121,0.8014,2.1309,1.8561,-2.1651,3.5001,-0.0426,-0.0375,5.2528,2.9601,2.8732,-0.8584,2.08,2.29,1.9495,-1.2524,-1.3536,-2.0917,-0.694,0.5352,-1.7956,-18.0124,0.5342,5.6318,6.994,1.1916,3.1435,4.1206,2.1373,0.9383,1.0798,0.86,2.2421,2.7865,0.4949,5.8293
"17",-2.338,2.1943,0.2963,0.2706,10.0463,0.5907,-1.3202,-0.7784,-2.2411,-5.2916,-1.0855,-4.1739,-0.77,2.0923,-4.2253,5.4975,-4.7026,-0.2974,-3.4489,-4.5298,0.2846,0.7121,0.6461,-2.6448,0.8699,0.6158,3.1823,2.6326,-5.2397,5.0423,-1.2515,-3.3455,4.1277,-3.8678,-4.3825,-0.0034,-3.4878,-6.8015,-2.8168,-2.2889,-0.7962,4.77,2.6,0.6455,-0.9156,-5.8647,-1.4968,-4.5729,2.2346,5.462,0.1016,3.5621,-3.7333,-3.1,-1.5553,1.7173,-5.7832,-1.8598,-5.398,8.607,-1.4894,-0.1245,1.0935,0.113,-3.8285,-0.0025,-0.7373,2.82,37.4005,37.3874,5.6818,2.7678,-6.2069,-4.8336,-1.4824,-0.7394,-5.363,1.5002,-1.6308,1.0867,-7.28,0.5576,0.66,1.17,1.0067,6.0092,0.8236,3.8365,1.6563,4.2931,0.3414,-0.0473,0.2315,1.0763,0.3345,-0.6272,0.6668,0.27,-0.3116,1.689,-3.4643,-2.4825,-4.389,-6.8349,2.9848,-2.515,-2.5022,3.5088,-2.8263,-5.91,-3.2321,-3.1,-2.1574,-0.8375,-0.33,-0.64,-0.3006,1.977,1.6135,1.11,-0.0705,1.2051,-1.48,7.207,0.9543,9.0337,-6.4603,-5.1487,-2.3554,-0.9977,-2.4889,-5.6283,0.8411,2.6025,0.5043,0.5043,-2.248,0.0173,0.0173,1.87,-0.4421,-0.8145,0.353,0.6866,2.8262,2.0366,-2.2006,-2.2132,-9.0708,-0.8953,-3.2171,-1.8083,-2.28,-0.72,-3.3925,0.5142,-0.0817,1.6714,-1.5516,-0.396,0.0417,-12.7357,1.6035,-5.2812,-6.5416,1.0581,0.4313,-1.1457,14.9539,3.6756,-2.177,-2.469,4.7655,-2.2643,-1.9576,-0.4156
"18",-0.0277,-0.0428,7.6919,1.0562,7.9414,5.4103,-0.492,-0.5662,6.0619,3.493,0.1752,5.2045,3.43,-3.3059,-3.0781,-5.1312,2.2622,-3.1382,1.9507,2.2834,0.5361,10.421,1.6353,3.1048,9.7862,-1.7905,-1.0213,3.5734,-2.6929,3.5365,2.0397,0.0541,-1.1216,1.5167,0.8333,0.194,3.5022,2.2653,-0.3827,3.4848,3.163,-1.06,-0.49,0.6104,-1.3828,6.6913,-0.053,5.7403,-0.403,-3.951,3.6334,0.9732,2.0066,0.47,-1.1138,1.6329,-0.2954,-3.4379,4.8944,0.5925,4.3497,-2.7533,4.9847,2.5223,2.1799,6.0028,1.443,-3.03,-2.1008,-2.1133,-4.991,3.7378,0,3.007,3.172,1.6627,3.1168,-1.3,0.8922,5.0589,2.032,-5.1176,1.56,1.76,0.3643,1.5672,0.5589,10.8286,2.4155,1.8952,0.3189,-0.9245,-0.0695,9.5771,0.7917,-0.5829,-0.0623,0.08,-0.5411,-0.2821,5.9596,6.2663,3.2385,6.6653,-0.2452,5.0109,5.0133,3.5755,-0.5468,-2.7123,0.6255,0.52,4.9097,4.4432,14.61,14.64,0.2369,0.4826,0.4364,2.11,2.7461,1.0815,11.26,1.8217,2.4969,5.416,3.4532,4.8062,7.8321,1.7779,2.716,1.0017,-2.4886,3.4467,0.5222,0.5222,-2.3481,0.6743,0.6743,4.69,0.4018,-2.0504,-1.6118,-2.0918,-1.6703,0.8754,2.8026,2.75,-6.5036,-3.0894,-6.9937,4.0143,4.41,4.44,5.9667,1.4566,-1.6022,-0.1188,0.7555,1.0624,NA,-3.5807,-0.217,-3.0182,-3.3354,-2.2011,1.231,0.1989,-12.8333,10.0794,3.86,5.5471,2.617,5.3151,-0.763,0.1292
"19",-4.8724,-0.1285,4.3485,0.5166,-6.1259,-2.31,-0.3389,-0.439,1.8741,15.8341,0.0798,4.9332,-1.07,-1.3615,-3.6137,-4.075,2.5203,0.5748,-0.4143,2.396,0.009,12.0092,0.4767,1.1308,-7.3947,1.1268,-0.4727,-5.1224,-4.5111,-3.5388,-0.0906,-3.8378,-3.2243,1.3072,-1.405,-0.0017,-7.1401,-0.9566,-1.0421,0.1215,-4.3154,-1.6399,-3.01,0.4696,5.1437,-8.1538,0.8928,10.8454,0.3772,0.8364,0.0845,0.5611,-5.2204,-0.97,-3.6717,-0.1039,-1.7778,-5.9045,-4.1178,-1.2431,-3.2883,-3.4652,-4.7549,-0.6753,-2.1371,-5.3741,0.4062,2.07,6.9773,6.9564,3.5832,-0.2534,11.0294,14.8333,-5.5183,0.4611,0.6341,0.9,-3.7428,-4.3112,NA,-0.7264,0.62,0.7,0.5303,-7.6822,-0.8551,5.7196,-2.9047,-1.1957,0.3109,0.0477,-3.7591,4.7589,1.6537,0.1631,-1.9885,-2.22,-1.3494,-0.5916,1.9655,0.6143,3.5908,5.0373,-4.6673,1.7491,1.7606,-5.0982,-0.6067,0.3668,-1.1155,-4.06,2.7147,0.8308,18.26,18.41,0.134,-1.2638,-1.3162,-1.88,-1.8858,-4.2139,-5.15,-1.9023,-3.7618,4.9283,-2.6735,13.6245,-6.4269,-0.19,-1.3463,-3.7833,0.3189,-6.3004,0.4882,0.4882,2.7971,1.0562,1.0562,-0.1101,-0.4592,-7.5046,-1.5742,-2.4379,-2.4402,1.8514,0.3549,0.3877,-2.3875,-1.7731,-2.6561,0.605,-5.08,-5.21,-9.4532,0.3889,-2.9742,-6.4583,-1.7258,-0.0516,5.9296,-3.7521,-0.6767,-2.615,-2.7817,2.2621,-5.4299,-4.3239,-6.564,-0.5056,2.6152,1.8459,-1.3346,-1.6466,-4.6372,-1.0989
"20",-1.73,0,-1.8402,0.719,3.4918,-1.9161,-2.1573,-0.3515,1.273,0.6671,0.0213,0.9002,-1.56,2.912,-0.4961,0.344,2.2713,-1.728,-1.0512,1.9734,0.9812,-11.87,-1.2989,1.0412,-12.9557,-1.6072,-1.2615,-6.1686,-4.5276,-3.058,0.3334,0.6906,-1.6137,0.5946,4.0235,-20.5209,-0.8872,-0.0498,-0.2059,-1.1214,-6.709,-1.8802,-1.52,1.1484,1.9941,-3.0763,-0.3592,-0.6529,1.0454,2.2774,0.1316,2.1138,-0.2195,-1.85,1.1847,-2.8135,-2.9998,-4.1855,-4.4796,-5.7417,-4.1019,2.0878,-2.1855,-0.3719,-0.0765,-2.9169,-0.3357,-2.26,6.4341,6.4296,-2.6492,-4.5888,0,0.8978,-7.6763,-1.439,1.0712,-0.8,-0.2075,-4.014,16.0396,-2.5315,-1.02,-0.77,0.7088,2.3826,0.7762,1.082,-5.6876,-4.8099,0.3169,0.5511,-0.0468,-0.2581,-1.454,0.1673,2.2834,2.26,-0.4834,0.8323,0.3559,-0.7937,0.0337,4.2048,1.0057,3.2436,3.2644,-1.3487,-0.0858,-1.6813,-0.563,-2.67,3.0342,-2.1752,5.88,5.73,-1.1871,-0.4267,-0.5949,-5.27,-3.3541,-0.9643,2.18,-1.1005,-1.4822,-2.9777,-2.2706,-1.7255,-7.4692,-0.0216,-2.5118,29.4283,-3.1045,-7.6128,0.3058,0.3058,-2.5059,0.7308,0.7308,-8.9,0.3517,-1.2185,-1.4123,0.4874,5.6241,-5.5588,-1.6786,-1.89,-3.5311,-1.1135,-2.1514,-1.4244,-3.85,-4.76,1.6361,0.9949,-0.2483,-1.6972,0.8485,1.4971,2.782,-13.1187,1.9831,1.4422,1.0638,0.5516,-1.7045,-2.137,3.9468,0.4517,-2.6945,-1.0378,-1.7599,-3.631,-1.7247,-1.1234
"21",0.6429,0.3287,2.9509,1.5453,-2.0465,2.3411,-0.9287,-0.9447,2.6439,13.5241,2.633,4.6126,-0.04,2.0708,1.4919,1.3652,1.779,0.8204,0.3856,1.5063,1.5928,-7.6367,3.0525,0.3803,7.4823,2.8988,-0.9414,1.7193,-0.1569,-0.0296,1.9489,0.1196,-0.9629,1.8291,-0.8864,-4e-04,-2.0567,2.1794,1.6506,1.5911,0.4676,-1.88,-2.13,1.205,12.9423,1.1672,1.231,8.6153,0.8452,0.8891,2.5669,1.1958,-5.88,0.32,0.7585,2.6159,1.6068,-2.4596,1.3883,0.3423,1.8766,-0.41,2.1073,-0.5344,1.1029,5.7111,0.2095,0.12,-10.8548,-11.0989,NA,4.8337,11.2583,17.4565,0.8586,0.6394,0.0623,1.2998,0.3623,0.7741,18.7905,0.7766,NA,NA,0.4506,-5.7312,0.2567,-0.8231,1.0051,-0.122,0.3089,1.3071,0.5457,-0.7594,-0.2683,0.2988,1.3535,1.08,-0.2712,-0.5358,0.0887,1.9077,3.3711,2.5749,-0.7246,3.5332,3.536,1.6313,1.3746,3.1227,2.1114,0.1999,3.0397,2.5562,18.13,18.31,-1.4619,0.1628,-0.0398,-1.77,-0.4215,0.5528,18.21,0.411,0.8858,-3.2115,0.6174,11.6529,2.0192,1.6336,1.5078,-2.4676,0.1916,3.3348,1.3263,1.3227,2.1202,1.51,1.51,1.3,0.4663,0.2069,-0.6957,-1.5371,1.7403,-0.8935,0.5192,0.5091,5.1451,-2.6209,5.6195,0.4178,-2.91,1.49,-3.5483,1.3355,0.5494,3.5316,1.5457,1.3542,1.2631,-0.8423,NA,0.4721,0.6333,3.1292,-0.4868,2.1208,4.7456,0.5246,4.975,3.0288,-0.9508,7.7202,-0.6454,3.5364
"22",2.044,2.4714,3.4541,0.9683,-6.2236,3.7646,7.1597,4.6961,0.8965,7.6545,-7.2131,4.3869,0.85,0.7354,1.3195,1.7111,2.8981,4.9919,2.3697,2.5081,1.0612,-1.6091,3.7784,1.1211,-2.5927,-1.6146,2.4542,2.0809,-2.0924,-1.4455,0.7817,-1.6807,2.0763,1.0147,2.6016,-0.0313,4.0039,0.5742,0.0406,3.6583,-1.9623,1.34,-0.82,1.5023,5.5581,6.09,2.8316,6.7786,2.0384,-14.996,1.9059,2.6809,-1.3812,-0.43,5.3908,1.9746,0.5271,-0.8796,2.6706,4.6355,1.3246,-1.4246,3.6007,0.5201,2.8712,5.0073,0.2038,4.63,3.5497,3.6656,4.3545,-0.3166,0.5952,5.4829,3.7634,-1.2437,-0.9969,6.4001,-2.2548,2.7922,NA,3.3136,0.7001,1.162,0.6746,-3.2424,0.8963,-2.5148,2.1457,-1.5621,0.301,3.007,2.0468,0.0094,1.0242,0.6747,-5.495,0.89,1.7659,0.5632,2.1848,2.1135,1.6369,4.6442,5.0345,2.8282,2.8286,1.1445,0.7392,4.398,4.5525,2.4001,0.1086,1.6531,20.21,20.89,1.4553,-3.9528,0.9281,1.3,3.5117,2.749,-0.18,0.7492,0.5476,1.6345,-0.872,6.2674,2.9839,4.1023,1.5138,5.9911,7.287,1.7467,1.5252,1.521,5.4218,1.2383,1.2383,-0.02,1.8337,3.1272,2.4782,1.7623,1.1736,2.3711,0.3919,0.4228,4.0046,2.8689,5.4029,0.335,3.22,2.18,1.3033,0.5982,1.8866,4.4368,2.0809,0.7527,-0.3132,-1.4517,2.3834,3.0008,2.5227,4.6572,2.5069,2.5371,3.5651,1.1369,3.4981,3.0132,0.7463,2.085,0.3834,0.7504
"23",4.9981,2.7315,1.7509,0.6578,1.4294,0.4745,0.9767,0.3171,1.9461,3.7558,4.5177,2.0133,4.18,1.958,11.0802,2.9597,3.7197,1.586,-0.0137,3.1053,1.1192,-0.4053,2.6969,0.9383,8.416,1.9302,4.1129,2.998,-2.7141,2.8393,-0.4365,3.3703,0.565,6.606,-0.4754,0.004,3.1279,8.5411,9.4952,8.3499,5.1689,1.03,3.05,0.5304,-3.085,-2.3008,5.0173,-2.7383,-0.1971,-10.8072,1.0114,-1.0332,2.3055,0.33,5.743,4.5855,8.9986,0.7429,7.3545,8.3354,6.3474,2.7058,6.1741,-1.1915,2.3639,-3.48,-10.0766,5.4,-1.945,-2.0156,1.527,3.4774,-0.5917,-2.4994,4.62,-1.0004,4.0906,2.6,5.4008,1.886,NA,7.144,0.57,0.91,0.9426,11.3861,-0.4653,9.6148,-1.8641,-4.2774,0.3001,0.1061,2.1738,5.2482,-0.9831,0.1175,1.9977,1.6,1.1536,0.5529,0.9824,-0.5322,2.5411,6.2889,-0.8347,1.6017,1.6034,2.1425,0.1589,-19.1298,0.628,2.41,2.9563,3.481,12.61,12.77,-0.4426,1.1758,0.8622,1.05,2.2489,3.4404,-1.88,1.2962,0.0667,3.7472,-0.5701,-0.6915,0.9239,1.9079,-0.2584,0.2532,1.285,0.4824,0.8682,0.8668,0.4307,1.6746,1.6746,-2.89,1.4116,5.0114,2.2724,1.35,6.4967,6.3693,-1.1495,-1.2678,1.9087,-3.0194,0.8529,-0.3536,-3.84,-2.76,4.1749,0.1905,4.0469,0.0203,4.4168,1.2763,1.6575,4.6074,-1.511,10.3348,13.5428,2.0642,2.5052,-1.758,8.5824,1.3453,-0.5643,-0.3064,4.4328,-1.7045,2.5283,2.008
"24",0,3.3287,3.8351,0.6425,7.9111,2.8117,1.6369,NA,-0.0854,4.5414,0.4349,2.5314,-2.11,1.7936,0.6274,4.9381,1.8394,1.265,1.1904,1.5811,0.7222,6.6228,-0.8699,0.2284,0.9153,-2.3732,-2.2029,0.2161,-1.4903,0.1472,-1.4415,-0.4938,-0.7866,1.5959,-0.3185,-0.0037,3.3171,-0.7622,-0.5633,3.541,-0.6889,1.05,0.12,-0.011,1.0995,4.8087,1.3754,5.44,-0.3555,4.1097,1.0506,3.0258,1.4111,-0.8501,4.538,2.443,-2.8554,-0.659,0.4878,-1.6996,1.5532,-0.9596,3.0872,0.4755,-0.018,2.4496,0.5754,0.46,7.3305,7.602,NA,NA,2.9762,0.8053,-2.7239,2.0005,0.9674,1.8992,0.4825,1.6028,6.1174,0.9514,-0.3599,-0.1,0.6554,14.7692,0.8075,-0.0466,2.2735,-2.838,0.327,-0.6458,-0.1311,2.2994,0.8377,1.0041,2.0223,1.98,-0.2499,1.0415,-0.2575,-1.308,-0.6479,6.6239,4.2131,4.2565,4.2583,3.1527,0.014,-1.0248,-0.9807,-0.03,-2.4108,0.4191,17.73,18.41,0.9775,0.5987,0.4459,-0.61,2.7681,0.1066,-1.69,1.5566,0.9444,4.8675,7.0446,3.1209,0.3118,0.7032,2.3844,7.3963,4.2891,2.9699,0.8746,0.8726,0.6453,0.218,0.218,3.03,0.435,1.8597,0.5865,2.0047,0.6598,0.2597,1.378,1.51,-1.6373,0.1429,-2.1593,-3.1817,-2.48,1,-0.6522,0.5008,1.7958,2.1312,0.8315,0.7623,0.1812,-2.2472,-1.3663,-0.2385,-0.5147,2.4188,0.0873,2.3105,5.1783,-3.1094,3.6088,2.7089,5.9256,2.634,-0.5653,-2.8219
