"","ann.ret.12","ann.std.12","downrisk.12","drawdown.12","sharpe.12","sortino.12","info_ratio.12","omega.12","wl.12","skewness.12","kurtosis.12"
"INFCCGR.KY.Equity",0.153662765906998,0.145621640890169,0.0204446828906687,-0.0807682513999999,0.185063614345785,0.625081024815806,1.74789395613716,2.16292560855388,0.666666666666667,0.201332411142482,-0.770547840184897
"IQHIX.US.Equity",0.00100314943183899,0.0351500578558945,0.00773910435171065,-0.0411228888944788,-0.479848734054851,0.0169270233410206,-2.38425239745782,1.03685987619584,0.583333333333333,-0.828254672002018,-0.0652311240275671
"IRONBAY.US.Equity",0.357175867528295,0.137961192966125,0.0072444231424363,-0.0249999999999999,0.539009734532726,3.65337347266446,1.53699356343088,12.1830633802817,0.666666666666667,1.15753425452829,0.838522357509765
"JAAAX.US.Equity",0.0532095106608133,0.0143151011173516,0.00125360074718123,-0.00499692908900018,-0.160358257442938,3.45990008628026,-0.718791970173966,11.4096,0.833333333333333,-0.640582312016046,-0.377782569538565
"JANLYNP.US.Equity",0.187996522895168,0.20868327240538,0.0190018200882617,-0.0670856432804784,0.182459522577786,0.841586047672635,0.522455657463178,2.76216712580349,0.583333333333333,1.91920238161312,3.54312071126376
"JORCAPP.US.Equity",0.171136175566694,0.0489212708998299,0.00291561885940761,-0.0100999999999999,0.590665200766619,4.57590102707871,2.59228297886616,16.8513861386139,0.916666666666667,0.252283481844659,-0.714103091022507
"JSIEQUI.BM.Equity",0.107080060601488,0.0589722209488193,0.00609417379551978,-0.0294383325973642,0.214092253666283,1.41851331398227,0.227773623846727,3.50976217550142,0.583333333333333,0.173066284805576,-1.11723071697903
"KACIPQP.US.Equity",0.0656979350386109,0.100276895508025,0.0172729715258647,-0.096795021727641,0.0242335711602148,0.330082174422769,0.0366055061889037,1.62993039443155,0.5,-0.397566093786948,-0.837699211914171
"KALOCAP.US.Equity",0.144637174952335,0.106486554891387,0.0150222057856583,-0.0456669999999999,0.219591590238168,0.782192054060259,0.350713659846618,2.46878125,0.666666666666667,-0.121266589507195,-1.06637310856166
"KAYNMLP.US.Equity",0.0247991075742546,0.114521628604303,0.022395340147748,-0.0963514683744149,-0.0741691963678436,0.113773668235899,-0.426917555614324,1.21697724918037,0.583333333333333,-0.421955031428609,-0.788231361366116
"KEYREOH.US.Equity",0.0497305025730297,0.214661420535816,0.0414216127160689,-0.225671719744,0.0134412041207644,0.14081819331008,-0.800879172406497,1.2641320754717,0.583333333333333,-0.364525196618914,-0.793405385286611
"KEYREOO.KY.Equity",0.0887543463303015,0.221104631799682,0.0414216127160689,-0.225671719744,0.0626663901045504,0.21727385157657,-1.32024648143323,1.40753962264151,0.583333333333333,-0.431550250133754,-0.913394275052246
"KGRSEIV.US.Equity",0.355593404564848,0.104924009289841,0.0113670674501679,-0.0393620000000001,0.696320988009323,2.29530030042603,1.25052390682704,8.74266142394342,0.833333333333333,-0.412866505241366,0.175206144656978
"KINETIC.KY.Equity",0.295543132957328,0.123751387634093,0.0103234541054178,-0.048179694604,0.48650137341251,2.16785484504214,1.91922402159468,5.63189030700241,0.75,0.382191342679256,-0.817692738505768
"KININST.US.Equity",0.371780671345752,0.14579246581232,0.00813801943554655,-0.0362695199999999,0.533854832659037,3.37528889973976,2.29205549435079,7.47808655320152,0.666666666666667,0.75689255480181,-0.489655192373841
"LAKEGEN.KY.Equity",0.234551223551894,0.0846000534601164,0.00919131021218774,-0.0316,0.531646449158373,1.95661259582846,2.12862894246316,7.0792134989718,0.833333333333333,-0.272329323197314,-0.374340585309332
"LAWTONP.US.Equity",0.191729229671752,0.0714899865842635,0.00676387462923434,-0.018,0.480519617615153,2.20534345834781,1.30411861844053,6.42424242424242,0.75,0.0824498015954897,-0.613805604401989
"LEGIONS.KY.Equity",0.0703162837218791,0.0209926384044936,0.00304927544672501,-0.010563,0.114809232279073,1.8679027524776,0.802702999382146,7.4706049417779,0.916666666666667,-1.52184394012304,2.55502237345895
"LEVPART.US.Equity",0.213431599442528,0.12479364785699,0.0128419884233972,-0.0307799999999999,0.32847720870728,1.31080427565752,1.97176688904356,3.37647058823529,0.583333333333333,0.283562981483672,-1.17833447700177
"LIVEQOP.US.Equity",0.189216546161902,0.0887436165079443,0.00993234784261338,-0.0465824449449,0.384188370815414,1.49432610515193,0.845998241124467,4.78160431440825,0.75,0.0917457637868877,-0.175547221323634
"LOGICAL.US.Equity",0.00251714375430034,0.0716910650265175,0.0153527364906065,-0.058130165406,-0.221888784689741,0.0265696390292537,-1.06287892808264,1.05224063777334,0.583333333333333,-0.796238893923931,0.245812319045875
"LQLAX.US.Equity",0.0310293234242642,0.0314267160810092,0.004529753534502,-0.014492011542931,-0.265943233624702,0.571186337982026,-0.740732424453451,2.0327645278249,0.5,0.0418591560338066,-1.12965513184412
"LSNAX.US.Equity",0.039433788325403,0.027364775114934,0.00310779454222229,-0.0102738524275716,-0.220688231142369,1.04790282060857,-1.35864812006815,3.14926029808062,0.583333333333333,0.372361088550573,-0.874364537090655
"LSUSSIU.LX.Equity",0.0886446938332601,0.0224269923144573,0.00247526513731358,-0.00810899999999992,0.32777967724714,2.87730119330286,0.677888162638192,8.84370411160059,0.833333333333333,-1.3674316740771,0.754842195428004
"LTEPART.US.Equity",0.0285903118686823,0.0464214041775794,0.00592093742577981,-0.0234297944173358,-0.191532210260338,0.410970959216455,0.459971938668193,2.00343642611684,0.333333333333333,0.941575254450931,0.739904433094412
"LTPUSE1.KY.Equity",-0.038326999647129,0.00911948421089303,0.00407070953070019,-0.038326999647129,-3.13315703896174,-0.797956713811826,-4.52226655796521,0.0488054857365968,0.0833333333333333,0.125205765831164,-0.149531919850844
"MARLNLP.US.Equity",0.438007262865106,0.262668827094638,0.0181629201029644,-0.0814199596479999,0.370805289267149,1.82331180663299,1.33308536334084,4.82851637764933,0.666666666666667,1.6317907535697,2.31418187565018
"MATAMNB.US.Equity",-0.00337997356370445,0.0852501596394133,0.0140914217699989,-0.0918074236148451,-0.203497811171128,-0.000567721279696003,-0.959776181296885,0.999131190269331,0.333333333333333,0.841984115535331,0.0349524560342327
"MATAMNC.US.Equity",0.0124205508437876,0.0884993011292385,0.0143369045967624,-0.0938458189634069,-0.143862470931573,0.0923955835603319,-0.955451425236611,1.14664071364655,0.416666666666667,0.716747371008094,-0.119630730145628
"MEDISIP.US.Equity",0.137441617712041,0.0777724277684579,0.00804283326943932,-0.0229999999999999,0.2679951493212,1.36975983847145,0.50256273015287,4.20114775533924,0.666666666666667,0.445146105026751,-0.528867215150776
"MENDCAP.US.Equity",0.401162985153175,0.166179177727481,0.0108156936747796,-0.0374,0.510643790489697,2.72719447193489,1.48799150429864,9.93066559014987,0.833333333333333,1.28091770578898,1.37001420120548
"METISLC.US.Equity",-0.0508301490824266,0.116651773941232,0.0186212244495361,-0.142735416163279,-0.262315464507774,-0.205858285190738,-0.926095949681069,0.730994152046784,0.25,1.62456869032179,1.68365656993865
"MICMIAD.US.Equity",0.184191517580828,0.177863529937217,0.0314865997648206,-0.1067,0.202800563475593,0.489501886997033,0.448137096378,2.33448537104513,0.666666666666667,-0.765900148764049,1.04709354160241
"MILE26F.US.Equity",0.149246277001128,0.072113918717036,0.0108321281380899,-0.0371000000000001,0.329450458383433,1.09473717280309,0.671831922492477,4.16222222222222,0.75,-0.879543730187465,0.654889568190811
"MILLRLP.US.Equity",0.159476620298348,0.047110526794106,0.00666839560914018,-0.0231000000000001,0.550878647327186,1.87327668185702,2.10979735520531,7.48922077922078,0.916666666666667,-1.29634045244121,2.22875853621436
"MULTADV.LX.Equity",0.0786396870869008,0.0253596077901991,0.00281613486597026,-0.0114959281250001,0.184795923256485,2.25586970641925,0.0263065427176499,6.79417800410428,0.75,-0.815252582932897,-0.0670575129309356
"NCHPX.US.Equity",0.0325930772430196,0.0206300184880717,0.00293321466142524,-0.0126280053429999,-0.387451218544346,0.917963273790883,-1.31201695970055,3.15622288955622,0.583333333333333,-0.491720568384146,-0.586084526659535
"NEWBRCP.US.Equity",0.160182758878465,0.0574638226111952,0.00540061724867322,-0.0228699999999998,0.457147402564376,2.32998058442759,1.04740958102918,5.71875,0.75,-0.251372701737596,-1.06195346275263
"NEWPRDM.US.Equity",0.0752257333454152,0.0604069762700543,0.00706885189876451,-0.0144010000000002,0.0688200414918097,0.877099056837925,0.50640337894424,2.75482334072362,0.75,0.646569322288002,-0.40281949494806
"NOIFUND.KY.Equity",0.419068482146871,0.218495275588616,0.0323413177426853,-0.12009166,0.418819205220945,0.971409604167171,2.17563462944957,3.20338983050847,0.75,-0.665011500577636,-0.459227144990261
"NPEAKCP.US.Equity",0.212386418232513,0.260018954102126,0.0512543733426719,-0.168271,0.185098326029272,0.368625454463155,-0.0768776813531363,1.88816982735994,0.666666666666667,-1.28967814350768,1.1748441853924
"NSPARLP.US.Equity",0.0683645196115164,0.113177464915222,0.0167325859751763,-0.0541553648198739,0.0308653123335862,0.359084762844218,-1.95671415912785,1.68407669901992,0.416666666666667,0.429778940472324,-0.454060332166548
"NVINSUR.US.Equity",0.234555276516215,0.0676471863286406,0,0,0.659734398878655,Inf,1.68471124779769,Inf,1,1.31390361208145,0.347618642988566
"OCEANPT.US.Equity",0.0238532922026129,0.0685160779399458,0.0076520270135871,-0.0263928596479999,-0.144501719725934,0.27991493794565,-0.786006510883397,1.39243018764218,0.333333333333333,1.54480197165078,1.11567281728436
"ODAAX.US.Equity",0.0104069496057337,0.0191802412440985,0.00312782456349457,-0.00831653920412145,-0.74461595280185,0.280439854876851,-2.23618100452564,1.47745622788714,0.583333333333333,0.177493438702514,-1.07220532431121
"OGBORNE.US.Equity",0.13124447050044,0.094075255776716,0.00827566714329828,-0.034766,0.208361049113495,1.2879324186729,0.999334587210815,3.51775590551181,0.5,1.00463741868967,0.203107198574823
"OKLOKOK.US.Equity",0.24454697027809,0.065570194317374,0.00490747728811182,-0.0169999999999999,0.716296993819732,3.78166124408232,2.14311452227636,14.1000588235294,0.916666666666667,0.55634951627734,1.22362846449167
"OLYWFRI.BH.Equity",0.103575274107446,0.181452886822648,0.032549335445085,-0.104303543171199,0.0860825260556897,0.292143701347648,0.54333776143004,1.60866898166669,0.583333333333333,-0.329686323339905,-0.593315864012994
"OLYWSCI.KY.Equity",0.116492689105104,0.122619451964197,0.0170933710347998,-0.0932662428843521,0.135368573038871,0.572834149959779,0.0473860641787289,1.97753743760399,0.583333333333333,0.193753622116318,-1.0784136829798
"OPEXCAP.US.Equity",0.128618530240683,0.0143609001996899,0,0,1.24026039850096,Inf,2.48818292081359,Inf,1,-0.155883195742281,-1.0375235889308
"OPTFNDI.BH.Equity",0.113051597958221,0.0332513334906901,0.00296928640417188,-0.00961500000000004,0.417481298194614,3.03350101919367,1.23947342170216,9.145903986736,0.833333333333333,-0.288543562240394,-0.155859205447713
"ORILX.US.Equity",0.140409570197077,0.0634814698940493,0.00766720464597974,-0.0258410000000001,0.336238719152215,1.45577828105222,0.830101119113936,5.18840489070953,0.833333333333333,-0.20552895044182,-0.237958703882949
"PABALFD.US.Equity",0.12637057701532,0.0364173957533285,0.00346410161513775,-0.012,0.477164499069957,2.89146637314651,1.29127289431315,11.0163333333333,0.916666666666667,-0.378510414661088,-0.0718885730015786
"PACAPRV.KY.Equity",0.0637022579559616,0.0439091624317129,0.00742574350935088,-0.0199,0.0184082394676173,0.704755466808576,0.317282272094268,2.73480662983425,0.833333333333333,-0.859643352105266,-0.238393759275541
"PACROCK.US.Equity",0.165695293498365,0.130058207248629,0.009644471646147,-0.0258,0.225731707435956,1.39717347869267,1.39444769225187,3.46870229007634,0.583333333333333,1.48616853773121,1.45031897686769
"PADIVMG.US.Equity",0.150811524337856,0.0393474814303164,0.00424352447854375,-0.0147000000000002,0.601583197349644,2.78852324912886,1.75729029007412,10.6597278911565,0.916666666666667,-0.766697231787321,0.676487900760957
"PAMSECT.US.Equity",0.142592626558913,0.040610624873749,0.00484974226119286,-0.0167999999999999,0.531670141967598,2.31618837903023,1.62684255430695,9.0235119047619,0.916666666666667,-0.778388186901078,1.01948010181632
"PAMSFII.US.Equity",0.1439414252232,0.0411201932465834,0.00496463496476159,-0.017198,0.533590171222529,2.28293051696922,1.68033837226338,8.90830329108036,0.916666666666667,-0.780295107737598,1.11537659648072
"PASELST.US.Equity",0.130484005943156,0.0397305155905497,0.00380993442638234,-0.013198,0.464954932963046,2.71203267833612,1.24683124757519,10.3947567813305,0.916666666666667,-0.20382277052836,-0.151834123185893
"PDPAX.US.Equity",0.0325534906210272,0.0490263900836719,0.0080406848485271,-0.0238749999999999,-0.157938064010458,0.343845089327988,-1.16867163598851,1.65619066455696,0.583333333333333,-0.0550019172159334,-0.515031967407716
"PECGREN.US.Equity",-0.0898930927163685,0.185912948837499,0.0415967346474857,-0.178910495617352,-0.213812788631794,-0.155661256944153,-1.00858065635492,0.721904080171797,0.583333333333333,-0.237821596601087,-0.266355775591531
"PECINTL.BH.Equity",-0.131279602635886,0.174709258228948,0.0408893280616512,-0.173542036115709,-0.306838632296612,-0.256183389731244,-1.34939795294655,0.565351793197881,0.5,-0.072513986348249,-0.218575479450912
"PERWHIS.BH.Equity",0.166507492375588,0.0573908625511382,0.00485938742710094,-0.014736,0.485383419935684,2.68377448714363,1.6529959068973,7.4149040826365,0.75,-0.044578161370253,-0.879670933774659
"PGSPEIA.KY.Equity",-0.0058695052075145,0.114531638672465,0.0234087532969329,-0.0947427488331326,-0.15080306348655,0.00060162679979968,-1.02191097209193,1.00117401060083,0.583333333333333,-0.281280108264064,-0.358134187355906
"PINPIAG.US.Equity",0.238013882369548,0.111295565254702,0.00633048181420656,-0.0215000000000001,0.417070487141275,2.90653232092195,1.25229559085324,9.42736641221374,0.75,1.88068331770276,3.50553866076063
"PINPIAJ.US.Equity",0.0978454781794549,0.149145979753821,0.0252102492384876,-0.110765331564724,0.0849654887068347,0.343438360516029,0.165103893902601,1.59987297921478,0.5,-0.243003518832129,-1.39292903941208
"PIPDYNC.US.Equity",0.0577468260592402,0.0388756078981994,0.00460499864277939,-0.0125076026800001,-0.022573856889036,1.03076396648008,0.056508311307989,3.12331320360844,0.666666666666667,0.415477420906759,-0.223071071652097
"PLDLX.US.Equity",0.0598479525630391,0.0281192164817133,0.00416822125332457,-0.0147923734800001,-0.0140748448587418,1.17214267263359,-1.16942429588256,4.10683058661438,0.75,-1.00757155770444,0.302083107090532
"PPFAMRF.US.Equity",0.048304500954742,0.0453209931719386,0.00575815677249818,-0.0136711052560001,-0.0751417902492832,0.697604602544353,-0.605986392453501,2.17273678320317,0.416666666666667,0.213387647170025,-1.49724171351819
"PRIMSVA.KY.Equity",0.113142330881679,0.0226232817649912,0.000288675134594813,-0.001,0.611208360074851,31.1480470227803,1.24109486810016,108.9,0.916666666666667,-0.438701915653765,-1.35333126572429
"PTDEFMC.US.Equity",-0.00380464692816884,0.132894595108646,0.0268354088224247,-0.110551324561448,-0.120883556077415,0.0135082719402091,-0.517304191560372,1.0256032960565,0.5,-0.291589384382749,-0.373824101138563
"PUNCHMC.US.Equity",0.187152473504237,0.126504313692531,0.0168598635818918,-0.0455000000000001,0.27383040518632,0.889681971257303,0.307020582137815,2.76124266144814,0.666666666666667,0.162988391564288,-0.164095186543
"QMETRIC.CN.Equity",0.0961478928896999,0.0842433345860776,0.0134566588225557,-0.0708753120445361,0.121311403034306,0.590797966382323,-0.561473263892054,2.29975476839237,0.75,-0.382674050167959,-0.556248055947953
"QUQEQMN.US.Equity",-0.0781380658459317,0.0367898346767888,0.0118620472972979,-0.0880747147388975,-1.10212565743424,-0.565241100344793,-2.60559637397552,0.191927206258976,0.416666666666667,-0.245340990147376,-1.22119277537782
"RAMSEYP.VI.Equity",0.106178186703286,0.205743967182736,0.0494397522639087,-0.1980914556726,0.245078874926209,0.611082147797386,23.1706685446327,2.15563071175614,0.666666666666667,0.268083135457807,-0.790832513639192
"RBBAX.US.Equity",0.071168457344722,0.0188743604346792,0.00151503589066398,-0.00536040184199993,0.139333488160307,3.80134008847979,-0.222316534958633,13.8912516321582,0.833333333333333,-0.475931368315066,-0.477309896486844
"RBICPTN.US.Equity",-0.0833152643411813,0.0762673002794061,0.0184503839165115,-0.102179986,-0.545050210306348,-0.379400416002664,-0.978714278434624,0.42856462585034,0.25,0.269489507161511,0.108866741888605
"REDOAKP.US.Equity",0.21535455743994,0.197838963303491,0.00669265766842042,-0.0281139975879998,0.222812437912652,2.64843716973152,1.28607383851918,5.96964953271028,0.583333333333333,2.7723075984984,6.19694707547979
"REDWORP.US.Equity",0.041083465250785,0.0633398944397318,0.0034050527406586,-0.0184014093430275,-0.0815620274458205,1.03042946288932,-2.90279954237542,2.86333864400779,0.25,2.83207901294678,6.46019686278953
"REEFENR.US.Equity",-0.108675077950564,0.12070742196771,0.0283356354099098,-0.168777051931669,-0.40130551063688,-0.317041887481073,-1.16905427464734,0.541854544990927,0.416666666666667,0.330191199925187,-1.19274612360642
"RMDFX.US.Equity",0.0666883098167861,0.0218584552124053,0.00228428634004875,-0.00791299999999995,0.065385708984951,2.36948548806618,-0.34437287105886,9.20813850625553,0.833333333333333,-0.456951747294396,-0.239420725965879
"RMRGX.US.Equity",0.0582635356946524,0.0212999703712982,0.00159848104983033,-0.00546400000000002,-0.0410651114801984,2.97000705795288,-0.365391757302311,9.95473121659855,0.666666666666667,0.230153938727553,-0.759237763994093
"ROTHCSF.US.Equity",0.130254106880416,0.0568179289885284,0.00663933982661931,-0.0171000000000001,0.327908699215539,1.56315742292979,0.568289520243144,4.50816901408451,0.75,-0.396860734606721,-1.01697116597482
"ROUBAIX.US.Equity",0.122779416060684,0.056030766259586,0.00771762053139869,-0.0251000000000001,0.297800677087736,1.27200259372615,0.641815911374985,4.21863387978142,0.75,-0.601936839523665,0.246058908028827
"RRCMONI.US.Equity",-0.0752231163502712,0.174987501522511,0.0309087614453141,-0.209836038214058,-0.20504657113875,-0.173343514356367,-0.420968818780865,0.763882819127644,0.333333333333333,1.08492862528215,0.120374287130149
"RUDGEAR.US.Equity",-0.0540605001135013,0.078674453737018,0.0196120680407073,-0.0811060871788114,-0.412961499317731,-0.223276640565272,-1.11496194405913,0.540005602535147,0.416666666666667,-1.17575296374271,1.71217266960312
"RWRINVS.US.Equity",-2.92356280519046e-05,0.00164219963352926,0.000322948654329652,-0.00158710591513522,-10.5520611658014,-0.00722509074446103,-2.62447476519635,0.98786828422877,0.583333333333333,0.0684998844797537,-0.85646221980709
"SANDPOP.US.Equity",0.112592676451855,0.0608056452485368,0.00364351255658602,-0.0118559954449999,0.231806450523607,2.48905871074155,0.597514468482086,6.33491837835188,0.666666666666667,1.17002151387982,0.525806740845257
"SANSNLP.US.Equity",0.547196091276179,0.181792136543611,0.0157718895507165,-0.0670612626100001,0.633747137842519,2.4257292197177,-0.237159614976696,6.49820359281437,0.666666666666667,-0.00995300006976566,-0.853791190561935
"SAPHVOO.KY.Equity",0.114449601309816,0.0762619131885754,0.00842394782747377,-0.0286598628383511,0.194811081715003,1.10265996302895,1.35546129834986,3.62975982635776,0.75,0.798251886660275,0.877033803666557
"SAPHVOY.US.Equity",0.173880027443931,0.0823269057974476,0.00793875305070009,-0.026575783954,0.366213581878805,1.72613170428886,2.47225435623491,4.56239168110919,0.75,0.351102472374435,-0.569632990838127
"SASGTVA.KY.Equity",0.0948757261340074,0.021000725136831,0.00112381229897761,-0.00389299999999992,0.428667772835661,6.76158287902081,1.29614101243225,24.4228101721038,0.916666666666667,-0.425764787159495,-0.826361955929203
"SCOPLBF.US.Equity",0.184905292893972,0.087908844574676,0.00623581980042186,-0.0327758934852415,0.375381121440003,2.32945848312529,0.863129479905433,6.26800447278552,0.583333333333333,0.873148252342922,0.0613130232599572
"SCOPQPL.US.Equity",0.218322730757092,0.0877500664982913,0.00681561396109453,-0.0168489711400461,0.468942942759913,2.47650714418633,0.862029158064397,6.03823192875976,0.75,0.633075274389303,0.0124349078432471
"SCPLBIN.BH.Equity",0.186479806467326,0.0881460547562448,0.00594529215710493,-0.0338056689893399,0.37884125741082,2.4624245447447,0.946388999932024,6.140390917603,0.583333333333333,0.871399918403854,-0.0657073945215938
"SCPOGVA.KY.Equity",-0.0439520693976437,0.010626157036466,0.00475079895912256,-0.0439520693976437,-2.84734447535319,-0.78602568370725,-4.99848000539889,0,0,-2.05791496268677,3.93437425218957
"SCWCAPI.US.Equity",0.23435045043716,0.0762470758300695,0.00491650295772649,-0.02288394,0.586833746736496,3.6441721864881,1.49354918556593,9.95679886685553,0.75,0.638752942935467,0.470800109521933
"SEEDLCA.US.Equity",0.13146048111222,0.0991031984269657,0.0187904390670717,-0.0507999999999998,0.200117359849023,0.5707734287129,0.0359298808035291,2.40659905134538,0.833333333333333,-1.18100604222666,0.555803757684076
"SELAX.US.Equity",0.0275986266071204,0.0371183325974939,0.00703332291073477,-0.0330276476620001,-0.249732318191466,0.330438878298357,-1.71016510221031,1.70136304194749,0.583333333333333,-0.782752775593208,-0.544012235523357
"SEMPALT.US.Equity",0.033029933588586,0.0114432989521856,0.000643557819210261,-0.00329704046800006,-0.691207904376841,4.22132493083592,-1.28498333869287,10.8787878787879,0.75,0.501829282863202,-0.471916900241562
"SERALTS.US.Equity",0.0129584157423286,0.0665503432133763,0.0115547609235328,-0.0629852647720001,-0.195630074040088,0.107459312649027,-1.47208717612696,1.18884664131812,0.416666666666667,0.417335311650991,0.0604309314208424
"SEVHILL.US.Equity",0.0165530251606811,0.0248645810505261,0.00344085271650309,-0.0142299734692,-0.502580673934598,0.404720413243554,-1.822411879854,1.63789746917586,0.583333333333333,0.565760846371824,-0.959247517592266
"SGUSUAF.CN.Equity",0.0164967337419613,0.0421645074224972,0.00819545096379693,-0.0210530000000001,-0.293094435757837,0.174792089700495,0.0279180197141474,1.35095957533687,0.666666666666667,-0.461284450935094,-0.576161189714088
"SILSEAS.US.Equity",-0.0238062418308902,0.024096681965102,0.00616602119820121,-0.033380372070918,-1.00394910550278,-0.321695834245915,-2.58400627246726,0.489238890200202,0.5,-0.293344296390324,-1.02934329602783
"SIMCOEP.US.Equity",0.154040244806512,0.0644670458451448,0.00595119035711904,-0.0190000000000001,0.385096932078882,2.04440892268089,0.724244796710539,6.40740740740741,0.833333333333333,0.467932478357336,-0.103532190252638
"SIMUSEA.LE.Equity",0.128180941937109,0.0545363530825582,0.0068086271315638,-0.0234799999999999,0.331194028854846,1.50016782178926,0.732280272281957,5.70135399486019,0.75,-0.336823226117546,0.224948097420907
"SITOWER.US.Equity",0.169814856800633,0.14743504570303,0.0250734903666535,-0.0786840000000001,0.21127798295889,0.55804622579693,0.425146871813759,2.27369411193543,0.666666666666667,-0.70306205123988,-0.0444235951419536
"SKYBGII.US.Equity",0.0710295202673124,0.0202565685755151,0.00282757294335619,-0.009795,0.128329710796548,2.03369348266616,0.800815513277305,8.04492087799898,0.916666666666667,-1.53792037408878,2.23524794906425
"SKYQUES.US.Equity",0.269414999832343,0.0937211798125405,0.00945122390663417,-0.03274,0.569445500900635,2.15912071652533,1.4732067536367,8.47941356139279,0.916666666666667,0.243104869452671,0.440924752328927
"SKYSPIN.US.Equity",0.272018956131279,0.0929252358653792,0.00931150514149028,-0.0322560000000001,0.580613767922718,2.20964097862704,1.50259035221362,8.65442088293651,0.916666666666667,0.218117263248875,0.378002629125081
"SMINVES.US.Equity",0.043950279988177,0.0705766510829956,0.0144434229639884,-0.043899,-0.0597215307830664,0.261935831238394,-0.545583378340843,1.59892349705149,0.666666666666667,-1.16117343609631,0.569038797992537
"SMINVII.US.Equity",0.0706571394124389,0.0783162153249133,0.0145297378991043,-0.0447010000000001,0.0416483397755457,0.408925706340486,-0.459662333441401,1.94185017370973,0.666666666666667,-0.884507928778845,0.191728727664344
"SMINVOS.KY.Equity",0.0327465270604628,0.0725446468791336,0.0150922353463627,-0.0458979999999999,-0.100647814737751,0.191638278467281,-0.685999106150258,1.42432726516939,0.666666666666667,-1.10159348039502,0.469547580995399
"SMSAX.US.Equity",0.0487561858508612,0.0208305725055528,0.00282329436710615,-0.00929800000000003,-0.167712456195583,1.4137739395879,-0.425381465783649,4.88435649987836,0.833333333333333,-0.629177688917062,0.37871912132624
"SNOWCAP.US.Equity",0.143888131038832,0.0783148888665611,0.0119650532802825,-0.0390999999999999,0.28751442828146,0.961132368624809,0.467105453118336,3.46869409660107,0.75,-0.760137078293477,0.299378225864859
"SNOWONE.US.Equity",0.0636570701665291,0.00783482899970034,0,0,0.0700057085803816,Inf,-0.077565192762715,Inf,1,-0.332551985194365,-0.90439577869559
"SOLSPVE.VI.Equity",0.0969681635578308,0.0621089858291638,0.0062421937116156,-0.0218995286253398,0.161058349777181,1.26360491696839,-0.188647056342241,3.25447789634146,0.5,0.535275818833219,-0.53870776827715
"SOMERCP.US.Equity",-0.00562896870662133,0.120616946656083,0.0224582204697226,-0.0765422783425428,-0.141213149882357,0.00369946200525295,-1.01692370204652,1.00623125,0.5,0.230330042526482,-0.542704137142736
"SOSNFLP.US.Equity",0.34295213696865,0.176604111969785,0.00883638312603069,-0.02288,0.411918056616222,2.94238977220679,1.0922867110321,5.39444217524191,0.5,1.11014392597731,-0.063678714764499
"SPESPAB.US.Equity",0.0829725370305818,0.0338076283417058,0.00287968208604121,-0.0098774900990003,0.1750018316494,2.32939486590627,1.42837910445534,5.73305109660728,0.75,0.101296208931929,-1.10644546344038
"SPIMLPE.US.Equity",0.034073933060494,0.107462539236619,0.0211804701966222,-0.0695750957660848,-0.0566994425143497,0.153022256033306,-0.250452885797748,1.310386656558,0.583333333333333,-0.577135217332019,-0.830854914968332
"SPITFIR.US.Equity",0.210443636824874,0.116231152892924,0.00845020121062215,-0.0312259136961552,0.343995121117729,1.95759638392272,0.130402194419553,4.46455249930187,0.583333333333333,0.832401778091304,-0.523316652285743
"SPYGPAR.US.Equity",0.187073928944324,0.199867890458582,0.0345631909213641,-0.10474792,0.189351626509625,0.460750283046247,0.911343751230741,2.06343906510851,0.666666666666667,-0.442355138702058,-0.119952227552602
"SRUSOGP.US.Equity",0.0864079764238286,0.0580280109563085,0.00808223360216716,-0.0415018904799999,0.122871472446742,0.873304379386833,-0.0767716183352443,2.82935205183585,0.666666666666667,-0.151845943299154,-0.687074203346113
"STONEPC.US.Equity",0.493784980829375,0.280183057044043,0.0137780017902936,-0.0454960000000001,0.391517432579035,2.66124705343687,2.17883026318327,6,0.583333333333333,1.89010120790986,3.03020490313291
"SUMUSEV.US.Equity",0.167719032563891,0.101787206733191,0.0106338688475393,-0.0340817055400001,0.285591745629645,1.25934096598958,0.447580129384138,3.71912013536379,0.666666666666667,0.555512767846103,-0.263129968218742
"SYNCCAP.US.Equity",0.217759330413335,0.152907732131029,0.017198594903848,-0.0790722999999999,0.281297711078266,1.01267962668101,1.41887303360028,3.13701431492843,0.75,0.661978755740217,-0.00307751168850823
"SYWLPHF.US.Equity",0.957235239950077,0.270765068388043,0.0224292405875307,-0.0639,0.706218406677794,2.68400750195117,4.24526845057679,7.6827289546716,0.833333333333333,0.0674702331410599,-0.822711931806156
"TALCPFI.US.Equity",0.0972611973105442,0.102144517165187,0.0210102859729863,-0.0788826162,0.107630875655613,0.38903167130499,0.07890424940432,2.19005095850522,0.75,-1.73055706155196,2.73634506173344
"TAMGLHC.US.Equity",0.201846136841122,0.160125507592695,0.0247771736348869,-0.11358603878,0.246984343931557,0.662572208944429,0.895355049101046,2.44428152492669,0.666666666666667,-0.415732842679069,-0.412901227670012
"THETHAI.US.Equity",0.349278196849832,0.211670850829558,0.00767908414678035,-0.0344998000000001,0.357040895998366,3.49216991949622,1.71951238129784,7.96536796536797,0.666666666666667,2.2836303127103,4.31742516008299
