"","ann.ret.incep","ann.std.incep","downrisk.incep","drawdown.incep","sharpe.incep","sortino.incep","inforatio.incep","alpha.incep","beta.incep","corr.bhf.incep","corr.bidx.incep","omega.incep","wl.incep","skewness.incep","kurtosis.incep"
"RBRSVFC.KY.Equity",0.367126776986071,0.327651584514656,0.151817109262327,-0.172474747555,1.10521906226238,2.3852830471192,0.761305730668321,0.0197445685737755,1.79531104750051,0.419280657138433,0.576181796521109,2.36860886142351,0.628571428571429,0.354791215636956,-0.412673395198402
"REALRTA.ID.Equity",0.104900605991065,0.106928677844658,0.0627207544577602,-0.238918928014156,0.934273274529743,1.59278386962554,0.421464697347443,0.00704468356196488,0.340827247213563,0.579930669527159,0.472761234723935,2.06587326602995,0.645569620253165,-0.03758307137155,0.414103211466678
"RENIDEQ.US.Equity",0.133328754483124,0.101243873039726,0.0547149263449068,-0.0453401217864182,1.26752119047017,2.3454066934894,0.736667870365049,0.0121394107289001,-0.106625008846325,-0.17489765270519,-0.052314884910908,2.51032468838655,0.6,-0.125406503579255,-0.784294996299216
"ROMECAP.US.Equity",0.0846321067295026,0.193820158646757,0.13945210216375,-0.264906697040938,0.410855647242733,0.571035541909549,0.0809361514620401,0.00752034995022077,0.102083541537269,-0.0251821928915337,0.0575099592411322,1.60670057408398,0.5625,0.39798172070974,2.76648256951915
"ROTACRO.US.Equity",0.104390527636642,0.073787067950107,0.0396609634865317,-0.065627361545292,1.34699115167236,2.50600386121213,0.552445830943086,0.00769652182211994,0.114613413754513,0.117619672831193,0.183496616423396,2.82313532959726,0.652777777777778,0.0200922157385113,-0.341411253225234
"SAEEALB.NA.Equity",0.0440004476540974,0.0911868133739458,0.0651876706669259,-0.203440529368207,0.427698328421253,0.598279509838123,0.152309474492894,0.00388509214611752,0.0118226929504735,0.0938452386731905,0.0210316362029037,1.47391475902407,0.570175438596491,-0.517596699534432,1.13277017216552
"SCOPQPL.US.Equity",0.0772563862912687,0.1265520728317,0.104129456063114,-0.1297,0.57096169722452,0.693909187881221,0.454063856690381,-0.00127811324074015,1.15960632338363,0.759700462788228,0.717580943825203,1.63093834587571,0.64,-0.859030137888661,1.42230234268872
"SECHCAE.ID.Equity",0.080211967348881,0.0480314011128658,0.0176437230390584,-0.0388312664808794,1.56589159604454,4.26281727401763,0.258006649602948,0.00651638681808906,0.0133184306425772,0.047363767841791,0.040096863566209,3.79486254784727,0.651851851851852,1.15677370574434,2.8938805075305
"SIA3FFU.VI.Equity",0.0672536186053012,0.115098376550808,0.0872399993981439,-0.202678784779948,0.540873124981225,0.713590314474781,-0.177354059099676,-0.00091918850891217,0.936489554529715,0.795279825495346,0.798709853301387,1.62190396167496,0.586206896551724,-0.498747179587828,1.14344973122867
"SQPTEUR.LX.Equity",0.0600196374144433,0.0633884732898948,0.0390153484659563,-0.0566358682751248,0.867975430845632,1.41020494696983,0.127534202018305,0.0043530197497768,0.0894254241839181,0.164572273542258,0.145977443797856,2.04502724899629,0.617647058823529,-0.133897587006747,0.239970244092272
"SUPBLAE.KY.Equity",0.0188002549796213,0.0887467095969605,0.0671384817447566,-0.228424605316863,0.155501595972342,0.205549107173534,-0.0416866998703909,0.0020296750825756,-0.0461663670595303,-0.0628996234424298,-0.0837189381373813,1.23047417157696,0.587301587301587,-0.100599732557195,2.15516394516906
