"","mtd.ret","ytd.ret","ann.ret.5","ann.std.5","downrisk.5","drawdown.5","sharpe.5","sortino.5","inforatio.5","alpha.5","beta.5","corr.bhf.5","corr.bidx.5","omega.5","wl.5","skewness.5","kurtosis.5"
"PRYNCIP.MV.Equity",0.011745,-0.0994412337195881,0.0411789241905833,0.0776864783613585,0.0430517916458449,-0.11946080818425,0.465704263517998,0.840358154852194,-0.372674569302504,0.00265901570089463,0.127919217582303,0.187858975538058,0.162160707513408,1.58215079868086,0.5,0.609052610064362,1.44997321294738
"QQMEQHD.SS.Equity",0.0196,0.0229213093893366,0.0633406488365567,0.0851121077247881,0.0504030213519339,-0.117020174642859,0.685456516071749,1.15748316810612,0.325292142639986,0.00669442095850205,0.169792707890307,0.167070147964588,0.196463989993371,1.70912257783584,0.683333333333333,-0.391881681446813,-0.416918432005141
"QUPANEF.VI.Equity",NA,0.0720745616419491,0.0717239719322791,0.113441744846419,0.0836937099847997,-0.192373566134239,0.588178293824837,0.797239983081134,0.0789408112881756,0.00191535511795004,0.584917425681713,0.585658164927706,0.50850760182661,1.65338429170335,0.616666666666667,-0.524177842304561,0.4676199666787
"QUQEQMN.US.Equity",NA,-0.0565377897389709,0.0146825673810085,0.0586592481624428,0.0351885368843195,-0.149759243955292,0.165064634892608,0.275162545485748,-0.293566923233907,0.00162170891286634,0.0352867082159818,0.0851455653712744,0.0593267341255704,1.23854760396876,0.516666666666667,0.158300939541087,0.962346286663037
"REALRTA.ID.Equity",0.01489,0.299637241939144,0.074597065915301,0.112572364603968,0.0776891474233784,-0.238918928014157,0.618242906775075,0.895840258563034,0.425987317009515,0.00304954079381668,0.466842986971388,0.52183110530696,0.408408075962764,1.72085758648348,0.65,-0.0248173453975099,1.33290109024749
"ROTACRO.US.Equity",NA,0.0458755253856031,0.0929412688746616,0.0701798992093214,0.0364281252455996,-0.065627361545292,1.25308343080352,2.4141036158671,0.4462776104796,0.00818768802022815,0.0736062001188338,0.128248133374708,0.103437364245955,2.7381829774153,0.633333333333333,0.170967819032624,-0.290965728856734
"SAEEALB.NA.Equity",-0.013718,0.0373499434226952,0.0739349951790911,0.097060190246961,0.0710222564256759,-0.143911017804355,0.710229343294013,0.970611166814037,0.504608270891857,0.00636165910773576,0.00145406004502801,0.0943846087867466,0.0014753547986769,1.78967175846198,0.616666666666667,-0.682760614756822,1.52286774839411
"SECHCAE.ID.Equity",0.001992,0.0206588126865928,0.0650323337447605,0.0341873466226659,0.0125154010106005,-0.0228720125931167,1.75598107707369,4.79667680595398,0.266678683950826,0.00519757084794096,0.0152922421178865,0.0696806190876538,0.044051534473278,4.37852220926534,0.683333333333333,0.909458244612953,1.69372006617157
"SQPTEUR.LX.Equity",-0.007341,0.0327250370863736,0.0589265325571917,0.0663740139004537,0.0395074910070975,-0.0566358682751249,0.812464538276524,1.36496981161127,0.0828112621114386,0.00419689060848426,0.102703539318159,0.161181733206855,0.152385133271231,1.93830315558609,0.616666666666667,-0.138614267365197,0.0366231289598113
"SUPBLAE.KY.Equity",-0.00625,-0.0556780985510095,-0.000940623332089663,0.0987135232151904,0.0780555584707067,-0.192891587846603,-0.0601804407197523,-0.0761076270349037,-0.500432831089965,0.000400502460783536,0.0100383273290393,0.100973081804787,0.0100147467429424,1.03151680363897,0.6,-0.59049063513706,0.622951895416092
"TALACTE.KY.Equity",-0.008171,0.00557662885267973,0.0137079304497945,0.0398831638366834,0.0327490978529458,-0.0964554886397636,0.218335999758002,0.265898330662296,-0.33589755673147,0.00101339662256941,0.0251345611216711,0.0547228527703164,0.0620636016308562,1.29870318317123,0.633333333333333,-1.00102461335727,0.642900321299387
"TALENHE.KY.Equity",-0.014754,0.0253858732733752,0.0397734400112761,0.079653745116694,0.0645567718116609,-0.167763061720183,0.436557502228332,0.538648991196846,-0.014569532357942,0.0030949002128079,0.0568327832622401,0.0612730059001325,0.0702664473036844,1.46187452963929,0.65,-0.991858391651901,0.675938106309312
"TWOPPLD.VI.Equity",-0.008663,0.0424756494802763,0.038425552284939,0.166134754995282,0.129068756198342,-0.293577160531019,0.201195422871562,0.258974776463899,-0.130283547114687,0.00256220245658736,0.24126618558283,0.299406198230003,0.141739963604595,1.27967737630064,0.6,-0.454766161049596,2.3316500339661
"VICARCA.KY.Equity",NA,0.0388552250787797,0.0706431372536773,0.0198086402147127,0.00590802048066863,-0.010137219364,3.31386387667951,11.1108513364951,0.682515554458399,0.006103591039565,0.0508819441653389,0.211016797430552,0.253328948597435,16.4335626601916,0.85,0.656366143693005,0.72786310418333
