"","Omega (L = 0%)","Omega (L = 0%)","Omega (L = 0%)","Omega (L = 0%)"
"WYPSCVA.US.Equity",1.03697996918336,1.12854209445585,1.73001658374793,1.73001658374793
"WYPSCVI.US.Equity",1.02403100775194,1.1614539306847,1.80108278030038,1.80108278030038
"YECYOSP.KY.Equity",6.41527536689285,1.40829193733282,2.02078256845276,2.02078256845276
"YIESTR2.US.Equity",63.3740288568258,2.48022988505747,3.405868515814,3.405868515814
"YLDSTII.KY.Equity",Inf,2.49863756390808,2.80534334142593,2.80534334142593
"ZAISCLP.US.Equity",68.1055900621118,1.55321251610177,2.20631964099879,2.20631964099879
"ZALUSMN.US.Equity",4.0815660685155,1.93768421052632,1.14429319371728,1.14429319371728
"ZEALCHI.KY.Equity",4.12743286102175,2.31129309100735,1.96454955879335,1.96454955879335
"ZEBGLAU.US.Equity",1.22838499184339,1.86934468933931,1.90197102299348,1.90197102299348
"ZENUSOF.KY.Equity",11.5469379105743,2.17852130847722,2.70312362942328,2.70312362942328
"ZLPUTLP.US.Equity",4.7741935483871,2.61904761904762,4.89430894308943,4.89430894308943
"ZOICAPP.US.Equity",1.1056856187291,0.767558528428094,0.894092439546985,0.894092439546985
"ZULAUFI.KY.Equity",2.19076428499671,0.834463948875938,1.14864820434822,1.14864820434822
"ZULAUUI.KY.Equity",2.25331431024469,0.792550525267855,1.08929346051849,1.08929346051849
"ZWDIMIL.KY.Equity",1.82909820187333,0.857866691072909,1.16097402158835,1.16097402158835
