"","AAASYWB.KY.Equity","ACAKITO.KY.Equity","AESOPHK.KY.Equity","AHPACOB.KY.Equity","AISMERC.KY.Equity","AJAOPAR.KY.Equity","AKABONA.KY.Equity","AKAMFDA.KY.Equity","ALASOPP.KY.Equity","ALCINDA.KY.Equity","ALLIVFD.AU.Equity","ALTACIF.MP.Equity","APEXGCE.US.Equity","APSASPH.KY.Equity","APSCHIA.KY.Equity","APSCHIN.KY.Equity","ARASALP.KY.Equity","ARCJVAB.KY.Equity","ARMACRO.KY.Equity","ARNASIA.KY.Equity","ASCREHA.KY.Equity","ASEASCF.KY.Equity","ASUKTII.KY.Equity","ATCHSTA.KY.Equity","ATHASIE.SP.Equity","ATLRIVR.KY.Equity","CAMAMAP.KY.Equity","CAMCCGA.KY.Equity","CAMGCSM.KY.Equity","CCASIAU.KY.Equity","CCIOIGF.KY.Equity","CDIFORD.VI.Equity","CEASOPP.AU.Equity","CHCIMPE.KY.Equity","CHEAGLE.KY.Equity","CHINABS.KY.Equity","CLARCOB.BH.Equity","CMCHCSF.KY.Equity","CMSPRGS.KY.Equity","CMTFGRC.KY.Equity","CNALPHA.KY.Equity","CSVCHNO.VI.Equity","DALAOFF.KY.Equity","DALGCHI.KY.Equity","DBDHAAB.KY.Equity","DORASPS.KY.Equity","DRAGALT.KY.Equity","EDAF001.KY.Equity","ENAMIND.KY.Equity","EPICJPF.KY.Equity","EUPIRAQ.KY.Equity","EVENSTR.KY.Equity","EWADVJM.KY.Equity","FMGMONA.BH.Equity","FORASMA.KY.Equity","FOUCHOP.KY.Equity","FRTNHDG.KY.Equity","GAAOPPO.KY.Equity","GAMCOFA.KY.Equity","GBAMBOO.KY.Equity","GHKNCVF.KY.Equity","GLDCHPL.KY.Equity","GLXCDVA.KY.Equity","GOLDCHI.KY.Equity","GREASHI.KY.Equity","GRECVPD.MV.Equity","GRNDRGN.KY.Equity","GRSPOPA.KY.Equity","HADOHV1.VI.Equity","HARMFDR.KY.Equity","HARUSFD.KY.Equity","HJELSFJ.KY.Equity","HKPTRLP.US.Equity","INDMAXG.MP.Equity","INDSMLI.MP.Equity","INFCOPP.KY.Equity","IONISRL.KY.Equity","IVMAOPP.KY.Equity","JAPCHLP.US.Equity","K2AARFA.AU.Equity","KAMWANG.KY.Equity","KARSTAR.US.Equity","KINGSMD.KY.Equity","KISCUSD.KY.Equity","KISGLMS.AU.Equity","KKSPCFA.KY.Equity","KMEFUSD.KY.Equity","KNIASPR.VI.Equity","KOMOFUN.KY.Equity","LBNCHPO.KY.Equity","LEGCHNA.KY.Equity","LHASTRF.KY.Equity","LIMJAPA.KY.Equity","LUASVAL.KY.Equity","LYNASIA.KY.Equity","MIDASEQ.KY.Equity","MNJAPAR.KY.Equity","MQASALA.AU.Equity","MQASLSF.KY.Equity","MWJDA2U.ID.Equity","MWJMA1U.ID.Equity","NAVASIA.KY.Equity","NAVYILD.KY.Equity","NEWHBAS.KY.Equity","NHINDIA.MP.Equity","NORASXD.KY.Equity","NTADUSA.KY.Equity","NTASIAN.KY.Equity","OCMFUND.KY.Equity","OCTAPAF.KY.Equity","OPTJAPT.AU.Equity","OPTPJAI.BH.Equity","OZASIAM.KY.Equity","PANGOLN.KY.Equity","PANNOTI.VI.Equity","PASINLD.KY.Equity","PASINLP.US.Equity","PELAALA.NA.Equity","PENASEF.AU.Equity","PENASEU.KY.Equity","PHALJAM.US.Equity","PPASIAS.KY.Equity","PPCHINA.KY.Equity","PRABRHY.KY.Equity","PRUENHN.KY.Equity","PSAARFL.KY.Equity","PXPVEEF.KY.Equity","QDSPJPA.KY.Equity","QIEFMLB.MP.Equity","QUACHFA.KY.Equity","QUPANEF.VI.Equity","REALRTA.ID.Equity","REGCADY.KY.Equity","RMBJOPP.US.Equity","ROCIMAS.KY.Equity","RVCCLSA.KY.Equity","RVCUSCA.KY.Equity","SECZENU.ID.Equity","SENTCAP.KY.Equity","SENTCRE.KY.Equity","SENVISR.US.Equity","SERICAB.KY.Equity","SMCCNMI.KY.Equity","SPALSAI.BH.Equity","SPASJFA.KY.Equity","SPCHOPA.KY.Equity","SPGRCHC.KY.Equity","SPHERAN.VI.Equity","SPHRILS.VI.Equity","SRGJPPH.KY.Equity","START22.KY.Equity","STEVJPY.GU.Equity","SVGRCMN.KY.Equity","TANTALF.KY.Equity","TELLGNT.KY.Equity","TICHVIA.KY.Equity","TK5YRGA.CH.Equity","TKFUNDS.CH.Equity","TKPROST.CH.Equity","TKYJULB.CH.Equity","TKYJULS.CH.Equity","TOCCATA.KY.Equity","TROPHY1.KY.Equity","TTJPFJP.KY.Equity","UGFMSTA.KY.Equity","UGHDSOA.KY.Equity","UMJKOTA.KY.Equity","VAPAHED.KY.Equity","VERAIUS.ID.Equity","VISFICH.KY.Equity","VITCHBA.KY.Equity","WFASREC.KY.Equity","WFASSCF.KY.Equity","WYCAASV.KY.Equity","YECYOSP.KY.Equity","ZEALCHI.KY.Equity","ZENUSOF.KY.Equity"
"25",0.004036,0.008774,0.027062,-0.00252,0.137605,0.034203,0.013439,0.025402,-0.024611,0.024677,0.031619,0.000192,-0.0257,0.01323,0.05,0.061713,-0.026011,0.023872,0.02598,-0.022042,-0.016165,0.063739,0.025396,0.001435,-0.040605,-0.002461,0.069777,0.014566,-0.040497,0.052034,-0.011449,-0.03674,0.042691,0.028719,0.000125,-0.025559,0.000206,0.0162,-0.015361,-0.037344,0.02997,-0.056027,0.0043,-0.0058,-0.016021,0.007692,-0.002408,0.014995,0.021958,0.009845,0.018249,0.00016,-0.001456,0.061682,0.0195,-0.035041,-0.020152,-0.032907,-0.018112,-0.045548,-0.000944,-0.014376,-0.012327,-0.011424,-0.028148,-0.01613,-0.005934,-0.000559,0.0079,-0.04205,-0.046715,0.081691,-0.053877,-0.017341,0.004676,-0.038608,-0.007541,-0.036926,0.018654,0.028013,-0.003552,0.011492,-0.007586,-0.004501,-8e-04,0.007483,-0.072982,-0.010961,-0.022937,0.00539,-0.091349,0.003121,0.008633,-0.022093,-0.051201,-0.001026,-0.001291,0.02708,0.0238,0.029293,0.006056,-0.020941,-0.021084,-0.030434,-0.007024,0.073563,0.005316,0.005346,0.005873,-0.032145,0.018982,-0.011925,0.0097,-0.02933,0.008756,0.1482,0.189,-0.008703,0.006214,0.00034,0.0188,0.007235,0.160253,-0.0554,-0.005605,-0.020721,-0.010347,0.06933,0.000105,-0.068098,-0.030721,-0.010567,0.117935,0.030138,0.039015,0.007217,0.007197,0.014106,0.003625,0.003625,-0.0586,-0.012344,0.020347,0.008956,0.000791,0.055973,0.060466,0.017679,0.017,0.035658,-0.002197,-0.010708,0.007832,-0.005,-0.0308,-0.024464,0.005075,0.051974,0.090479,0.034361,0.009273,-0.004574,-0.190192,-0.016468,0.030862,0.027478,0.006003,-0.005523,-0.005106,-0.02841,0.013043,-0.013903,0.014219,-0.004867,-0.026632,-0.025634,-0.024565
"26",0.014068,0.020089,-0.006179,0.004845,-0.038708,-0.014759,-0.028946,-0.019617,-0.016314,0.02009,0.006208,0.024222,0.0054,-0.010746,-0.007103,-0.027586,0.015574,-0.026669,0.004861,0.012888,0.013196,0.027426,-0.010345,-0.002204,0.000547,0.064073,-0.02007,0.019093,0.023679,0.034781,-0.007385,-0.007575,0.020018,0.009044,0.00142,-0.004098,-0.000214,-0.013237,0.015821,0.023461,0.00587,0.02847,-0.0176,-0.0199,-0.014219,0.020532,0.010965,0.021652,0.048597,-0.00072,0.01996,0.004344,-0.000122,-0.081573,-0.0111,-0.035639,0.028418,0.051701,0.003859,0.003726,0.025742,0.03013,0.074485,0.011948,0.003749,-0.002938,0.013617,0.01455,0.0105,-0.078857,-0.085207,0.000913,0.020615,0.052941,0.059444,0.045013,0.009012,-0.006632,-0.009,0.013625,0.031087,NA,-0.01382,-0.013102,-0.011017,0.003686,-0.062661,0.001279,-0.007736,0.007608,0.015455,0.00318,-0.000604,-0.002799,-0.007952,0.005133,-0.000689,-0.004863,-0.0052,0.011914,0.005398,0.007032,0.019692,0.001925,0.022835,0.004822,-0.012691,-0.012706,0.010243,-0.01263,-0.000847,-0.020109,0.0085,-0.01062,-0.002727,0.0348,0.0411,-0.002314,-0.000174,-0.001607,-0.142799,0.013884,-0.106798,-0.0153,0.018543,-0.013551,-0.017476,0.012022,0.037818,0.056325,-0.012921,0.023641,-0.039445,-0.007779,-0.017953,0.010324,0.010189,-0.009912,-0.002248,-0.002248,0.0156,0.008091,0.021456,-0.001119,-0.002702,0.017018,0.003548,-0.003638,-0.002047,0.009382,0.041625,-0.011614,-0.028552,0.0028,0.0104,0.038941,0.009227,0.004512,0.001867,0.023803,0.020432,-0.00716,-0.018547,-0.006082,0.037456,0.050238,-0.017706,0.006431,0.0269,0.059646,0.040293,0.039699,0.033083,0.042687,-0.001894,0.016338,0.039123
"27",0.037564,-0.005536,-0.003152,0.005808,0.050481,-0.018725,0.054888,0.032415,-0.0131,0.027722,0.033666,0.021263,-0.0339,0.003328,0.038836,0.035527,0.005488,0.031897,0.002524,0.004744,0.003107,0.057119,0.014563,0.002541,0.004718,0.010466,0.0128,0.000823,0.012864,0.02236,0.021825,-0.008704,0.056358,-0.006469,0.026904,-0.003292,-1.5e-05,0.010085,0.01879,0.02837,0.041827,-0.01964,-0.0185,0.0066,0.002411,0.012871,-0.025798,0.009564,0.032735,-0.002881,0.013297,0.01091,-0.004437,-0.044106,0.0208,-0.01207,-0.019124,0.049631,0.000141,0.006287,0.008825,0.00441,0.007919,0.025677,-0.004379,0.013105,0.012613,0.002516,0.0423,-0.130665,-0.140591,NA,-0.014172,0.005587,0.014918,-0.005068,-0.001676,-0.003547,0.023,0.024634,0.009815,0.079602,0.005245,0.004264,0.007897,0.011061,-0.105595,0.012771,-0.009013,-0.034079,0.018948,0.003652,0.014508,-0.034978,0.025968,-0.034831,0.005002,0.021761,0.0186,0.026634,0.006111,-0.002037,0.015691,0.008678,0.032955,0.051657,-0.014592,-0.014503,-0.019544,0.008592,0.023729,0.017876,0.0432,-0.033597,-0.01426,0.0096,0.0106,0.013917,0.00983,0.004339,-0.0418,0.007621,0.033199,-0.0561,0.004229,0.017741,-0.03907,0.137463,0.012203,0.015157,0.051961,0.003849,0.045971,0.013836,0.030411,0.002605,0.002606,0.02027,0.001126,0.001126,0.0616,0.013195,0.048232,0.007766,0.013017,0.027391,0.034439,0.015716,0.016498,0.084366,0.001653,0.031333,0.000128,0.1637,-0.0053,-0.041523,0.009325,0.032041,0.129193,0.075391,0.030093,-0.018514,-0.009449,0.011604,0.137875,0.161549,0.008284,0.014522,-0.008365,-0.016393,0.002582,-0.004268,0.00621,0.015986,-0.00144,0.034171,0.011662
"28",0.079962,0.022746,-0.023651,-0.010275,0.195094,-0.007986,0.022616,0.002824,-0.019274,-0.014241,0.026304,0.0262,-0.0071,0.004165,0.09467,0.05222,-0.025148,0.025594,0.056779,-0.022292,-0.014342,-0.064346,0.0015,-0.047986,-0.010583,-0.091189,0.031697,0.01215,0.076615,0.025446,-0.011284,-0.044004,0.024818,-0.011296,-0.022422,0.045417,-2.2e-05,0.040616,-0.006978,0.025234,0.064479,-0.051628,-0.0125,-0.0171,-0.025922,0.020143,-0.04641,-0.013869,-0.000582,-0.014513,-0.016709,0.002606,0.0105,-0.053905,0.0209,-0.003821,-0.04336,0.02873,0.046418,-0.078933,0.022331,0.065486,-0.004808,0.106806,0.005138,0.008881,-0.0849,-0.008716,0.0305,-0.093117,-0.102493,0.028179,-0.048804,-0.022222,-0.006717,0.056027,-0.007779,-0.007538,0.0078,0.035768,-0.018776,NA,-0.044393,-0.000867,0.002389,0.006609,-0.046934,-0.005044,0.003141,-0.061826,-0.077745,0.004326,0.00149,-0.03724,-0.028745,0.147317,0.005363,0.007024,0.0036,-0.001628,0.002317,-0.027988,-0.033868,0.002433,0.007343,-0.045561,-0.026234,-0.026179,-0.046249,0.009923,0.013245,0.005015,0.0233,-0.047947,-0.012192,0.0068,0.0068,0.012782,0.007409,-0.00012,0.0856,-0.001241,0.056735,0.0512,-0.012832,0.00232,-0.036703,-0.009076,-0.035801,-0.052614,0.008366,0.011974,-0.232867,0.023525,0.003251,0.005879,0.005894,0.012195,-0.004741,-0.004741,0.0176,-0.025245,0.096388,0.010655,0.008936,0.093104,0.130979,0.002402,0.002678,0.009232,-0.01139,-0.020845,0.024049,-0.0134,0.0092,0.018925,-0.002118,0.048963,0.118631,0.114341,0.015067,-0.028952,-0.026864,0.005438,0.278858,0.289874,0.008714,-0.006012,0.003427,-0.044942,-0.014565,-0.012919,-0.019538,-0.04086,0.018128,0.062886,0.013439
"29",-0.023555,0.004442,-0.007187,0.017164,0.138071,0.009761,-0.004532,-0.016952,0.009366,0.063915,0.055392,0.045481,0.029,-0.008089,0.023562,0.037575,0.015151,-0.010639,0.010476,0.01394,-0.0096,-0.006682,-0.01287,-0.06684,0.036685,0.020991,0.001142,-0.005592,-0.023312,-0.00289,0.026608,-0.021407,0.072582,-0.032847,0.006399,-0.006319,-0.002876,0.04285,-0.001069,-0.006817,0.023757,0.000523,0.0014,4e-04,-0.03213,-0.004144,0.036495,-0.014218,0.090228,-0.029453,-0.100927,0.000911,-0.037516,-0.061971,0.0186,0.040676,-0.005125,-0.046545,-0.005794,0.017034,-0.040344,0.00172,0.038233,-0.000455,0.03503,0.000909,-0.003338,0.003674,0.0143,-0.109031,-0.121966,-0.046895,0.004273,0.056818,0.068996,-0.042604,-0.008679,0.002532,0.029199,0.041253,0.005778,0.041358,-0.0326,-0.006938,-0.003336,0.007718,-0.024701,0.005915,-0.01162,-0.018951,-0.020973,0.00376,-0.000198,-0.000686,-0.004378,0.002398,-0.007255,0.001336,-0.0036,0.006285,0.002544,-0.012298,0.001845,0.014956,0.044113,0.085271,0.016819,0.016899,0.00119,-0.007381,-0.035131,0.015151,0.0204,0.016025,0.029795,0.0735,0.0918,-0.011122,0.010347,0.000551,0.000199,0.005798,-0.00747,0.0343,-0.024814,0.025237,0.010839,0.01606,0.038685,0.062877,0.000653,0.022169,0.104713,-0.00541,0.00463,0.001879,0.001705,-0.013445,0.008236,0.008236,-0.0041,0.003789,0.004477,-0.029068,-0.020365,0.017452,-0.049869,0.002066,0.002277,-0.021197,-0.023273,-0.072165,0.030019,0.0179,-0.0177,0.070064,0.011516,0.036166,0.070917,-0.003861,0.015183,0.038624,-0.041808,-0.011004,-0.066238,-0.074766,-0.020388,-0.010657,0.002709,-0.01419,0.037311,0.04269,0.04211,0.046201,-0.022128,-0.004194,-0.011469
"30",0.024864,-0.002398,-0.004201,0.010505,-0.08536,0.000494,0.033003,0.019435,0.027275,0.046541,-0.002275,0.013797,0.026,0.014023,0.046365,0.050653,0.027068,0.041857,-0.001337,0.023236,0.01417,0.022894,0.020134,0.035473,0.004127,-0.017733,-0.017584,0.004032,0.008132,0.020654,0.028366,0.027074,0.007717,-0.004676,0.028034,0.007154,-0.000544,0.001072,0.016802,0.027599,0.007439,0.029475,6e-04,-0.0075,0.019431,-0.015692,-0.025502,0.033523,0.031777,0.003913,-0.273609,0.00582,-0.031823,0.004803,0.0215,0.04482,0.006734,-0.001068,0.003261,0.052059,0.019842,-0.002354,-0.0036,0.010348,-0.015636,0.024868,-0.000717,0.014072,0.0245,-0.08719,-0.098364,0.001969,0.025844,-0.010753,-0.013536,0.004198,0.037677,0.018098,0.028799,0.022242,0.012385,0.018282,0.005308,-0.000873,0.000956,0.005262,-0.037223,0.00294,-0.001657,-0.001773,-0.021423,0.002997,-0.000149,0.009351,0.018978,0.000644,0.001419,-0.021787,-0.0175,0.015058,-0.002373,0.034923,0.025783,0.002992,0.006981,0.01862,0.003196,0.003224,0.007341,0.005601,0.063506,0.053293,0.0058,0.023201,-0.011491,-0.0135,-0.017,0.009219,0.007025,0.005997,-0.0119,0.009882,0.014162,-0.0445,-0.008801,0.013048,0.015597,0.038281,-0.005753,-0.014409,0.056042,0.008584,-0.021912,0.04176,0.014747,0.005244,0.004556,0.029116,0.013294,0.013294,0.0489,0.018407,0.04847,0.016102,0.012605,0.03501,0.008631,0.044183,0.043657,0.042345,0.026883,0.127554,0.003587,-0.0491,0.0256,-0.014055,0.003527,0.036973,0.076419,0.021982,0.015961,0.014516,-0.049687,0.002203,0.042825,0.051622,-0.013909,-0.002911,0.00374,0.044949,0.001824,0.023602,0.016376,0.0399,0.021464,0.019019,0.027363
"31",0.094634,0.034869,0.053491,0.004341,0.053225,0.035896,0.035589,0.006281,-0.017022,0.04041,0.008498,-0.026395,-0.0216,0.109924,0.185169,0.120111,0.017135,0.010965,0.023698,0.014527,0.002272,-0.021523,-0.025639,0.015691,0.007551,0.119471,0.018915,0.034924,0.077971,-0.01938,0.026117,0.008716,0.037848,0.010138,0.020442,0.067877,-0.000565,0.042384,0.061993,0.05927,0.044319,0.013057,0.0044,0.0161,0.008323,0.018667,0.02373,0.002414,-0.015408,-0.007796,0.163633,0.01301,-0.016467,-0.029735,0.0179,0.061536,0.057251,-0.030544,0.028889,0.078035,0.055409,0.037972,-0.000324,0.034102,-0.008826,0.02283,0.045711,-0.008188,0.0069,0.101294,0.115116,0.000763,0.07503,-0.048913,-0.009645,0.041388,0.011554,0.015089,0.0139,0.026372,0.040606,-0.0172,0.025978,0.022727,0.0258,0.00399,0.051691,0.001256,-0.026576,0.025401,0.138281,0.003056,0.001637,0.023963,-0.012853,0.01361,-0.006611,-0.005985,-0.0075,0.013236,0.00501,-0.020247,-0.017355,-0.002585,-0.02261,0.12436,-0.016026,-0.015967,0.054583,0.020935,-0.007166,0.017665,0.0275,-0.004346,0.012452,-0.0507,-0.0633,0.005075,0.004202,0.000792,0.001596,0.071757,0.029251,-0.013,0.01381,0.01288,-0.047512,0.013202,-0.020201,0.083596,0.019096,0.020375,0.027248,0.032425,0.018619,-0.001099,-0.001501,0.018822,0.003557,0.003557,0.0337,0.00323,0.092329,0.017248,0.016749,0.109806,0.082325,0.030712,0.031,0.009955,-0.019487,-0.047926,0.056687,0.0246,0.0512,0.07262,-0.004538,0.137469,0.148127,0.072806,0.020983,-0.025295,0.046134,0.001452,0.099707,0.117839,-0.003117,0.019562,0.033349,0.026887,-0.005984,-0.00775,0.009301,0.005236,0.022731,0.04854,0.031941
"32",0.129532,0.017797,0.176649,0.013758,-0.097573,0.121451,0.025578,0.019219,0.002895,-0.064515,0.01515,-0.05692,0.0792,0.169653,0.112035,0.193908,0.056011,0.032769,0.047731,0.048172,0.023135,0.009043,0.029567,0.253258,0.002355,0.432729,0.008409,0.13202,0.14826,0.048074,0.10516,0.143624,0.01116,0.114148,0.178952,0.118256,-0.000572,0.158363,0.207631,0.332603,0.165809,0.220818,0.0678,0.1016,0.01744,0.01875,0.22196,0.074498,-0.041782,0.017714,-0.051765,0.037801,0.026366,0.104043,-0.0029,0.147528,0.194648,0.258664,0.216991,0.268088,0.590299,0.181543,0.051259,0.179691,0.002738,0.120745,0.107024,0.002905,0.0054,0.427927,0.429076,0.018776,0.173607,-0.028571,-0.037087,0.150943,0.016695,0.074323,0.01,0.075096,0.260756,-0.039526,0.259495,0.044444,0.040522,0.005461,0.032307,0,0.030316,0.187463,0.367194,0.00325,0.003219,0.168238,0.003288,0.011341,0.010544,0.033229,0.0294,0.012079,0.008935,0,0.041413,0.035513,-0.024928,0.092948,0.005858,0.005862,0.162503,0.039742,0.036087,0.028368,0.0555,0.018846,0.174667,-0.0338,-0.0368,0.055005,0.038668,0.041747,0.000397,0.142166,0.083697,0.006,0.059384,0.036259,0.014948,-0.034629,-0.04243,0.299353,0.070172,0.062938,0.406301,0.052745,0.21177,0.004916,0.004489,0.014733,0.004883,0.004883,0.0633,0.029045,0.165408,0.021978,0.011474,0.101833,0.1782,0.004142,0.004377,0.030979,0.037865,0.096456,0.035956,-0.0589,0.0976,0.127493,0.01457,0.124477,0.1628,0.109775,0.051057,0.012921,0.330533,0.01117,0.100791,0.126949,0.035116,0.12228,0.137689,0.276402,-0.010644,0.001255,-0.012616,0.117056,0.074673,0.124174,0.073351
"33",0.063219,0.022999,0.062484,0.003732,0.003628,0.030049,0.022054,0.013216,-0.037367,0.000262,0.009811,0.021109,-0.0402,0.107807,0.182339,0.167386,0.005466,0.044528,0.004626,0.004745,0.012162,0.017448,0.005956,0.158888,-0.016014,0.162877,-0.010277,0.029314,0.087569,0.004034,0.049156,0.005789,0.027441,0.037422,0.013486,0.041639,-0.000495,0.028008,-0.021584,-0.00782,0.05099,-0.018948,0.0216,0.0235,0.012538,0.048612,0.047508,-0.010015,0.026226,0.007992,0.186789,-6.2e-05,0.031083,0.022627,0.0146,0.107111,0.062562,-0.036546,-0.001365,-0.010102,-0.015841,0.007671,0.014376,0.013055,0.000517,-0.014698,-0.014583,0.014983,-0.0045,0.079407,0.082777,0.024102,0.03961,0.011765,0.022269,0.013952,0.012062,-0.015163,0.03,0.023812,0.086055,-0.137878,0.100195,0.006547,0.011191,0.006069,0.063984,0,-0.057737,-0.016444,0.070389,0.002834,0.004195,0.047148,0.001434,0.025478,0.000428,0.012318,0.0109,0.020207,0.011526,0.006589,0.012281,-0.018214,-0.015152,0.00582,-0.021008,-0.020982,0.025336,-0.001945,0.034056,0.054178,0.0203,-0.018018,-0.032996,-0.022565,-0.024064,-0.005934,0.00975,0.006001,0.025599,0.005424,0.004487,-0.0367,0.030323,0.022595,-0.0139,0.036235,0.028804,0.085467,0.004643,0.024047,0.161165,0.010907,0.043782,0.003213,0.002747,0.018396,0.009091,0.009091,0.0413,0.024699,0.21759,0.011476,0.019645,0.146967,0.004132,0.020727,0.020719,0.056846,0.001399,0.05708,0.034859,0.0271,0.0155,-0.009717,0.013303,0.143705,0.133339,0.088737,0.035063,-0.021983,NA,0.01168,-0.063794,-0.016114,0.035311,0.066854,0.021027,0.061692,0.010317,-0.005767,0.016062,0.113449,0.023637,0.058324,0.000132
"34",-0.10517,0.026422,-0.06082,-0.006788,-0.032355,-0.036657,0.031153,0.001538,-0.031004,0.00888,-0.124955,-0.000833,-0.0031,-0.095974,-0.172563,-0.120368,-0.029102,0.005577,-0.031953,-0.025102,-0.002849,-0.063772,0.020919,-0.032195,-0.030197,-0.056072,-0.005485,-0.017832,-0.102004,-0.021838,-0.013248,-0.025778,-0.032519,-0.079345,-0.058794,-0.041244,-0.029329,-0.091654,-0.068026,-0.1126,-0.084679,-0.028199,-0.0105,-0.0205,-0.001183,-0.016194,-0.051674,-0.009762,-0.005466,-0.003091,0.215965,0.001362,0.047213,-0.030109,-0.0344,-0.07424,-0.065263,-0.043258,-0.081736,-0.075545,-0.087402,-0.060685,-0.074495,0.024498,-0.019164,-0.041623,-0.038304,0.002852,0.0015,NA,NA,0.027895,-0.056226,-0.011628,-0.01348,-0.091159,-0.004833,-0.045804,0.002,-0.210374,-0.109752,-0.010036,0.006307,NA,NA,0.006364,-0.023348,0.017566,-0.055599,-0.033179,-0.069363,0.002759,-0.011403,-0.068228,-0.033986,0.013035,0.002949,-0.101938,-0.0213,0.003845,0.004244,-0.023802,-0.02022,-0.03074,-0.015583,-0.047692,-0.034234,-0.034188,-0.070953,-0.006209,-0.026946,-0.033686,-0.0094,-0.02284,-0.029002,-0.018635,-0.020137,-0.027994,-0.091453,-0.025337,0.008003,-0.014434,-0.033413,0.0106,-0.026548,-0.028959,0.063098,-0.091528,-0.0044,-0.063224,-0.007627,-0.030652,-0.117403,0.010961,-0.081424,-0.00741,-0.007779,-0.0053,-0.004427,-0.004427,-0.0299,-0.005921,-0.07259,0.015095,0.005842,-0.080357,-0.035904,-0.017778,-0.017,-0.041252,-0.024708,-0.038833,0.020217,-0.0105,-0.042,-0.036015,0.002261,-0.084734,0.032705,-0.040966,0.002028,-0.012099,-0.124211,0.002613,-0.013163,-0.054664,0.008084,-0.041856,-0.039311,-0.074769,0.009514,0.017823,0.029534,0.023471,-0.042573,-0.058322,-0.010464
"35",-0.126887,0.01352,-0.072958,-2.8e-05,0.043537,-0.097455,0.028158,0.007094,-0.048491,0.056599,0.02658,0.011987,-0.0048,-0.0606,-0.071675,-0.081231,-0.064127,0.007226,-0.035033,-0.055174,-0.003768,-0.028355,0.013798,-0.093758,-0.04412,-0.218041,0.03184,-0.017219,-0.14253,-0.057332,-0.136526,-0.115481,0.021478,-0.075219,-0.101277,-0.095963,-0.00048,-0.094492,-0.120961,-0.243084,-0.123879,-0.142252,-0.0338,-0.0524,-0.0206,0.051213,-0.23569,-0.046364,0.045735,0.001752,-0.109049,-0.010125,0.023851,-0.091486,-0.0029,-0.122192,-0.132297,-0.155329,-0.183701,-0.176987,-0.195266,-0.1065,-0.013202,-0.084493,-0.044743,-0.08893,-0.095387,-0.005653,0.002723,-0.205018,-0.207,-0.016307,-0.10379,0.047059,0.043812,-0.140045,0.016873,-0.0952,0.006,-0.043799,-0.0913,0.034814,-0.206186,-0.017886,-0.011952,0.006942,-0.101819,-0.006987,-0.005871,-0.118084,-0.22954,0.002751,-0.00353,-0.096706,-0.055314,-0.027461,-0.014277,-0.03716,-0.0344,0.005879,0.006073,-0.064919,-0.020047,-0.069116,0.017589,-0.0716,-0.039398,-0.039339,-0.084381,-0.015506,-0.010154,0.001258,-0.0302,-0.016178,-0.034939,0.1221,0.137,-0.035522,-0.007993,-0.009276,0.019298,-0.061894,-0.066746,0.0017,-0.035211,-0.013322,0.038043,0.057479,0.010302,-0.164021,-0.055763,-0.053301,-0.194625,-0.018071,-0.155794,0.002566,0.002146,-0.006116,-0.001716,-0.001716,-0.0806,-0.009356,-0.120071,-0.000996,-0.009701,-0.058239,-0.101813,0.017434,0.016804,-0.012131,0.022639,-0.006551,-0.014852,0.045,-0.0766,-0.026536,0.013663,-0.076091,-0.111955,-0.073712,-0.002073,-0.032753,-0.335015,-0.008599,-0.096189,-0.121558,-0.006596,-0.124064,-0.076625,-0.157418,-0.021183,-0.02811,-0.01191,-0.029748,-0.086061,-0.117538,-0.035044
